F1((1=on,0=off))	1
F2((1=on,0=off))	0
cage(V)	3.0
delta-m(%)	+0
electron-energy(V)	70.0
emission(uA)	1000.000
focus(V)	-90
mass(amu)	4.00
mode-change-delay()	
multiplier(V)	810
resolution(%)	+0
Data()	
mass 2.0_time	mass 2.0_value	mass 4.0_time	mass 4.0_value	mass 12.0_time	mass 12.0_value	mass 15.0_time	mass 15.0_value	mass 16.0_time	mass 16.0_value	mass 18.0_time	mass 18.0_value	mass 28.0_time	mass 28.0_value	mass 32.0_time	mass 32.0_value	mass 40.0_time	mass 40.0_value	mass 44.0_time	mass 44.0_value
2023/05/05 16:10:59.212	0.00000000000180030000	2023/05/05 16:10:59.412	0.00000000000008395750	2023/05/05 16:10:59.612	0.00000000000004255600	2023/05/05 16:10:59.812	0.00000000000003569100	2023/05/05 16:11:00.012	0.00000000000014804900	2023/05/05 16:11:00.213	0.00000000000027392000	2023/05/05 16:11:00.914	0.00000000002289750000	2023/05/05 16:11:01.114	0.00000000002257500000	2023/05/05 16:11:01.314	0.00000000002279000000	2023/05/05 16:11:01.515	0.00000000002257500000
2023/05/05 16:11:04.787	0.00000000000179320000	2023/05/05 16:11:04.987	0.00000000000004874480	2023/05/05 16:11:05.187	0.00000000000004720540	2023/05/05 16:11:05.387	0.00000000000004899530	2023/05/05 16:11:05.587	0.00000000000011252000	2023/05/05 16:11:05.787	0.00000000000026209500	2023/05/05 16:11:06.489	0.00000000002279000000	2023/05/05 16:11:06.689	0.00000000002289750000	2023/05/05 16:11:06.889	0.00000000002311250000	2023/05/05 16:11:07.090	0.00000000002289750000
2023/05/05 16:11:10.362	0.00000000000180041000	2023/05/05 16:11:10.562	0.00000000000004850290	2023/05/05 16:11:10.762	0.00000000000003682410	2023/05/05 16:11:10.962	0.00000000000004274090	2023/05/05 16:11:11.162	0.00000000000012315200	2023/05/05 16:11:11.363	0.00000000000027816700	2023/05/05 16:11:12.064	0.00000000002300500000	2023/05/05 16:11:12.264	0.00000000002311250000	2023/05/05 16:11:12.464	0.00000000002300500000	2023/05/05 16:11:12.665	0.00000000002311250000
2023/05/05 16:11:15.937	0.00000000000181535000	2023/05/05 16:11:16.137	0.00000000000005546140	2023/05/05 16:11:16.337	0.00000000000003772710	2023/05/05 16:11:16.537	0.00000000000005463690	2023/05/05 16:11:16.737	0.00000000000011625000	2023/05/05 16:11:16.938	0.00000000000026662100	2023/05/05 16:11:17.639	0.00000000002246750000	2023/05/05 16:11:17.839	0.00000000002279000000	2023/05/05 16:11:18.039	0.00000000002257500000	2023/05/05 16:11:18.240	0.00000000002279000000
2023/05/05 16:11:21.512	0.00000000000182223000	2023/05/05 16:11:21.712	0.00000000000005923140	2023/05/05 16:11:21.912	0.00000000000004296560	2023/05/05 16:11:22.112	0.00000000000002709750	2023/05/05 16:11:22.312	0.00000000000015943300	2023/05/05 16:11:22.513	0.00000000000022341700	2023/05/05 16:11:23.214	0.00000000002322000000	2023/05/05 16:11:23.414	0.00000000002300500000	2023/05/05 16:11:23.614	0.00000000002300500000	2023/05/05 16:11:23.815	0.00000000002300500000
2023/05/05 16:11:27.087	0.00000000000181567000	2023/05/05 16:11:27.287	0.00000000000005053140	2023/05/05 16:11:27.487	0.00000000000004526500	2023/05/05 16:11:27.687	0.00000000000005261910	2023/05/05 16:11:27.887	0.00000000000012836500	2023/05/05 16:11:28.088	0.00000000000022511500	2023/05/05 16:11:28.789	0.00000000002300500000	2023/05/05 16:11:28.989	0.00000000002289750000	2023/05/05 16:11:29.189	0.00000000002322000000	2023/05/05 16:11:29.390	0.00000000002322000000
2023/05/05 16:11:32.662	0.00000000000181696000	2023/05/05 16:11:32.862	0.00000000000005801560	2023/05/05 16:11:33.062	0.00000000000004526720	2023/05/05 16:11:33.262	0.00000000000004662380	2023/05/05 16:11:33.462	0.00000000000009146100	2023/05/05 16:11:33.663	0.00000000000021238700	2023/05/05 16:11:34.364	0.00000000002322000000	2023/05/05 16:11:34.564	0.00000000002311250000	2023/05/05 16:11:34.764	0.00000000002311250000	2023/05/05 16:11:34.965	0.00000000002322000000
2023/05/05 16:11:38.237	0.00000000000181621000	2023/05/05 16:11:38.437	0.00000000000006022150	2023/05/05 16:11:38.637	0.00000000000005764790	2023/05/05 16:11:38.837	0.00000000000004247110	2023/05/05 16:11:39.037	0.00000000000013936300	2023/05/05 16:11:39.237	0.00000000000028182200	2023/05/05 16:11:39.939	0.00000000002279000000	2023/05/05 16:11:40.139	0.00000000002300500000	2023/05/05 16:11:40.339	0.00000000002289750000	2023/05/05 16:11:40.540	0.00000000002289750000
2023/05/05 16:11:43.812	0.00000000000180503000	2023/05/05 16:11:44.012	0.00000000000004630020	2023/05/05 16:11:44.212	0.00000000000004564230	2023/05/05 16:11:44.412	0.00000000000003022680	2023/05/05 16:11:44.612	0.00000000000015633700	2023/05/05 16:11:44.813	0.00000000000026625600	2023/05/05 16:11:45.514	0.00000000002311250000	2023/05/05 16:11:45.714	0.00000000002322000000	2023/05/05 16:11:45.914	0.00000000002300500000	2023/05/05 16:11:46.115	0.00000000002343500000
2023/05/05 16:11:49.387	0.00000000000181320000	2023/05/05 16:11:49.587	0.00000000000005465410	2023/05/05 16:11:49.787	0.00000000000004328490	2023/05/05 16:11:49.987	0.00000000000003619630	2023/05/05 16:11:50.187	0.00000000000010373700	2023/05/05 16:11:50.388	0.00000000000027701600	2023/05/05 16:11:51.089	0.00000000002365000000	2023/05/05 16:11:51.289	0.00000000002322000000	2023/05/05 16:11:51.489	0.00000000002343500000	2023/05/05 16:11:51.690	0.00000000002332750000
2023/05/05 16:11:54.962	0.00000000000180632000	2023/05/05 16:11:55.162	0.00000000000005143340	2023/05/05 16:11:55.362	0.00000000000004477370	2023/05/05 16:11:55.562	0.00000000000004037160	2023/05/05 16:11:55.762	0.00000000000015625100	2023/05/05 16:11:55.963	0.00000000000025917100	2023/05/05 16:11:56.664	0.00000000002354250000	2023/05/05 16:11:56.864	0.00000000002322000000	2023/05/05 16:11:57.064	0.00000000002236000000	2023/05/05 16:11:57.265	0.00000000002311250000
2023/05/05 16:12:00.537	0.00000000000182911000	2023/05/05 16:12:00.737	0.00000000000006172970	2023/05/05 16:12:00.937	0.00000000000005437670	2023/05/05 16:12:01.137	0.00000000000004077690	2023/05/05 16:12:01.337	0.00000000000012994600	2023/05/05 16:12:01.538	0.00000000000023658600	2023/05/05 16:12:02.239	0.00000000002322000000	2023/05/05 16:12:02.439	0.00000000002343500000	2023/05/05 16:12:02.639	0.00000000002354250000	2023/05/05 16:12:02.840	0.00000000002354250000
2023/05/05 16:12:06.112	0.00000000000182062000	2023/05/05 16:12:06.312	0.00000000000005531730	2023/05/05 16:12:06.512	0.00000000000003778620	2023/05/05 16:12:06.712	0.00000000000004939730	2023/05/05 16:12:06.912	0.00000000000010664000	2023/05/05 16:12:07.113	0.00000000000026812600	2023/05/05 16:12:07.814	0.00000000002343500000	2023/05/05 16:12:08.014	0.00000000002365000000	2023/05/05 16:12:08.214	0.00000000002365000000	2023/05/05 16:12:08.415	0.00000000002375750000
2023/05/05 16:12:11.687	0.00000000000181352000	2023/05/05 16:12:11.887	0.00000000000004917370	2023/05/05 16:12:12.087	0.00000000000001836420	2023/05/05 16:12:12.287	0.00000000000004207330	2023/05/05 16:12:12.487	0.00000000000013591200	2023/05/05 16:12:12.687	0.00000000000026877100	2023/05/05 16:12:13.389	0.00000000002375750000	2023/05/05 16:12:13.589	0.00000000002332750000	2023/05/05 16:12:13.789	0.00000000002322000000	2023/05/05 16:12:13.990	0.00000000002365000000
2023/05/05 16:12:17.262	0.00000000000178385000	2023/05/05 16:12:17.462	0.00000000000003855160	2023/05/05 16:12:17.662	0.00000000000006287890	2023/05/05 16:12:17.862	0.00000000000003972660	2023/05/05 16:12:18.062	0.00000000000010361900	2023/05/05 16:12:18.263	0.00000000000024866900	2023/05/05 16:12:18.964	0.00000000002408000000	2023/05/05 16:12:19.164	0.00000000002354250000	2023/05/05 16:12:19.364	0.00000000002375750000	2023/05/05 16:12:19.565	0.00000000002354250000
2023/05/05 16:12:22.837	0.00000000000178503000	2023/05/05 16:12:23.037	0.00000000000005061960	2023/05/05 16:12:23.237	0.00000000000003144480	2023/05/05 16:12:23.437	0.00000000000003707350	2023/05/05 16:12:23.637	0.00000000000010828400	2023/05/05 16:12:23.837	0.00000000000031192200	2023/05/05 16:12:24.539	0.00000000002365000000	2023/05/05 16:12:24.739	0.00000000002375750000	2023/05/05 16:12:24.939	0.00000000002354250000	2023/05/05 16:12:25.140	0.00000000002375750000
2023/05/05 16:12:28.412	0.00000000000181825000	2023/05/05 16:12:28.612	0.00000000000004934570	2023/05/05 16:12:28.812	0.00000000000004761170	2023/05/05 16:12:29.012	0.00000000000003820650	2023/05/05 16:12:29.212	0.00000000000007809870	2023/05/05 16:12:29.413	0.00000000000024319700	2023/05/05 16:12:30.114	0.00000000002322000000	2023/05/05 16:12:30.314	0.00000000002343500000	2023/05/05 16:12:30.514	0.00000000002343500000	2023/05/05 16:12:30.715	0.00000000002332750000
2023/05/05 16:12:33.987	0.00000000000180460000	2023/05/05 16:12:34.187	0.00000000000006008500	2023/05/05 16:12:34.387	0.00000000000003467840	2023/05/05 16:12:34.587	0.00000000000003766800	2023/05/05 16:12:34.787	0.00000000000005863690	2023/05/05 16:12:34.988	0.00000000000024510000	2023/05/05 16:12:35.689	0.00000000002343500000	2023/05/05 16:12:35.889	0.00000000002332750000	2023/05/05 16:12:36.089	0.00000000002322000000	2023/05/05 16:12:36.290	0.00000000002322000000
2023/05/05 16:12:39.562	0.00000000000182373000	2023/05/05 16:12:39.762	0.00000000000004706780	2023/05/05 16:12:39.962	0.00000000000005797260	2023/05/05 16:12:40.162	0.00000000000003688110	2023/05/05 16:12:40.362	0.00000000000005326090	2023/05/05 16:12:40.563	0.00000000000027494200	2023/05/05 16:12:41.264	0.00000000002322000000	2023/05/05 16:12:41.464	0.00000000002322000000	2023/05/05 16:12:41.664	0.00000000002332750000	2023/05/05 16:12:41.865	0.00000000002332750000
2023/05/05 16:12:45.137	0.00000000000183309000	2023/05/05 16:12:45.337	0.00000000000007151970	2023/05/05 16:12:45.537	0.00000000000005041960	2023/05/05 16:12:45.737	0.00000000000004782460	2023/05/05 16:12:45.937	0.00000000000007378580	2023/05/05 16:12:46.138	0.00000000000024295000	2023/05/05 16:12:46.839	0.00000000002343500000	2023/05/05 16:12:47.039	0.00000000002332750000	2023/05/05 16:12:47.239	0.00000000002332750000	2023/05/05 16:12:47.440	0.00000000002354250000
2023/05/05 16:12:50.712	0.00000000000182255000	2023/05/05 16:12:50.912	0.00000000000005793500	2023/05/05 16:12:51.112	0.00000000000003653060	2023/05/05 16:12:51.312	0.00000000000002019170	2023/05/05 16:12:51.512	0.00000000000005268360	2023/05/05 16:12:51.712	0.00000000000025934300	2023/05/05 16:12:52.414	0.00000000002289750000	2023/05/05 16:12:52.614	0.00000000002332750000	2023/05/05 16:12:52.814	0.00000000002289750000	2023/05/05 16:12:53.015	0.00000000002300500000
2023/05/05 16:12:56.287	0.00000000000178245000	2023/05/05 16:12:56.487	0.00000000000006202210	2023/05/05 16:12:56.687	0.00000000000004942420	2023/05/05 16:12:56.887	0.00000000000005071310	2023/05/05 16:12:57.087	0.00000000000006248870	2023/05/05 16:12:57.287	0.00000000000023489800	2023/05/05 16:12:57.989	0.00000000002289750000	2023/05/05 16:12:58.189	0.00000000002300500000	2023/05/05 16:12:58.389	0.00000000002279000000	2023/05/05 16:12:58.590	0.00000000002322000000
2023/05/05 16:13:01.862	0.00000000000182610000	2023/05/05 16:13:02.062	0.00000000000006720150	2023/05/05 16:13:02.262	0.00000000000004571870	2023/05/05 16:13:02.462	0.00000000000006106110	2023/05/05 16:13:02.662	0.00000000000005325330	2023/05/05 16:13:02.863	0.00000000000030813800	2023/05/05 16:13:03.564	0.00000000002311250000	2023/05/05 16:13:03.764	0.00000000002311250000	2023/05/05 16:13:03.964	0.00000000002300500000	2023/05/05 16:13:04.165	0.00000000002300500000
2023/05/05 16:13:07.437	0.00000000000181868000	2023/05/05 16:13:07.637	0.00000000000006615550	2023/05/05 16:13:07.837	0.00000000000007191860	2023/05/05 16:13:08.037	0.00000000000005135920	2023/05/05 16:13:08.237	0.00000000000006662200	2023/05/05 16:13:08.437	0.00000000000024440100	2023/05/05 16:13:09.139	0.00000000002300500000	2023/05/05 16:13:09.339	0.00000000002300500000	2023/05/05 16:13:09.539	0.00000000002289750000	2023/05/05 16:13:09.740	0.00000000002322000000
2023/05/05 16:13:13.012	0.00000000000176181000	2023/05/05 16:13:13.212	0.00000000000003899770	2023/05/05 16:13:13.412	0.00000000000002943450	2023/05/05 16:13:13.612	0.00000000000003336040	2023/05/05 16:13:13.812	0.00000000000005976570	2023/05/05 16:13:14.013	0.00000000000022277200	2023/05/05 16:13:14.714	0.00000000002300500000	2023/05/05 16:13:14.914	0.00000000002311250000	2023/05/05 16:13:15.114	0.00000000002322000000	2023/05/05 16:13:15.315	0.00000000002354250000
2023/05/05 16:13:18.587	0.00000000000185168000	2023/05/05 16:13:18.787	0.00000000000004884260	2023/05/05 16:13:18.987	0.00000000000006538900	2023/05/05 16:13:19.187	0.00000000000005984950	2023/05/05 16:13:19.387	0.00000000000006003120	2023/05/05 16:13:19.588	0.00000000000022554500	2023/05/05 16:13:20.289	0.00000000002311250000	2023/05/05 16:13:20.489	0.00000000002311250000	2023/05/05 16:13:20.689	0.00000000002300500000	2023/05/05 16:13:20.890	0.00000000002289750000
2023/05/05 16:13:24.162	0.00000000000179858000	2023/05/05 16:13:24.362	0.00000000000005900460	2023/05/05 16:13:24.562	0.00000000000005350060	2023/05/05 16:13:24.762	0.00000000000003779910	2023/05/05 16:13:24.962	0.00000000000004362130	2023/05/05 16:13:25.163	0.00000000000024585200	2023/05/05 16:13:25.864	0.00000000002300500000	2023/05/05 16:13:26.064	0.00000000002311250000	2023/05/05 16:13:26.264	0.00000000002311250000	2023/05/05 16:13:26.465	0.00000000002268250000
2023/05/05 16:13:29.737	0.00000000000180879000	2023/05/05 16:13:29.937	0.00000000000005503140	2023/05/05 16:13:30.137	0.00000000000003004510	2023/05/05 16:13:30.337	0.00000000000004444260	2023/05/05 16:13:30.537	0.00000000000005869390	2023/05/05 16:13:30.738	0.00000000000024149800	2023/05/05 16:13:31.439	0.00000000002311250000	2023/05/05 16:13:31.639	0.00000000002311250000	2023/05/05 16:13:31.839	0.00000000002300500000	2023/05/05 16:13:32.040	0.00000000002322000000
2023/05/05 16:13:35.312	0.00000000000184190000	2023/05/05 16:13:35.512	0.00000000000006840550	2023/05/05 16:13:35.712	0.00000000000003835380	2023/05/05 16:13:35.912	0.00000000000002049590	2023/05/05 16:13:36.112	0.00000000000006885480	2023/05/05 16:13:36.312	0.00000000000025582800	2023/05/05 16:13:37.014	0.00000000002279000000	2023/05/05 16:13:37.214	0.00000000002279000000	2023/05/05 16:13:37.414	0.00000000002289750000	2023/05/05 16:13:37.615	0.00000000002257500000
2023/05/05 16:13:40.887	0.00000000000180395000	2023/05/05 16:13:41.087	0.00000000000006162330	2023/05/05 16:13:41.287	0.00000000000004146270	2023/05/05 16:13:41.487	0.00000000000005929380	2023/05/05 16:13:41.687	0.00000000000003880210	2023/05/05 16:13:41.888	0.00000000000020877500	2023/05/05 16:13:42.589	0.00000000002300500000	2023/05/05 16:13:42.789	0.00000000002300500000	2023/05/05 16:13:42.989	0.00000000002300500000	2023/05/05 16:13:43.190	0.00000000002300500000
2023/05/05 16:13:46.462	0.00000000000182266000	2023/05/05 16:13:46.662	0.00000000000004387830	2023/05/05 16:13:46.862	0.00000000000004015340	2023/05/05 16:13:47.062	0.00000000000005417680	2023/05/05 16:13:47.262	0.00000000000004884150	2023/05/05 16:13:47.463	0.00000000000022706100	2023/05/05 16:13:48.164	0.00000000002332750000	2023/05/05 16:13:48.364	0.00000000002300500000	2023/05/05 16:13:48.564	0.00000000002311250000	2023/05/05 16:13:48.765	0.00000000002311250000
2023/05/05 16:13:52.037	0.00000000000181363000	2023/05/05 16:13:52.237	0.00000000000005778880	2023/05/05 16:13:52.437	0.00000000000003367760	2023/05/05 16:13:52.637	0.00000000000004868890	2023/05/05 16:13:52.837	0.00000000000006348410	2023/05/05 16:13:53.038	0.00000000000024972200	2023/05/05 16:13:53.739	0.00000000002311250000	2023/05/05 16:13:53.939	0.00000000002311250000	2023/05/05 16:13:54.139	0.00000000002300500000	2023/05/05 16:13:54.340	0.00000000002300500000
2023/05/05 16:13:57.612	0.00000000000181288000	2023/05/05 16:13:57.812	0.00000000000006496870	2023/05/05 16:13:58.012	0.00000000000002053570	2023/05/05 16:13:58.212	0.00000000000005421870	2023/05/05 16:13:58.412	0.00000000000005915190	2023/05/05 16:13:58.612	0.00000000000024845400	2023/05/05 16:13:59.314	0.00000000002322000000	2023/05/05 16:13:59.514	0.00000000002289750000	2023/05/05 16:13:59.714	0.00000000002311250000	2023/05/05 16:13:59.915	0.00000000002300500000
2023/05/05 16:14:03.187	0.00000000000182599000	2023/05/05 16:14:03.387	0.00000000000006011720	2023/05/05 16:14:03.587	0.00000000000002834130	2023/05/05 16:14:03.787	0.00000000000004655930	2023/05/05 16:14:03.987	0.00000000000004075970	2023/05/05 16:14:04.187	0.00000000000024981900	2023/05/05 16:14:04.889	0.00000000002311250000	2023/05/05 16:14:05.089	0.00000000002322000000	2023/05/05 16:14:05.289	0.00000000002332750000	2023/05/05 16:14:05.490	0.00000000002300500000
2023/05/05 16:14:08.762	0.00000000000178353000	2023/05/05 16:14:08.962	0.00000000000005569250	2023/05/05 16:14:09.162	0.00000000000004048660	2023/05/05 16:14:09.362	0.00000000000003467300	2023/05/05 16:14:09.562	0.00000000000006427420	2023/05/05 16:14:09.763	0.00000000000027068500	2023/05/05 16:14:10.464	0.00000000002322000000	2023/05/05 16:14:10.664	0.00000000002300500000	2023/05/05 16:14:10.864	0.00000000002332750000	2023/05/05 16:14:11.065	0.00000000002300500000
2023/05/05 16:14:14.337	0.00000000000178278000	2023/05/05 16:14:14.537	0.00000000000006099550	2023/05/05 16:14:14.737	0.00000000000005174400	2023/05/05 16:14:14.937	0.00000000000002494530	2023/05/05 16:14:15.137	0.00000000000004143800	2023/05/05 16:14:15.338	0.00000000000023267300	2023/05/05 16:14:16.039	0.00000000002311250000	2023/05/05 16:14:16.239	0.00000000002311250000	2023/05/05 16:14:16.439	0.00000000002322000000	2023/05/05 16:14:16.640	0.00000000002300500000
2023/05/05 16:14:19.912	0.00000000000180707000	2023/05/05 16:14:20.112	0.00000000000006552450	2023/05/05 16:14:20.312	0.00000000000005940880	2023/05/05 16:14:20.512	0.00000000000002507650	2023/05/05 16:14:20.712	0.00000000000005797900	2023/05/05 16:14:20.913	0.00000000000026385800	2023/05/05 16:14:21.614	0.00000000002332750000	2023/05/05 16:14:21.814	0.00000000002300500000	2023/05/05 16:14:22.014	0.00000000002322000000	2023/05/05 16:14:22.215	0.00000000002311250000
2023/05/05 16:14:25.487	0.00000000000180481000	2023/05/05 16:14:25.687	0.00000000000005032290	2023/05/05 16:14:25.887	0.00000000000005107110	2023/05/05 16:14:26.087	0.00000000000002861540	2023/05/05 16:14:26.287	0.00000000000004771710	2023/05/05 16:14:26.488	0.00000000000027788700	2023/05/05 16:14:27.189	0.00000000002322000000	2023/05/05 16:14:27.389	0.00000000002322000000	2023/05/05 16:14:27.589	0.00000000002300500000	2023/05/05 16:14:27.790	0.00000000002300500000
2023/05/05 16:14:31.062	0.00000000000182513000	2023/05/05 16:14:31.262	0.00000000000004656790	2023/05/05 16:14:31.462	0.00000000000005065940	2023/05/05 16:14:31.662	0.00000000000003516640	2023/05/05 16:14:31.862	0.00000000000005352210	2023/05/05 16:14:32.063	0.00000000000024969000	2023/05/05 16:14:32.764	0.00000000002343500000	2023/05/05 16:14:32.964	0.00000000002289750000	2023/05/05 16:14:33.164	0.00000000002279000000	2023/05/05 16:14:33.365	0.00000000002311250000
2023/05/05 16:14:36.637	0.00000000000187877000	2023/05/05 16:14:36.837	0.00000000000005211600	2023/05/05 16:14:37.037	0.00000000000003958580	2023/05/05 16:14:37.237	0.00000000000005124850	2023/05/05 16:14:37.437	0.00000000000005652460	2023/05/05 16:14:37.637	0.00000000000025715000	2023/05/05 16:14:38.339	0.00000000002332750000	2023/05/05 16:14:38.539	0.00000000002332750000	2023/05/05 16:14:38.739	0.00000000002322000000	2023/05/05 16:14:38.940	0.00000000002300500000
