	Live comments	Elapsed time	Time	injection 100mbar	Barion_2	Barion_1	DUAL experiment	DUAL insulation	injection 1mbar	helium	T-CERNOX
0		0.0	01/03/2023 12:11:24	78.324	5.81e-10	4.3e-10	4.996e-09	5.337e-07	1.1	0.0	88.776
1		7.0	01/03/2023 12:11:31	78.325	5.66e-10	4.24e-10	4.996e-09	5.324e-07	1.1	0.0	88.888
2		14.0	01/03/2023 12:11:38	78.324	5.65e-10	4.25e-10	4.996e-09	5.305e-07	1.1	0.0	88.664
3		20.0	01/03/2023 12:11:44	78.324	5.64e-10	4.24e-10	4.996e-09	5.292e-07	1.1	0.0	88.888
4		27.0	01/03/2023 12:11:51	78.324	5.63e-10	4.23e-10	4.996e-09	5.267e-07	1.1	0.0	88.776
5		34.0	01/03/2023 12:11:58	78.324	5.64e-10	4.24e-10	4.996e-09	5.248e-07	1.1	0.0	88.776
6		41.0	01/03/2023 12:12:05	78.325	5.63e-10	4.24e-10	4.996e-09	5.242e-07	1.1	0.0	88.888
7		48.0	01/03/2023 12:12:12	78.325	5.64e-10	4.25e-10	4.996e-09	5.198e-07	1.1	0.0	88.664
8		54.0	01/03/2023 12:12:18	78.325	5.65e-10	4.26e-10	4.996e-09	5.185e-07	1.1	0.0	88.776
9		61.00000000000001	01/03/2023 12:12:25	78.324	5.64e-10	4.24e-10	4.996e-09	5.148e-07	1.1	0.0	88.888
10		68.0	01/03/2023 12:12:32	78.324	5.71e-10	4.26e-10	4.996e-09	5.13e-07	1.1	0.0	88.776
11		75.0	01/03/2023 12:12:39	78.324	5.66e-10	4.25e-10	4.996e-09	5.111e-07	1.1	0.0	88.776
12		82.0	01/03/2023 12:12:46	78.324	5.65e-10	4.26e-10	4.996e-09	5.093e-07	1.1	0.0	88.664
13		88.0	01/03/2023 12:12:52	78.324	5.85e-10	4.34e-10	4.996e-09	5.068e-07	1.1	0.0	88.776
14		95.0	01/03/2023 12:12:59	78.324	5.66e-10	4.24e-10	4.996e-09	5.056e-07	1.1	0.0	88.776
15		102.0	01/03/2023 12:13:06	78.324	5.67e-10	4.24e-10	4.996e-09	5.05e-07	1.1	0.0	89.001
16		109.0	01/03/2023 12:13:13	78.324	5.65e-10	4.23e-10	4.996e-09	5.014e-07	1.1	0.0	88.888
17		116.00000000000001	01/03/2023 12:13:20	78.324	5.67e-10	4.26e-10	4.996e-09	5.002e-07	1.1	0.0	88.664
18		122.00000000000001	01/03/2023 12:13:26	78.324	5.66e-10	4.26e-10	4.996e-09	4.996e-07	1.1	0.0	88.888
19		129.0	01/03/2023 12:13:33	78.324	5.66e-10	4.26e-10	4.996e-09	4.972e-07	1.1	0.0	88.552
20		136.0	01/03/2023 12:13:40	78.324	5.66e-10	4.25e-10	4.996e-09	4.954e-07	1.1	0.0	88.776
21		143.0	01/03/2023 12:13:47	78.324	5.67e-10	4.25e-10	4.996e-09	4.942e-07	1.1	0.0	88.664
22		150.0	01/03/2023 12:13:54	78.324	5.68e-10	4.25e-10	4.996e-09	4.924e-07	1.1	0.0	88.664
23		156.0	01/03/2023 12:14:00	78.324	5.67e-10	4.24e-10	4.996e-09	4.96e-07	1.1	0.0	88.552
24		163.0	01/03/2023 12:14:07	78.324	5.68e-10	4.26e-10	4.996e-09	4.931e-07	1.1	0.0	88.44
25		170.0	01/03/2023 12:14:14	78.325	5.67e-10	4.26e-10	4.996e-09	4.907e-07	1.1	0.0	88.664
26		177.0	01/03/2023 12:14:21	78.324	5.68e-10	4.25e-10	4.996e-09	4.877e-07	1.1	0.0	88.44
27	started lhe transfer	184.0	01/03/2023 12:14:28	78.324	5.7e-10	4.26e-10	4.996e-09	4.866e-07	1.1	0.0	88.664
28		191.0	01/03/2023 12:14:35	78.324	5.71e-10	4.28e-10	4.996e-09	4.942e-07	1.1	0.0	88.44
29		197.0	01/03/2023 12:14:41	78.324	5.74e-10	4.27e-10	4.996e-09	4.96e-07	1.1	0.0	88.327
30		204.0	01/03/2023 12:14:48	78.324	5.77e-10	4.28e-10	4.996e-09	4.924e-07	1.1	0.0	88.215
31		211.0	01/03/2023 12:14:55	78.324	5.76e-10	4.29e-10	4.996e-09	4.889e-07	1.1	0.0	88.327
32		218.0	01/03/2023 12:15:02	78.324	5.76e-10	4.3e-10	4.996e-09	4.86e-07	1.1	0.0	88.664
33		225.0	01/03/2023 12:15:09	78.323	5.73e-10	4.27e-10	4.996e-09	4.813e-07	1.1	0.0	89.113
34		231.00000000000003	01/03/2023 12:15:15	78.324	5.73e-10	4.27e-10	4.996e-09	4.808e-07	1.1	0.0	89.225
35		238.00000000000003	01/03/2023 12:15:22	78.324	5.72e-10	4.27e-10	4.996e-09	4.79e-07	1.1	0.0	89.674
36		245.00000000000003	01/03/2023 12:15:29	78.323	5.69e-10	4.27e-10	4.996e-09	4.779e-07	1.1	0.0	90.123
37		252.00000000000003	01/03/2023 12:15:36	78.324	5.69e-10	4.27e-10	4.996e-09	4.784e-07	1.1	0.0	90.46
38		259.0	01/03/2023 12:15:43	78.324	5.66e-10	4.25e-10	4.996e-09	4.767e-07	1.1	0.0	90.796
39		265.0	01/03/2023 12:15:49	78.324	5.67e-10	4.26e-10	4.996e-09	4.767e-07	1.1	0.0	91.133
40		272.0	01/03/2023 12:15:56	78.328	5.62e-10	4.25e-10	4.996e-09	4.756e-07	1.1	0.0	91.47
41		279.0	01/03/2023 12:16:03	78.329	5.61e-10	4.25e-10	4.996e-09	4.745e-07	1.1	0.0	91.919
42		286.0	01/03/2023 12:16:10	78.328	5.6e-10	4.25e-10	4.996e-09	4.745e-07	1.1	0.0	92.368
43		293.0	01/03/2023 12:16:17	78.329	5.57e-10	4.24e-10	4.996e-09	4.739e-07	1.1	0.0	92.817
44		299.0	01/03/2023 12:16:23	78.328	5.57e-10	4.23e-10	4.996e-09	4.733e-07	1.1	0.0	93.153
45		306.0	01/03/2023 12:16:30	78.328	5.56e-10	4.24e-10	4.996e-09	4.733e-07	1.1	0.0	93.49
46		313.0	01/03/2023 12:16:37	78.329	5.52e-10	4.23e-10	4.996e-09	4.728e-07	1.1	0.0	93.939
47		320.0	01/03/2023 12:16:44	78.331	5.53e-10	4.25e-10	4.996e-09	4.716e-07	1.1	0.0	94.388
48		327.0	01/03/2023 12:16:51	78.328	5.55e-10	4.26e-10	4.996e-09	4.71e-07	1.1	0.0	94.949
49		333.0	01/03/2023 12:16:57	78.332	5.52e-10	4.21e-10	4.996e-09	4.688e-07	1.1	0.0	95.286
50		340.0	01/03/2023 12:17:04	78.332	5.51e-10	4.23e-10	4.996e-09	4.677e-07	1.1	0.0	95.847
51		347.0	01/03/2023 12:17:11	78.328	5.5e-10	4.24e-10	4.996e-09	4.632e-07	1.1	0.0	96.296
52		354.0	01/03/2023 12:17:18	78.332	5.49e-10	4.23e-10	4.996e-09	4.626e-07	1.1	0.0	96.52
53		361.0	01/03/2023 12:17:25	78.327	5.48e-10	4.22e-10	4.996e-09	4.599e-07	1.1	0.0	96.857
54		367.0	01/03/2023 12:17:31	78.331	5.53e-10	4.26e-10	4.996e-09	4.555e-07	1.1	0.0	97.643
55		374.0	01/03/2023 12:17:38	78.328	5.5e-10	4.25e-10	4.996e-09	4.506e-07	1.1	0.0	97.867
56		381.0	01/03/2023 12:17:45	78.332	5.55e-10	4.27e-10	4.996e-09	4.495e-07	1.1	0.0	98.428
57		388.0	01/03/2023 12:17:52	78.332	5.59e-10	4.29e-10	4.996e-09	4.431e-07	1.1	0.0	98.765
58		395.0	01/03/2023 12:17:59	78.332	5.51e-10	4.25e-10	4.996e-09	4.378e-07	1.1	0.0	99.326
59		401.0	01/03/2023 12:18:05	78.332	5.5e-10	4.26e-10	4.996e-09	4.326e-07	1.1	0.0	99.775
60		408.0	01/03/2023 12:18:12	78.332	5.49e-10	4.25e-10	4.996e-09	4.269e-07	1.1	0.0	100.112
61		415.0	01/03/2023 12:18:19	78.332	5.5e-10	4.25e-10	4.996e-09	4.178e-07	1.1	0.0	100.673
62		422.0	01/03/2023 12:18:26	78.332	5.46e-10	4.23e-10	4.996e-09	4.133e-07	1.1	0.0	101.122
63		429.0	01/03/2023 12:18:33	78.332	5.45e-10	4.23e-10	4.996e-09	4.093e-07	1.1	0.0	101.571
64		436.0	01/03/2023 12:18:40	78.332	5.47e-10	4.25e-10	4.996e-09	4.025e-07	1.1	0.0	102.02
65		442.0	01/03/2023 12:18:46	78.332	5.43e-10	4.22e-10	4.996e-09	3.972e-07	1.1	0.0	102.581
66		449.0	01/03/2023 12:18:53	78.332	5.43e-10	4.22e-10	4.996e-09	3.915e-07	1.1	0.0	103.03
67		456.0	01/03/2023 12:19:00	78.331	5.42e-10	4.21e-10	4.996e-09	3.869e-07	1.1	0.0	103.591
68		463.00000000000006	01/03/2023 12:19:07	78.332	5.41e-10	4.21e-10	4.996e-09	3.85e-07	1.1	0.0	103.928
69		470.00000000000006	01/03/2023 12:19:14	78.331	5.39e-10	4.2e-10	4.996e-09	3.818e-07	1.1	0.0	104.489
70		476.00000000000006	01/03/2023 12:19:20	78.331	5.39e-10	4.2e-10	4.996e-09	3.795e-07	1.1	0.0	105.162
71		483.00000000000006	01/03/2023 12:19:27	78.332	5.39e-10	4.21e-10	4.996e-09	3.777e-07	1.1	0.0	105.611
72		490.00000000000006	01/03/2023 12:19:34	78.331	5.4e-10	4.21e-10	4.996e-09	3.745e-07	1.1	0.0	105.948
73		497.00000000000006	01/03/2023 12:19:41	78.333	5.39e-10	4.21e-10	4.996e-09	3.736e-07	1.1	0.0	106.621
74		504.00000000000006	01/03/2023 12:19:48	78.335	5.38e-10	4.21e-10	4.996e-09	3.723e-07	1.1	0.0	107.182
75		510.00000000000006	01/03/2023 12:19:54	78.336	5.37e-10	4.2e-10	4.996e-09	3.714e-07	1.1	0.0	107.744
76		517.0	01/03/2023 12:20:01	78.335	5.36e-10	4.19e-10	4.996e-09	3.714e-07	1.1	0.0	108.193
77		524.0	01/03/2023 12:20:08	78.336	5.35e-10	4.18e-10	4.996e-09	3.678e-07	1.1	0.0	108.866
78		531.0	01/03/2023 12:20:15	78.335	5.35e-10	4.19e-10	4.996e-09	3.678e-07	1.1	0.0	109.203
79		538.0	01/03/2023 12:20:22	78.336	5.33e-10	4.18e-10	4.996e-09	3.678e-07	1.1	0.0	109.876
80		544.0	01/03/2023 12:20:28	78.336	5.33e-10	4.18e-10	4.996e-09	3.674e-07	1.1	0.0	110.437
81		551.0	01/03/2023 12:20:35	78.336	5.31e-10	4.17e-10	4.996e-09	3.67e-07	1.1	0.0	110.886
82		558.0	01/03/2023 12:20:42	78.336	5.31e-10	4.16e-10	4.996e-09	3.661e-07	1.1	0.0	111.784
83		565.0	01/03/2023 12:20:49	78.336	5.3e-10	4.16e-10	4.996e-09	3.652e-07	1.1	0.0	112.345
84		572.0	01/03/2023 12:20:56	78.336	5.3e-10	4.16e-10	4.996e-09	3.648e-07	1.1	0.0	112.794
85		578.0	01/03/2023 12:21:02	78.336	5.29e-10	4.14e-10	4.996e-09	3.648e-07	1.1	0.0	113.692
86		585.0	01/03/2023 12:21:09	78.336	5.28e-10	4.15e-10	4.996e-09	3.643e-07	1.1	0.0	114.141
87		592.0	01/03/2023 12:21:16	78.339	5.27e-10	4.14e-10	4.996e-09	3.639e-07	1.1	0.0	114.926
88		599.0	01/03/2023 12:21:23	78.34	5.26e-10	4.14e-10	4.996e-09	3.639e-07	1.1	0.0	115.488
89		606.0	01/03/2023 12:21:30	78.34	5.27e-10	4.15e-10	4.996e-09	3.635e-07	1.1	0.0	115.937
90		612.0	01/03/2023 12:21:36	78.341	5.25e-10	4.14e-10	4.996e-09	3.635e-07	1.1	0.0	116.834
91		619.0	01/03/2023 12:21:43	78.34	5.25e-10	4.16e-10	4.996e-09	3.63e-07	1.1	0.0	117.508
92		626.0	01/03/2023 12:21:50	78.34	5.24e-10	4.15e-10	4.996e-09	3.63e-07	1.1	0.0	118.181
93		633.0	01/03/2023 12:21:57	78.34	5.23e-10	4.15e-10	4.996e-09	3.626e-07	1.1	0.0	118.855
94		640.0	01/03/2023 12:22:04	78.34	5.22e-10	4.14e-10	4.996e-09	3.621e-07	1.1	0.0	119.528
95		646.0	01/03/2023 12:22:10	78.34	5.21e-10	4.13e-10	4.996e-09	3.617e-07	1.1	0.0	120.426
96		653.0	01/03/2023 12:22:17	78.339	5.21e-10	4.13e-10	4.996e-09	3.617e-07	1.1	0.0	121.099
97		660.0	01/03/2023 12:22:24	78.34	5.21e-10	4.13e-10	4.996e-09	3.613e-07	1.1	0.0	121.773
98		667.0	01/03/2023 12:22:31	78.34	5.2e-10	4.14e-10	4.996e-09	3.608e-07	1.1	0.0	122.446
99		674.0	01/03/2023 12:22:38	78.34	5.2e-10	4.15e-10	4.996e-09	3.608e-07	1.1	0.0	123.007
100		680.0	01/03/2023 12:22:44	78.34	5.2e-10	4.15e-10	4.996e-09	3.604e-07	1.1	0.0	123.905
101		687.0	01/03/2023 12:22:51	78.34	5.2e-10	4.15e-10	4.996e-09	3.6e-07	1.1	0.0	124.691
102		694.0	01/03/2023 12:22:58	78.34	5.18e-10	4.14e-10	4.996e-09	3.595e-07	1.1	0.0	125.589
103		701.0	01/03/2023 12:23:05	78.34	5.18e-10	4.14e-10	4.996e-09	3.582e-07	1.1	0.0	126.374
104		708.0	01/03/2023 12:23:12	78.34	5.18e-10	4.13e-10	4.996e-09	3.582e-07	1.1	0.0	127.272
105		714.0	01/03/2023 12:23:18	78.34	5.19e-10	4.14e-10	4.996e-09	3.578e-07	1.1	0.0	128.058
106		721.0	01/03/2023 12:23:25	78.34	5.17e-10	4.13e-10	4.996e-09	3.574e-07	1.1	1.0	128.843
107		728.0	01/03/2023 12:23:32	78.34	5.18e-10	4.15e-10	4.996e-09	3.652e-07	1.1	1.0	129.966
108		735.0	01/03/2023 12:23:39	78.34	5.18e-10	4.13e-10	4.996e-09	3.574e-07	1.1	1.0	130.527
109		742.0	01/03/2023 12:23:46	78.344	5.19e-10	4.14e-10	4.996e-09	3.54e-07	1.1	1.0	131.537
110		748.0	01/03/2023 12:23:52	78.344	5.19e-10	4.14e-10	4.996e-09	3.54e-07	1.1	2.0	132.547
111		755.0	01/03/2023 12:23:59	78.344	5.18e-10	4.14e-10	4.996e-09	3.536e-07	1.1	2.0	133.445
112		762.0	01/03/2023 12:24:06	78.344	5.19e-10	4.15e-10	4.996e-09	3.531e-07	1.1	2.0	134.455
113		769.0	01/03/2023 12:24:13	78.343	5.2e-10	4.14e-10	4.996e-09	3.51e-07	1.1	2.0	135.016
114		776.0	01/03/2023 12:24:20	78.343	5.21e-10	4.15e-10	4.996e-09	3.51e-07	1.1	3.0	135.802
115		782.0	01/03/2023 12:24:26	78.344	5.21e-10	4.14e-10	4.996e-09	3.501e-07	1.1	3.0	136.7
116		789.0	01/03/2023 12:24:33	78.344	5.18e-10	4.13e-10	4.996e-09	3.493e-07	1.1	3.0	137.934
117		796.0	01/03/2023 12:24:40	78.344	5.17e-10	4.13e-10	4.996e-09	3.481e-07	1.1	3.0	138.495
118		803.0	01/03/2023 12:24:47	78.344	5.17e-10	4.12e-10	4.996e-09	3.472e-07	1.1	3.0	139.73
119		810.0	01/03/2023 12:24:54	78.344	5.16e-10	4.11e-10	4.996e-09	3.464e-07	1.1	4.0	140.516
120		817.0	01/03/2023 12:25:01	78.344	5.16e-10	4.12e-10	4.996e-09	3.456e-07	1.1	4.0	141.526
121		823.0	01/03/2023 12:25:07	78.344	5.16e-10	4.13e-10	4.996e-09	3.443e-07	1.1	4.0	142.311
122		830.0	01/03/2023 12:25:14	78.343	5.16e-10	4.14e-10	4.996e-09	3.443e-07	1.1	5.0	143.209
123		837.0	01/03/2023 12:25:21	78.343	5.15e-10	4.12e-10	4.996e-09	3.448e-07	1.1	5.0	144.219
124		844.0	01/03/2023 12:25:28	78.343	5.15e-10	4.13e-10	4.996e-09	3.439e-07	1.1	5.0	145.342
125		851.0	01/03/2023 12:25:35	78.344	5.15e-10	4.13e-10	4.996e-09	3.431e-07	1.1	5.0	145.903
126		857.0	01/03/2023 12:25:41	78.344	5.16e-10	4.13e-10	4.996e-09	3.439e-07	1.1	5.0	147.137
127		864.0	01/03/2023 12:25:48	78.344	5.15e-10	4.11e-10	4.996e-09	3.435e-07	1.1	5.0	148.26
128		871.0	01/03/2023 12:25:55	78.352	5.15e-10	4.13e-10	4.996e-09	3.414e-07	1.1	6.0	148.933
129		878.0	01/03/2023 12:26:02	78.352	5.14e-10	4.13e-10	4.996e-09	3.41e-07	1.1	6.0	149.719
130		885.0	01/03/2023 12:26:09	78.353	5.14e-10	4.12e-10	4.996e-09	3.41e-07	1.1	6.0	150.953
131		891.0	01/03/2023 12:26:15	78.352	5.15e-10	4.13e-10	4.996e-09	3.406e-07	1.1	6.0	151.739
132		898.0	01/03/2023 12:26:22	78.352	5.14e-10	4.13e-10	4.996e-09	3.406e-07	1.1	7.0	152.861
133		905.0	01/03/2023 12:26:29	78.352	5.14e-10	4.13e-10	4.996e-09	3.406e-07	1.1	7.0	153.759
134		912.0	01/03/2023 12:26:36	78.352	5.14e-10	4.13e-10	4.996e-09	3.406e-07	1.1	7.0	154.881
135		919.0000000000001	01/03/2023 12:26:43	78.352	5.15e-10	4.14e-10	4.996e-09	3.406e-07	1.1	7.0	155.779
136		925.0000000000001	01/03/2023 12:26:49	78.352	5.14e-10	4.13e-10	4.996e-09	3.406e-07	1.1	8.0	156.677
137		932.0000000000001	01/03/2023 12:26:56	78.351	5.14e-10	4.13e-10	4.996e-09	3.402e-07	1.1	8.0	157.687
138		939.0000000000001	01/03/2023 12:27:03	78.352	5.14e-10	4.13e-10	4.996e-09	3.406e-07	1.1	8.0	158.697
139		946.0000000000001	01/03/2023 12:27:10	78.352	5.14e-10	4.13e-10	4.996e-09	3.41e-07	1.1	9.0	159.595
140		953.0000000000001	01/03/2023 12:27:17	78.353	5.13e-10	4.13e-10	4.996e-09	3.406e-07	1.1	9.0	160.493
141		959.0000000000001	01/03/2023 12:27:23	78.352	5.14e-10	4.13e-10	4.996e-09	3.398e-07	1.1	9.0	161.279
142		966.0000000000001	01/03/2023 12:27:30	78.354	5.14e-10	4.12e-10	4.996e-09	3.406e-07	1.1	9.0	162.401
143		973.0000000000001	01/03/2023 12:27:37	78.352	5.13e-10	4.13e-10	4.996e-09	3.382e-07	1.1	9.0	163.299
144		980.0000000000001	01/03/2023 12:27:44	78.352	5.12e-10	4.12e-10	4.996e-09	3.402e-07	1.1	10.0	164.758
145		987.0000000000001	01/03/2023 12:27:51	78.352	5.13e-10	4.13e-10	4.996e-09	3.386e-07	1.1	10.0	165.544
146		993.0000000000001	01/03/2023 12:27:57	78.355	5.14e-10	4.13e-10	4.996e-09	3.39e-07	1.1	10.0	166.666
147		1000.0000000000001	01/03/2023 12:28:04	78.356	5.13e-10	4.13e-10	4.996e-09	3.402e-07	1.1	10.0	167.564
148		1007.0000000000001	01/03/2023 12:28:11	78.356	5.12e-10	4.11e-10	4.996e-09	3.39e-07	1.1	10.0	168.798
149		1014.0000000000001	01/03/2023 12:28:18	78.356	5.13e-10	4.12e-10	4.996e-09	3.382e-07	1.1	11.0	169.696
150		1021.0000000000001	01/03/2023 12:28:25	78.356	5.13e-10	4.13e-10	4.996e-09	3.386e-07	1.1	11.0	170.706
151		1027.0	01/03/2023 12:28:31	78.355	5.13e-10	4.13e-10	4.996e-09	3.398e-07	1.1	11.0	171.941
152		1034.0	01/03/2023 12:28:38	78.356	5.13e-10	4.13e-10	4.996e-09	3.39e-07	1.1	11.0	172.951
153		1041.0	01/03/2023 12:28:45	78.356	5.12e-10	4.11e-10	4.996e-09	3.374e-07	1.1	11.0	174.185
154		1048.0	01/03/2023 12:28:52	78.356	5.11e-10	4.11e-10	4.996e-09	3.374e-07	1.1	11.0	175.196
155		1055.0	01/03/2023 12:28:59	78.356	5.12e-10	4.11e-10	4.996e-09	3.382e-07	1.1	11.0	176.206
156		1061.0	01/03/2023 12:29:05	78.356	5.11e-10	4.11e-10	4.996e-09	3.394e-07	1.1	12.0	177.552
157		1068.0	01/03/2023 12:29:12	78.356	5.11e-10	4.12e-10	4.996e-09	3.378e-07	1.1	12.0	179.011
158		1075.0	01/03/2023 12:29:19	78.356	5.12e-10	4.13e-10	4.996e-09	3.39e-07	1.1	12.0	180.022
159		1082.0	01/03/2023 12:29:26	78.356	5.11e-10	4.12e-10	4.996e-09	3.374e-07	1.1	12.0	181.144
160		1089.0	01/03/2023 12:29:33	78.356	5.11e-10	4.1e-10	4.996e-09	3.39e-07	1.1	12.0	182.491
161		1095.0	01/03/2023 12:29:39	78.356	5.11e-10	4.1e-10	4.996e-09	3.382e-07	1.1	12.0	183.837
162		1102.0	01/03/2023 12:29:46	78.356	5.12e-10	4.11e-10	4.996e-09	3.37e-07	1.1	12.0	185.072
163		1109.0	01/03/2023 12:29:53	78.356	5.11e-10	4.12e-10	4.996e-09	3.382e-07	1.1	12.0	186.643
164		1116.0	01/03/2023 12:30:00	78.355	5.11e-10	4.11e-10	4.996e-09	3.374e-07	1.1	12.0	187.541
165		1123.0	01/03/2023 12:30:07	78.356	5.11e-10	4.11e-10	4.996e-09	3.37e-07	1.1	12.0	189.0
166		1129.0	01/03/2023 12:30:13	78.355	5.11e-10	4.11e-10	4.996e-09	3.374e-07	1.1	12.0	190.347
167		1136.0	01/03/2023 12:30:20	78.356	5.11e-10	4.11e-10	4.996e-09	3.378e-07	1.1	13.0	191.806
168		1143.0	01/03/2023 12:30:27	78.356	5.11e-10	4.12e-10	4.996e-09	3.378e-07	1.1	13.0	193.153
169		1150.0	01/03/2023 12:30:34	78.355	5.1e-10	4.1e-10	4.996e-09	3.366e-07	1.1	13.0	194.5
170		1157.0	01/03/2023 12:30:41	78.357	5.1e-10	4.1e-10	4.996e-09	3.362e-07	1.1	12.0	196.183
171		1163.0	01/03/2023 12:30:47	78.356	5.11e-10	4.1e-10	4.996e-09	3.366e-07	1.1	13.0	197.418
172		1170.0	01/03/2023 12:30:54	78.36	5.11e-10	4.1e-10	4.996e-09	3.358e-07	1.1	13.0	199.213
173		1177.0	01/03/2023 12:31:01	78.36	5.11e-10	4.1e-10	4.996e-09	3.374e-07	1.1	13.0	200.785
174		1184.0	01/03/2023 12:31:08	78.36	5.11e-10	4.1e-10	4.996e-09	3.358e-07	1.1	13.0	202.356
175		1191.0	01/03/2023 12:31:15	78.36	5.1e-10	4.1e-10	4.996e-09	3.358e-07	1.1	13.0	203.815
176		1197.0	01/03/2023 12:31:21	78.36	5.11e-10	4.11e-10	4.996e-09	3.358e-07	1.1	13.0	205.498
177		1204.0	01/03/2023 12:31:28	78.36	5.1e-10	4.1e-10	4.996e-09	3.354e-07	1.1	13.0	207.294
178		1211.0	01/03/2023 12:31:35	78.359	5.11e-10	4.12e-10	4.996e-09	3.35e-07	1.1	13.0	208.865
179		1218.0	01/03/2023 12:31:42	78.36	5.1e-10	4.12e-10	4.996e-09	3.35e-07	1.1	13.0	210.212
180		1225.0	01/03/2023 12:31:49	78.359	5.11e-10	4.12e-10	4.996e-09	3.35e-07	1.1	13.0	212.345
181		1231.0	01/03/2023 12:31:55	78.36	5.11e-10	4.12e-10	4.996e-09	3.346e-07	1.1	13.0	214.028
182		1238.0	01/03/2023 12:32:02	78.36	5.1e-10	4.12e-10	4.996e-09	3.35e-07	1.1	13.0	215.599
183		1245.0	01/03/2023 12:32:09	78.36	5.11e-10	4.11e-10	4.996e-09	3.35e-07	1.1	13.0	217.283
184		1252.0	01/03/2023 12:32:16	78.36	5.1e-10	4.12e-10	4.996e-09	3.334e-07	1.1	13.0	219.079
185		1259.0	01/03/2023 12:32:23	78.36	5.1e-10	4.11e-10	4.996e-09	3.334e-07	1.1	13.0	221.099
186		1265.0	01/03/2023 12:32:29	78.36	5.09e-10	4.11e-10	4.996e-09	3.33e-07	1.1	13.0	222.446
187		1272.0	01/03/2023 12:32:36	78.36	5.11e-10	4.11e-10	4.996e-09	3.334e-07	1.1	13.0	224.69
188		1279.0	01/03/2023 12:32:43	78.359	5.11e-10	4.1e-10	4.996e-09	3.317e-07	1.1	13.0	226.374
189		1286.0	01/03/2023 12:32:50	78.36	5.09e-10	4.11e-10	4.996e-09	3.317e-07	1.1	13.0	228.057
190		1293.0	01/03/2023 12:32:57	78.36	5.1e-10	4.11e-10	4.996e-09	3.317e-07	1.1	13.0	230.302
191		1299.0	01/03/2023 12:33:03	78.36	5.1e-10	4.11e-10	4.996e-09	3.313e-07	1.1	13.0	231.985
192		1306.0	01/03/2023 12:33:10	78.364	5.11e-10	4.1e-10	4.996e-09	3.313e-07	1.1	13.0	234.342
193		1313.0	01/03/2023 12:33:17	78.36	5.11e-10	4.11e-10	4.996e-09	3.317e-07	1.1	13.0	236.026
194		1320.0	01/03/2023 12:33:24	78.363	5.1e-10	4.1e-10	4.996e-09	3.313e-07	1.1	13.0	238.046
195		1327.0	01/03/2023 12:33:31	78.364	5.11e-10	4.12e-10	4.996e-09	3.313e-07	1.1	13.0	240.066
196		1334.0	01/03/2023 12:33:38	78.363	5.09e-10	4.1e-10	4.996e-09	3.313e-07	1.1	13.0	242.086
197		1340.0	01/03/2023 12:33:44	78.364	5.1e-10	4.11e-10	4.996e-09	3.313e-07	1.1	13.0	244.443
198		1347.0	01/03/2023 12:33:51	78.364	5.1e-10	4.11e-10	4.996e-09	3.313e-07	1.1	14.0	246.688
199		1354.0	01/03/2023 12:33:58	78.364	5.1e-10	4.11e-10	4.996e-09	3.313e-07	1.1	14.0	249.045
200		1361.0	01/03/2023 12:34:05	78.364	5.1e-10	4.1e-10	4.996e-09	3.313e-07	1.1	13.0	250.728
201		1368.0	01/03/2023 12:34:12	78.364	5.1e-10	4.11e-10	4.996e-09	3.313e-07	1.1	14.0	253.534
202		1374.0	01/03/2023 12:34:18	78.364	5.11e-10	4.12e-10	4.996e-09	3.313e-07	1.1	14.0	256.003
203		1381.0	01/03/2023 12:34:25	78.364	5.1e-10	4.11e-10	4.996e-09	3.313e-07	1.1	13.0	258.472
204		1388.0	01/03/2023 12:34:32	78.363	5.1e-10	4.1e-10	4.996e-09	3.313e-07	1.1	13.0	260.38
205		1395.0	01/03/2023 12:34:39	78.363	5.1e-10	4.1e-10	4.996e-09	3.313e-07	1.1	14.0	263.298
206		1402.0	01/03/2023 12:34:46	78.364	5.1e-10	4.1e-10	4.996e-09	3.313e-07	1.1	14.0	265.767
207		1408.0	01/03/2023 12:34:52	78.364	5.09e-10	4.1e-10	4.996e-09	3.313e-07	1.1	14.0	268.91
208		1415.0	01/03/2023 12:34:59	78.363	5.09e-10	4.11e-10	4.996e-09	3.313e-07	1.1	14.0	271.042
209		1422.0	01/03/2023 12:35:06	78.364	5.1e-10	4.12e-10	4.996e-09	3.313e-07	1.1	14.0	273.96
210		1429.0	01/03/2023 12:35:13	78.363	5.11e-10	4.12e-10	4.996e-09	3.309e-07	1.1	14.0	276.654
211		1436.0	01/03/2023 12:35:20	78.364	5.09e-10	4.11e-10	4.996e-09	3.313e-07	1.1	14.0	279.46
212		1442.0	01/03/2023 12:35:26	78.364	5.09e-10	4.1e-10	4.996e-09	3.309e-07	1.1	14.0	282.715
213		1449.0	01/03/2023 12:35:33	78.364	5.09e-10	4.1e-10	4.996e-09	3.313e-07	1.1	14.0	285.969
214		1456.0	01/03/2023 12:35:40	78.364	5.1e-10	4.1e-10	4.996e-09	3.313e-07	1.1	14.0	289.0
215		1463.0	01/03/2023 12:35:47	78.364	5.1e-10	4.12e-10	4.996e-09	3.313e-07	1.1	14.0	292.367
216		1470.0	01/03/2023 12:35:54	78.364	5.1e-10	4.1e-10	4.996e-09	3.309e-07	1.1	14.0	295.06
