	Timestamp	Temperatures
0	2022-12-13 17:31:14	4.219259926932316
1	2022-12-13 17:31:21	4.21918520755909
2	2022-12-13 17:31:28	4.220383192403486
3	2022-12-13 17:31:35	4.220158868837374
4	2022-12-13 17:31:42	4.220308413949636
5	2022-12-13 17:31:50	4.220533428833295
6	2022-12-13 17:31:57	4.220833281463785
7	2022-12-13 17:32:04	4.22098289752983
8	2022-12-13 17:32:11	4.22098289752983
9	2022-12-13 17:32:18	4.221208019176109
10	2022-12-13 17:32:25	4.221282844953982
11	2022-12-13 17:32:33	4.221433176494112
12	2022-12-13 17:32:40	4.221582855655217
13	2022-12-13 17:32:47	4.221433176494112
14	2022-12-13 17:32:54	4.221582855655217
15	2022-12-13 17:33:01	4.221582855655217
16	2022-12-13 17:33:09	4.221733218905505
17	2022-12-13 17:33:16	4.221808072275948
18	2022-12-13 17:33:23	4.221808072275948
19	2022-12-13 17:33:30	4.221882929633222
20	2022-12-13 17:33:37	4.221882929633222
21	2022-12-13 17:33:44	4.221808072275948
22	2022-12-13 17:33:52	4.22195779093211
23	2022-12-13 17:33:59	4.22195779093211
24	2022-12-13 17:34:06	4.22195779093211
25	2022-12-13 17:34:13	4.221882929633222
26	2022-12-13 17:34:20	4.221882929633222
27	2022-12-13 17:34:27	4.221882929633222
28	2022-12-13 17:34:34	4.221808072275948
29	2022-12-13 17:34:42	4.221808072275948
30	2022-12-13 17:34:49	4.221808072275948
31	2022-12-13 17:34:56	4.221808072275948
32	2022-12-13 17:35:03	4.221733218905505
33	2022-12-13 17:35:10	4.221808072275948
34	2022-12-13 17:35:17	4.221882929633222
35	2022-12-13 17:35:25	4.2216577011283265
36	2022-12-13 17:35:32	4.221733218905505
37	2022-12-13 17:35:39	4.221733218905505
38	2022-12-13 17:35:46	4.221808072275948
39	2022-12-13 17:35:53	4.2216577011283265
40	2022-12-13 17:36:01	4.221582855655217
41	2022-12-13 17:36:08	4.221582855655217
42	2022-12-13 17:36:15	4.221582855655217
43	2022-12-13 17:36:22	4.221508014107562
44	2022-12-13 17:36:29	4.221433176494112
45	2022-12-13 17:36:36	4.221508014107562
46	2022-12-13 17:36:44	4.221357674650202
47	2022-12-13 17:36:51	4.221433176494112
48	2022-12-13 17:36:58	4.221433176494112
49	2022-12-13 17:37:05	4.221357674650202
50	2022-12-13 17:37:12	4.221433176494112
51	2022-12-13 17:37:20	4.221282844953982
52	2022-12-13 17:37:27	4.221282844953982
53	2022-12-13 17:37:34	4.221357674650202
54	2022-12-13 17:37:41	4.221208019176109
55	2022-12-13 17:37:48	4.221282844953982
56	2022-12-13 17:37:56	4.221208019176109
57	2022-12-13 17:38:03	4.221208019176109
58	2022-12-13 17:38:10	4.221282844953982
59	2022-12-13 17:38:17	4.221133197367461
60	2022-12-13 17:38:24	4.221058379438611
61	2022-12-13 17:38:32	4.221208019176109
62	2022-12-13 17:38:39	4.221133197367461
63	2022-12-13 17:38:46	4.221208019176109
64	2022-12-13 17:38:53	4.221058379438611
65	2022-12-13 17:39:00	4.221133197367461
66	2022-12-13 17:39:07	4.221058379438611
67	2022-12-13 17:39:15	4.220908087545376
68	2022-12-13 17:39:22	4.220908087545376
69	2022-12-13 17:39:29	4.220683013348066
70	2022-12-13 17:39:36	4.220608219147963
71	2022-12-13 17:39:43	4.220308413949636
72	2022-12-13 17:39:51	4.220308413949636
73	2022-12-13 17:39:58	4.220158868837374
74	2022-12-13 17:40:05	4.220158868837374
75	2022-12-13 17:40:12	4.220158868837374
76	2022-12-13 17:40:19	4.220158868837374
77	2022-12-13 17:40:27	4.2198591583629605
78	2022-12-13 17:40:34	4.220008671976302
79	2022-12-13 17:40:41	4.2198591583629605
80	2022-12-13 17:40:48	4.2198591583629605
81	2022-12-13 17:40:55	4.219634250140906
82	2022-12-13 17:41:03	4.219708993147064
83	2022-12-13 17:41:10	4.219708993147064
84	2022-12-13 17:41:17	4.219634250140906
85	2022-12-13 17:41:24	4.219559511089847
86	2022-12-13 17:41:31	4.219559511089847
87	2022-12-13 17:41:38	4.2194093775263575
88	2022-12-13 17:41:46	4.2194093775263575
89	2022-12-13 17:41:53	4.219484775920133
90	2022-12-13 17:42:00	4.21918520755909
91	2022-12-13 17:42:07	4.219259926932316
92	2022-12-13 17:42:14	4.21918520755909
93	2022-12-13 17:42:22	4.21910982500541
94	2022-12-13 17:42:29	4.219259926932316
95	2022-12-13 17:42:36	4.21910982500541
96	2022-12-13 17:42:43	4.21910982500541
97	2022-12-13 17:42:50	4.218960405925639
98	2022-12-13 17:42:57	4.218960405925639
99	2022-12-13 17:43:05	4.219035113478013
100	2022-12-13 17:43:12	4.219035113478013
101	2022-12-13 17:43:19	4.2188857022830675
102	2022-12-13 17:43:26	4.2188857022830675
103	2022-12-13 17:43:33	4.219035113478013
104	2022-12-13 17:43:41	4.218960405925639
105	2022-12-13 17:43:48	4.219035113478013
106	2022-12-13 17:43:55	4.218960405925639
107	2022-12-13 17:44:02	4.218960405925639
108	2022-12-13 17:44:09	4.218960405925639
109	2022-12-13 17:44:17	4.218960405925639
110	2022-12-13 17:44:24	4.219035113478013
111	2022-12-13 17:44:31	4.2188857022830675
112	2022-12-13 17:44:38	4.219035113478013
113	2022-12-13 17:44:45	4.219035113478013
114	2022-12-13 17:44:52	4.219035113478013
115	2022-12-13 17:45:00	4.218960405925639
116	2022-12-13 17:45:07	4.219035113478013
117	2022-12-13 17:45:14	4.219035113478013
118	2022-12-13 17:45:21	4.21918520755909
119	2022-12-13 17:45:28	4.21910982500541
