F1((1=on,0=off))	1																						
F2((1=on,0=off))	0																						
cage(V)	3.0																						
delta-m(%)	+0																						
electron-energy(V)	70.0																						
emission(uA)	1000.000																						
focus(V)	-90																						
mass(amu)	14.00																						
mode-change-delay()																							
multiplier(V)	1100																						
resolution(%)	+0																						
Data()																							
mass 2.0_time	mass 2.0_value	mass 4.0_time	mass 4.0_value	mass 12.0_time	mass 12.0_value	mass 16.0_time	mass 16.0_value	mass 18.0_time	mass 18.0_value	mass 28.0_time	mass 28.0_value	mass 32.0_time	mass 32.0_value	mass 40.0_time	mass 40.0_value	mass 44.0_time	mass 44.0_value	mass 14.0_time	mass 14.0_value	mass 5.5_time	mass 5.5_value	mass 15.0_time	mass 15.0_value
2022/11/10 16:02:37	0.00000000001368580000	2022/11/10 16:02:37	0.00000000000044317400	2022/11/10 16:02:37	0.00000000000017025300	2022/11/10 16:02:37	0.00000000000033398600	2022/11/10 16:02:38	0.00000000000108343000	2022/11/10 16:02:38	0.00000000000128607000	2022/11/10 16:02:39	0.00000000000055105600	2022/11/10 16:02:40	0.00000000000037625000	2022/11/10 16:10:13	0.00000000000005375000	2022/11/10 16:14:30	0.00000000000010750000				
2022/11/10 16:02:43	0.00000000001372660000	2022/11/10 16:02:43	0.00000000000044546900	2022/11/10 16:02:44	0.00000000000019541300	2022/11/10 16:02:44	0.00000000000034569800	2022/11/10 16:02:44	0.00000000000106537000	2022/11/10 16:02:44	0.00000000000132096000	2022/11/10 16:02:45	0.00000000000055622100	2022/11/10 16:02:46	0.00000000000032250000	2022/11/10 16:12:12	0.00000000000016125000	2022/11/10 16:15:03	0.00000000000010750000				
2022/11/10 16:02:50	0.00000000001383790000	2022/11/10 16:02:50	0.00000000000043412200	2022/11/10 16:02:50	0.00000000000015780400	2022/11/10 16:02:50	0.00000000000036847200	2022/11/10 16:02:51	0.00000000000108870000	2022/11/10 16:02:51	0.00000000000127242000	2022/11/10 16:02:52	0.00000000000056668600	2022/11/10 16:02:53	0.00000000000053750000	2022/11/10 16:12:51	0.00000000000000000000	2022/11/10 16:15:16	0.00000000000005375000				
2022/11/10 16:02:56	0.00000000001379330000	2022/11/10 16:02:57	0.00000000000042737700	2022/11/10 16:02:57	0.00000000000015936300	2022/11/10 16:02:57	0.00000000000035204100	2022/11/10 16:02:57	0.00000000000109736000	2022/11/10 16:02:58	0.00000000000127102000	2022/11/10 16:02:58	0.00000000000058033900	2022/11/10 16:03:00	0.00000000000048375000	2022/11/10 16:12:57	0.00000000000000170710	2022/11/10 16:16:09	0.00000000000032250000				
2022/11/10 16:03:03	0.00000000001396420000	2022/11/10 16:03:03	0.00000000000043535900	2022/11/10 16:03:03	0.00000000000017408000	2022/11/10 16:03:04	0.00000000000035490000	2022/11/10 16:03:04	0.00000000000109655000	2022/11/10 16:03:04	0.00000000000128011000	2022/11/10 16:03:05	0.00000000000058531100	2022/11/10 16:03:06	0.00000000000037625000	2022/11/10 16:13:04	0.00000000000032250000	2022/11/10 16:16:35	0.00000000000005375000				
2022/11/10 16:03:09	0.00000000001399590000	2022/11/10 16:03:10	0.00000000000044789900	2022/11/10 16:03:10	0.00000000000017252600	2022/11/10 16:03:10	0.00000000000035847500	2022/11/10 16:03:10	0.00000000000111563000	2022/11/10 16:03:11	0.00000000000132122000	2022/11/10 16:03:11	0.00000000000059329200	2022/11/10 16:03:13	0.00000000000053750000	2022/11/10 16:13:10	0.00000000000001299990	2022/11/10 16:16:41	0.00000000000000294388				
2022/11/10 16:03:16	0.00000000001399000000	2022/11/10 16:03:16	0.00000000000043585900	2022/11/10 16:03:16	0.00000000000017750400	2022/11/10 16:03:17	0.00000000000033832400	2022/11/10 16:03:17	0.00000000000111257000	2022/11/10 16:03:17	0.00000000000128811000	2022/11/10 16:03:18	0.00000000000059417900	2022/11/10 16:03:19	0.00000000000037625000	2022/11/10 16:13:18	0.00000000000048375000	2022/11/10 16:16:48	0.00000000000037625000				
2022/11/10 16:03:23	0.00000000001407710000	2022/11/10 16:03:23	0.00000000000042744100	2022/11/10 16:03:23	0.00000000000017922900	2022/11/10 16:03:23	0.00000000000037196600	2022/11/10 16:03:24	0.00000000000110730000	2022/11/10 16:03:24	0.00000000000132552000	2022/11/10 16:03:25	0.00000000000057968800	2022/11/10 16:03:26	0.00000000000021500000	2022/11/10 16:13:23	0.00000000000000170441	2022/11/10 16:17:01	0.00000000000005375000				
2022/11/10 16:03:29	0.00000000001405130000	2022/11/10 16:03:29	0.00000000000045858900	2022/11/10 16:03:30	0.00000000000019260700	2022/11/10 16:03:30	0.00000000000033922700	2022/11/10 16:03:30	0.00000000000113111000	2022/11/10 16:03:30	0.00000000000129467000	2022/11/10 16:03:31	0.00000000000059157800	2022/11/10 16:03:32	0.00000000000026875000	2022/11/10 16:13:37	0.00000000000021500000	2022/11/10 16:17:34	0.00000000000005375000				
2022/11/10 16:03:36	0.00000000001416310000	2022/11/10 16:03:36	0.00000000000045254300	2022/11/10 16:03:36	0.00000000000017284900	2022/11/10 16:03:36	0.00000000000035129400	2022/11/10 16:03:37	0.00000000000115965000	2022/11/10 16:03:37	0.00000000000129843000	2022/11/10 16:03:38	0.00000000000059871600	2022/11/10 16:03:39	0.00000000000010750000	2022/11/10 16:14:16	0.00000000000000480202	2022/11/10 16:17:47	0.00000000000032250000				
2022/11/10 16:03:42	0.00000000001426470000	2022/11/10 16:03:43	0.00000000000044263100	2022/11/10 16:03:43	0.00000000000018990900	2022/11/10 16:03:43	0.00000000000036861200	2022/11/10 16:03:43	0.00000000000113692000	2022/11/10 16:03:44	0.00000000000129833000	2022/11/10 16:03:44	0.00000000000059828600	2022/11/10 16:03:46	0.00000000000010750000	2022/11/10 16:14:23	0.00000000000021500000	2022/11/10 16:18:20	0.00000000000010750000				
2022/11/10 16:03:49	0.00000000001429100000	2022/11/10 16:03:49	0.00000000000044543700	2022/11/10 16:03:49	0.00000000000018775400	2022/11/10 16:03:50	0.00000000000036029700	2022/11/10 16:03:50	0.00000000000113864000	2022/11/10 16:03:50	0.00000000000129709000	2022/11/10 16:03:51	0.00000000000060681100	2022/11/10 16:03:52	0.00000000000021500000	2022/11/10 16:14:29	0.00000000000000971316	2022/11/10 16:19:51	0.00000000000000644731				
2022/11/10 16:03:55	0.00000000001428240000	2022/11/10 16:03:56	0.00000000000043141900	2022/11/10 16:03:56	0.00000000000017483200	2022/11/10 16:03:56	0.00000000000036837000	2022/11/10 16:03:56	0.00000000000116040000	2022/11/10 16:03:57	0.00000000000132714000	2022/11/10 16:03:57	0.00000000000059242700	2022/11/10 16:04:12	0.00000000000005375000	2022/11/10 16:14:35	0.00000000000001515690	2022/11/10 16:22:04	0.00000000000005375000				
2022/11/10 16:04:02	0.00000000001428290000	2022/11/10 16:04:02	0.00000000000045972900	2022/11/10 16:04:03	0.00000000000018121200	2022/11/10 16:04:03	0.00000000000036361800	2022/11/10 16:04:03	0.00000000000114057000	2022/11/10 16:04:03	0.00000000000138126000	2022/11/10 16:04:04	0.00000000000060081200	2022/11/10 16:04:38	0.00000000000048375000	2022/11/10 16:14:42	0.00000000000001742090	2022/11/10 16:22:10	0.00000000000000000000				
2022/11/10 16:04:09	0.00000000001423240000	2022/11/10 16:04:09	0.00000000000041373500	2022/11/10 16:04:09	0.00000000000018256700	2022/11/10 16:04:09	0.00000000000035567400	2022/11/10 16:04:10	0.00000000000112778000	2022/11/10 16:04:10	0.00000000000131692000	2022/11/10 16:04:11	0.00000000000057717300	2022/11/10 16:04:58	0.00000000000005375000	2022/11/10 16:14:55	0.00000000000000281166	2022/11/10 16:22:36	0.00000000000032250000				
2022/11/10 16:04:15	0.00000000001438610000	2022/11/10 16:04:15	0.00000000000043484300	2022/11/10 16:04:16	0.00000000000017970700	2022/11/10 16:04:16	0.00000000000036531700	2022/11/10 16:04:16	0.00000000000112783000	2022/11/10 16:04:16	0.00000000000132961000	2022/11/10 16:04:17	0.00000000000060628900	2022/11/10 16:05:03	0.00000000000061893600	2022/11/10 16:15:02	0.00000000000000767174	2022/11/10 16:22:50	0.00000000000059125000				
