COMMENT	this is an autosaved scan
Partial pressure	not specified
F1((1=on,0=off))	1
F2((1=on,0=off))	0
cage(V)	3.0
delta-m(%)	+0
electron-energy(V)	70.0
emission(uA)	1000.000
focus(V)	-90
mass(amu)	40.20
mode-change-delay()	
multiplier(V)	900
resolution(%)	+0
Data()	
input selection	SEM
aquisition format	Standard aquisition
dwell	200 ms
start mass	0.400000
end mass	50.000000
increment	0.100000
Mass	Current
50.00000000000000000000	0.00000000000032250000
49.90000152587890620000	0.00000000000037625000
49.79999923706054680000	0.00000000000026875000
49.70000076293945310000	0.00000000000043000000
49.59999847412109370000	0.00000000000043000000
49.50000000000000000000	0.00000000000037625000
49.40000152587890620000	0.00000000000032250000
49.29999923706054680000	0.00000000000021500000
49.20000076293945310000	0.00000000000043000000
49.09999847412109370000	0.00000000000021500000
49.00000000000000000000	0.00000000000032250000
48.90000152587890620000	0.00000000000016125000
48.79999923706054680000	0.00000000000059124998
48.70000076293945310000	0.00000000000048374998
48.59999847412109370000	0.00000000000037625000
48.50000000000000000000	0.00000000000016125000
48.40000152587890620000	0.00000000000021500000
48.29999923706054680000	0.00000000000032250000
48.20000076293945310000	0.00000000000032250000
48.09999847412109370000	0.00000000000021500000
48.00000000000000000000	0.00000000000021500000
47.90000152587890620000	0.00000000000059124998
47.79999923706054680000	0.00000000000026875000
47.70000076293945310000	0.00000000000043000000
47.59999847412109370000	0.00000000000016125000
47.50000000000000000000	0.00000000000048374998
47.40000152587890620000	0.00000000000026875000
47.29999923706054680000	0.00000000000032250000
47.20000076293945310000	0.00000000000032250000
47.09999847412109370000	0.00000000000026875000
47.00000000000000000000	0.00000000000026875000
46.90000152587890620000	0.00000000000016125000
46.79999923706054680000	0.00000000000021500000
46.70000076293945310000	0.00000000000026875000
46.59999847412109370000	0.00000000000037625000
46.50000000000000000000	0.00000000000010750000
46.40000152587890620000	0.00000000000010750000
46.29999923706054680000	0.00000000000032250000
46.20000076293945310000	0.00000000000043000000
46.09999847412109370000	0.00000000000005375000
46.00000000000000000000	0.00000000000032250000
45.90000152587890620000	0.00000000000005375000
45.79999923706054680000	0.00000000000043000000
45.70000076293945310000	0.00000000000005375000
45.59999847412109370000	0.00000000000043000000
45.50000000000000000000	0.00000000000043000000
45.40000152587890620000	0.00000000000016125000
45.29999923706054680000	0.00000000000016125000
45.20000076293945310000	0.00000000000016125000
45.09999847412109370000	0.00000000000005375000
45.00000000000000000000	0.00000000000032250000
44.90000152587890620000	0.00000000000000000000
44.79999923706054680000	0.00000000000032250000
44.70000076293945310000	0.00000000000010750000
44.59999847412109370000	0.00000000000000000000
44.50000000000000000000	0.00000000000145125004
44.40000152587890620000	0.00000000000263374999
44.29999923706054680000	0.00000000000290250007
44.20000076293945310000	0.00000000000295625005
44.09999847412109370000	0.00000000000279499991
44.00000000000000000000	0.00000000000188124993
43.90000152587890620000	0.00000000000139749995
43.79999923706054680000	0.00000000000021500000
43.70000076293945310000	0.00000000000005375000
43.59999847412109370000	0.00000000000005375000
43.50000000000000000000	0.00000000000000000000
43.40000152587890620000	0.00000000000032250000
43.29999923706054680000	0.00000000000032250000
43.20000076293945310000	0.00000000000000000000
43.09999847412109370000	0.00000000000026875000
43.00000000000000000000	0.00000000000016125000
42.90000152587890620000	0.00000000000010750000
42.79999923706054680000	0.00000000000053750000
42.70000076293945310000	0.00000000000021500000
42.59999847412109370000	0.00000000000016125000
42.50000000000000000000	0.00000000000032250000
42.40000152587890620000	0.00000000000021500000
42.29999923706054680000	0.00000000000026875000
42.20000076293945310000	0.00000000000021500000
42.09999847412109370000	0.00000000000016125000
42.00000000000000000000	0.00000000000026875000
41.90000152587890620000	0.00000000000021500000
41.79999923706054680000	0.00000000000032250000
41.70000076293945310000	0.00000000000010750000
41.59999847412109370000	0.00000000000000000000
41.50000000000000000000	0.00000000000005375000
41.40000152587890620000	0.00000000000010750000
41.29999923706054680000	0.00000000000016125000
41.20000076293945310000	0.00000000000005375000
41.09999847412109370000	0.00000000000021500000
41.00000000000000000000	0.00000000000037625000
40.90000152587890620000	0.00000000000016125000
40.79999923706054680000	0.00000000000005375000
40.70000076293945310000	0.00000000000016125000
40.59999847412109370000	0.00000000000032250000
40.50000000000000000000	0.00000000000016125000
40.40000152587890620000	0.00000000000021500000
40.29999923706054680000	0.00000000000026875000
40.20000076293945310000	0.00000000000032250000
40.09999847412109370000	0.00000000000010750000
40.00000000000000000000	0.00000000000016125000
39.90000152587890620000	0.00000000000026875000
39.79999923706054680000	0.00000000000021500000
39.70000076293945310000	0.00000000000010750000
39.59999847412109370000	0.00000000000005375000
39.50000000000000000000	0.00000000000037625000
39.40000152587890620000	0.00000000000010750000
39.29999923706054680000	0.00000000000000000000
39.20000076293945310000	0.00000000000000000000
39.09999847412109370000	0.00000000000000000000
39.00000000000000000000	0.00000000000005375000
38.90000152587890620000	0.00000000000032250000
38.79999923706054680000	0.00000000000010750000
38.70000076293945310000	0.00000000000005375000
38.59999847412109370000	0.00000000000005375000
38.50000000000000000000	0.00000000000000000000
38.40000152587890620000	0.00000000000010750000
38.29999923706054680000	0.00000000000010750000
38.20000076293945310000	0.00000000000000000000
38.09999847412109370000	0.00000000000010750000
38.00000000000000000000	0.00000000000010750000
37.90000152587890620000	0.00000000000000000000
37.79999923706054680000	0.00000000000005375000
37.70000076293945310000	0.00000000000005375000
37.59999847412109370000	0.00000000000005375000
37.50000000000000000000	0.00000000000005375000
37.40000152587890620000	0.00000000000005375000
37.29999923706054680000	0.00000000000010750000
37.20000076293945310000	0.00000000000005375000
37.09999847412109370000	0.00000000000000000000
37.00000000000000000000	0.00000000000016125000
36.90000152587890620000	0.00000000000010750000
36.79999923706054680000	0.00000000000016125000
36.70000076293945310000	0.00000000000021500000
36.59999847412109370000	0.00000000000005375000
36.50000000000000000000	0.00000000000000000000
36.40000152587890620000	0.00000000000016125000
36.29999923706054680000	0.00000000000016125000
36.20000076293945310000	0.00000000000005375000
36.09999847412109370000	0.00000000000016125000
36.00000000000000000000	0.00000000000016125000
35.90000152587890620000	0.00000000000037625000
35.79999923706054680000	0.00000000000016125000
35.70000076293945310000	0.00000000000010750000
35.59999847412109370000	0.00000000000000000000
35.50000000000000000000	0.00000000000032250000
35.40000152587890620000	0.00000000000016125000
35.29999923706054680000	0.00000000000010750000
35.20000076293945310000	0.00000000000016125000
35.09999847412109370000	0.00000000000016125000
35.00000000000000000000	0.00000000000005375000
34.90000152587890620000	0.00000000000005375000
34.79999923706054680000	0.00000000000026875000
34.70000076293945310000	0.00000000000021500000
34.59999847412109370000	0.00000000000032250000
34.50000000000000000000	0.00000000000032250000
34.40000152587890620000	0.00000000000016125000
34.29999923706054680000	0.00000000000016125000
34.20000076293945310000	0.00000000000010750000
34.09999847412109370000	0.00000000000010750000
34.00000000000000000000	0.00000000000010750000
33.90000152587890620000	0.00000000000037625000
33.79999923706054690000	0.00000000000010750000
33.70000076293945310000	0.00000000000005375000
33.59999847412109370000	0.00000000000005375000
33.50000000000000000000	0.00000000000005375000
33.40000152587890620000	0.00000000000005375000
33.29999923706054690000	0.00000000000005375000
33.20000076293945310000	0.00000000000010750000
33.09999847412109370000	0.00000000000032250000
33.00000000000000000000	0.00000000000016125000
32.90000152587890620000	0.00000000000016125000
32.79999923706054690000	0.00000000000005375000
32.70000076293945310000	0.00000000000021500000
32.59999847412109370000	0.00000000000000000000
32.50000000000000000000	0.00000000000005375000
32.40000152587890620000	0.00000000000118249995
32.29999923706054690000	0.00000000000107500001
32.20000076293945310000	0.00000000000139749995
32.09999847412109370000	0.00000000000118249995
32.00000000000000000000	0.00000000000118249995
31.89999961853027340000	0.00000000000059124998
31.79999923706054690000	0.00000000000005375000
31.70000076293945310000	0.00000000000016125000
31.60000038146972650000	0.00000000000021500000
31.50000000000000000000	0.00000000000010750000
31.39999961853027340000	0.00000000000005375000
31.29999923706054690000	0.00000000000032250000
31.20000076293945310000	0.00000000000005375000
31.10000038146972650000	0.00000000000000000000
31.00000000000000000000	0.00000000000021500000
30.89999961853027340000	0.00000000000010750000
30.79999923706054690000	0.00000000000005375000
30.70000076293945310000	0.00000000000010750000
30.60000038146972650000	0.00000000000037625000
30.50000000000000000000	0.00000000000016125000
30.39999961853027340000	0.00000000000016125000
30.29999923706054690000	0.00000000000005375000
30.20000076293945310000	0.00000000000000000000
30.10000038146972650000	0.00000000000037625000
30.00000000000000000000	0.00000000000010750000
29.89999961853027340000	0.00000000000026875000
29.79999923706054690000	0.00000000000010750000
29.70000076293945310000	0.00000000000016125000
29.60000038146972650000	0.00000000000000000000
29.50000000000000000000	0.00000000000102125003
29.39999961853027340000	0.00000000000231124993
29.29999923706054690000	0.00000000000236499991
29.20000076293945310000	0.00000000000263374999
29.10000038146972650000	0.00000000000225749996
29.00000000000000000000	0.00000000000193499990
28.89999961853027340000	0.00000000000112874998
28.79999923706054690000	0.00000000000021500000
28.70000076293945310000	0.00000000000005375000
28.60000038146972650000	0.00000000000000000000
28.50000000000000000000	0.00000000000784750043
28.39999961853027340000	0.00000000001762999989
28.29999923706054690000	0.00000000002322000058
28.20000076293945310000	0.00000000002311249976
28.10000038146972650000	0.00000000002198369958
28.00000000000000000000	0.00000000001832869967
27.89999961853027340000	0.00000000001177120033
27.79999923706054690000	0.00000000000236499991
27.70000076293945310000	0.00000000000053750000
27.60000038146972650000	0.00000000000000000000
27.50000000000000000000	0.00000000000021500000
27.39999961853027340000	0.00000000000043000000
27.29999923706054690000	0.00000000000026875000
27.20000076293945310000	0.00000000000010750000
27.10000038146972650000	0.00000000000026875000
27.00000000000000000000	0.00000000000005375000
26.89999961853027340000	0.00000000000026875000
26.79999923706054690000	0.00000000000005375000
26.70000076293945310000	0.00000000000005375000
26.60000038146972650000	0.00000000000010750000
26.50000000000000000000	0.00000000000005375000
26.39999961853027340000	0.00000000000026875000
26.29999923706054690000	0.00000000000000000000
26.20000076293945310000	0.00000000000037625000
26.10000038146972650000	0.00000000000032250000
26.00000000000000000000	0.00000000000016125000
25.89999961853027340000	0.00000000000010750000
25.79999923706054690000	0.00000000000005375000
25.70000076293945310000	0.00000000000026875000
25.60000038146972650000	0.00000000000005375000
25.50000000000000000000	0.00000000000021500000
25.39999961853027340000	0.00000000000032250000
25.29999923706054690000	0.00000000000032250000
25.20000076293945310000	0.00000000000016125000
25.10000038146972650000	0.00000000000010750000
25.00000000000000000000	0.00000000000026875000
24.89999961853027340000	0.00000000000010750000
24.79999923706054690000	0.00000000000010750000
24.70000076293945310000	0.00000000000026875000
24.60000038146972650000	0.00000000000021500000
24.50000000000000000000	0.00000000000010750000
24.39999961853027340000	0.00000000000021500000
24.29999923706054690000	0.00000000000021500000
24.20000076293945310000	0.00000000000032250000
24.10000038146972650000	0.00000000000010750000
24.00000000000000000000	0.00000000000000000000
23.89999961853027340000	0.00000000000010750000
23.79999923706054690000	0.00000000000016125000
23.70000076293945310000	0.00000000000016125000
23.60000038146972650000	0.00000000000010750000
23.50000000000000000000	0.00000000000005375000
23.39999961853027340000	0.00000000000021500000
23.29999923706054690000	0.00000000000037625000
