F1((1=on,0=off))	1
F2((1=on,0=off))	0
cage(V)	3.0
delta-m(%)	+0
electron-energy(V)	70.0
emission(uA)	1000.000
focus(V)	-90
mass(amu)	5.50
mode-change-delay()	
multiplier(V)	1200
resolution(%)	+0
Data()	
mass 2.0_time	mass 2.0_value	mass 4.0_time	mass 4.0_value	mass 5.5_time	mass 5.5_value	mass 12.0_time	mass 12.0_value	mass 15.0_time	mass 15.0_value	mass 16.0_time	mass 16.0_value	mass 18.0_time	mass 18.0_value	mass 28.0_time	mass 28.0_value	mass 32.0_time	mass 32.0_value	mass 40.0_time	mass 40.0_value	mass 44.0_time	mass 44.0_value
2023/01/16 15:31:38.213	0.00000000011196600000	2023/01/16 15:31:41.464	0.00000000000003742820	2023/01/16 15:31:41.714	0.00000000000004577780	2023/01/16 15:31:41.964	0.00000000000034980500	2023/01/16 15:31:42.215	0.00000000000017439100	2023/01/16 15:31:42.465	0.00000000000072337300	2023/01/16 15:31:42.715	0.00000000000177708000	2023/01/16 15:31:42.965	0.00000000000159825000	2023/01/16 15:31:43.215	0.00000000000017924500	2023/01/16 15:31:43.466	0.00000000000002557150	2023/01/16 15:31:44.217	0.00000000002402620000
2023/01/16 15:31:44.538	0.00000000011209500000	2023/01/16 15:31:47.789	0.00000000000002385850	2023/01/16 15:31:48.039	0.00000000000002477710	2023/01/16 15:31:48.289	0.00000000000031141600	2023/01/16 15:31:48.540	0.00000000000016084600	2023/01/16 15:31:48.790	0.00000000000070123900	2023/01/16 15:31:49.040	0.00000000000169688000	2023/01/16 15:31:49.290	0.00000000000162609000	2023/01/16 15:31:49.540	0.00000000000018321700	2023/01/16 15:31:49.791	0.00000000000001891300	2023/01/16 15:31:50.542	0.00000000002418750000
2023/01/16 15:31:50.863	0.00000000011190700000	2023/01/16 15:31:54.114	0.00000000000002660460	2023/01/16 15:31:54.364	0.00000000000003435700	2023/01/16 15:31:54.614	0.00000000000030663300	2023/01/16 15:31:54.865	0.00000000000018327600	2023/01/16 15:31:55.115	0.00000000000072670000	2023/01/16 15:31:55.365	0.00000000000178519000	2023/01/16 15:31:55.615	0.00000000000162443000	2023/01/16 15:31:55.865	0.00000000000019725700	2023/01/16 15:31:56.116	0.00000000000002669600	2023/01/16 15:31:56.867	0.00000000002375750000
2023/01/16 15:31:57.188	0.00000000011162800000	2023/01/16 15:32:00.439	0.00000000000003409900	2023/01/16 15:32:00.689	0.00000000000003668540	2023/01/16 15:32:00.939	0.00000000000032409600	2023/01/16 15:32:01.190	0.00000000000018241600	2023/01/16 15:32:01.440	0.00000000000072772100	2023/01/16 15:32:01.690	0.00000000000172548000	2023/01/16 15:32:01.940	0.00000000000164555000	2023/01/16 15:32:02.190	0.00000000000018234100	2023/01/16 15:32:02.441	0.00000000000002683520	2023/01/16 15:32:03.192	0.00000000002461750000
2023/01/16 15:32:03.513	0.00000000011228300000	2023/01/16 15:32:06.764	0.00000000000003982390	2023/01/16 15:32:07.014	0.00000000000004013510	2023/01/16 15:32:07.264	0.00000000000031670000	2023/01/16 15:32:07.515	0.00000000000017791200	2023/01/16 15:32:07.765	0.00000000000069266500	2023/01/16 15:32:08.015	0.00000000000171494000	2023/01/16 15:32:08.265	0.00000000000161438000	2023/01/16 15:32:08.515	0.00000000000019209100	2023/01/16 15:32:08.766	0.00000000000002534360	2023/01/16 15:32:09.517	0.00000000002472500000
2023/01/16 15:32:09.838	0.00000000011222400000	2023/01/16 15:32:13.089	0.00000000000002560380	2023/01/16 15:32:13.339	0.00000000000003620600	2023/01/16 15:32:13.589	0.00000000000032857300	2023/01/16 15:32:13.840	0.00000000000018170100	2023/01/16 15:32:14.090	0.00000000000071421900	2023/01/16 15:32:14.340	0.00000000000171580000	2023/01/16 15:32:14.590	0.00000000000158766000	2023/01/16 15:32:14.840	0.00000000000017956800	2023/01/16 15:32:15.091	0.00000000000004078650	2023/01/16 15:32:15.842	0.00000000002440250000
2023/01/16 15:32:16.163	0.00000000011153100000	2023/01/16 15:32:19.414	0.00000000000003561900	2023/01/16 15:32:19.664	0.00000000000003023920	2023/01/16 15:32:19.914	0.00000000000033222800	2023/01/16 15:32:20.165	0.00000000000015562700	2023/01/16 15:32:20.415	0.00000000000073430600	2023/01/16 15:32:20.665	0.00000000000176267000	2023/01/16 15:32:20.915	0.00000000000168382000	2023/01/16 15:32:21.165	0.00000000000017947600	2023/01/16 15:32:21.416	0.00000000000003054720	2023/01/16 15:32:22.167	0.00000000002440250000
2023/01/16 15:32:22.488	0.00000000011207400000	2023/01/16 15:32:25.739	0.00000000000004497530	2023/01/16 15:32:25.989	0.00000000000002195580	2023/01/16 15:32:26.239	0.00000000000030220900	2023/01/16 15:32:26.490	0.00000000000019210700	2023/01/16 15:32:26.740	0.00000000000072343700	2023/01/16 15:32:26.990	0.00000000000178433000	2023/01/16 15:32:27.240	0.00000000000167071000	2023/01/16 15:32:27.490	0.00000000000017219300	2023/01/16 15:32:27.741	0.00000000000002871380	2023/01/16 15:32:28.492	0.00000000002413370000
2023/01/16 15:32:28.813	0.00000000011193900000	2023/01/16 15:32:32.064	0.00000000000002707650	2023/01/16 15:32:32.314	0.00000000000004125850	2023/01/16 15:32:32.564	0.00000000000032149500	2023/01/16 15:32:32.815	0.00000000000017895500	2023/01/16 15:32:33.065	0.00000000000070910200	2023/01/16 15:32:33.315	0.00000000000177004000	2023/01/16 15:32:33.565	0.00000000000158132000	2023/01/16 15:32:33.815	0.00000000000020372300	2023/01/16 15:32:34.066	0.00000000000002803170	2023/01/16 15:32:34.817	0.00000000002397250000
2023/01/16 15:32:35.138	0.00000000011162800000	2023/01/16 15:32:38.389	0.00000000000004790090	2023/01/16 15:32:38.639	0.00000000000002697330	2023/01/16 15:32:38.889	0.00000000000033388900	2023/01/16 15:32:39.140	0.00000000000017046200	2023/01/16 15:32:39.390	0.00000000000074292700	2023/01/16 15:32:39.640	0.00000000000171204000	2023/01/16 15:32:39.890	0.00000000000161583000	2023/01/16 15:32:40.140	0.00000000000017828300	2023/01/16 15:32:40.391	0.00000000000003728370	2023/01/16 15:32:41.142	0.00000000002408000000
