F1((1=on,0=off))	1
F2((1=on,0=off))	0
cage(V)	3.0
delta-m(%)	+0
electron-energy(V)	70.0
emission(uA)	1000.000
focus(V)	-90
mass(amu)	32.00
mode-change-delay()	
multiplier(V)	1200
resolution(%)	+0
Data()	
mass 2.0_time	mass 2.0_value	mass 4.0_time	mass 4.0_value	mass 5.5_time	mass 5.5_value	mass 12.0_time	mass 12.0_value	mass 15.0_time	mass 15.0_value	mass 16.0_time	mass 16.0_value	mass 18.0_time	mass 18.0_value	mass 28.0_time	mass 28.0_value	mass 32.0_time	mass 32.0_value	mass 40.0_time	mass 40.0_value	mass 44.0_time	mass 44.0_value
2022/12/12 17:29:15.030	0.00000000015308000000	2022/12/12 17:29:18.781	0.00000000000090978900	2022/12/12 17:29:19.032	0.00000000000050422300	2022/12/12 17:29:19.282	0.00000000000251926000	2022/12/12 17:29:19.532	0.00000000000822945000	2022/12/12 17:29:19.782	0.00000000001097300000	2022/12/12 17:29:20.032	0.00000000000044877500	2022/12/12 17:29:21.034	0.00000000000365500000
2022/12/12 17:29:21.355	0.00000000015190200000	2022/12/12 17:29:25.106	0.00000000000088374100	2022/12/12 17:29:25.357	0.00000000000050244400	2022/12/12 17:29:25.607	0.00000000000246986000	2022/12/12 17:29:25.857	0.00000000000830475000	2022/12/12 17:29:26.107	0.00000000001088540000	2022/12/12 17:29:26.357	0.00000000000045153200	2022/12/12 17:29:27.359	0.00000000000365500000
2022/12/12 17:29:27.680	0.00000000014973100000	2022/12/12 17:29:31.431	0.00000000000090243600	2022/12/12 17:29:31.682	0.00000000000053180800	2022/12/12 17:29:31.932	0.00000000000249174000	2022/12/12 17:29:32.182	0.00000000000826433000	2022/12/12 17:29:32.432	0.00000000001089080000	2022/12/12 17:29:32.682	0.00000000000043112300	2022/12/12 17:29:33.684	0.00000000000344000000
2022/12/12 17:29:34.005	0.00000000014888200000	2022/12/12 17:29:37.756	0.00000000000085787700	2022/12/12 17:29:38.007	0.00000000000051497900	2022/12/12 17:29:38.257	0.00000000000245992000	2022/12/12 17:29:38.507	0.00000000000816323000	2022/12/12 17:29:38.757	0.00000000001072310000	2022/12/12 17:29:39.007	0.00000000000045352600	2022/12/12 17:29:40.009	0.00000000000349375000
2022/12/12 17:29:40.330	0.00000000014704300000	2022/12/12 17:29:44.081	0.00000000000094254900	2022/12/12 17:29:44.332	0.00000000000052155200	2022/12/12 17:29:44.582	0.00000000000246529000	2022/12/12 17:29:44.832	0.00000000000800257000	2022/12/12 17:29:45.082	0.00000000001070860000	2022/12/12 17:29:45.332	0.00000000000044721600	2022/12/12 17:29:46.334	0.00000000000354750000
2022/12/12 17:29:46.655	0.00000000014631800000	2022/12/12 17:29:50.406	0.00000000000082741100	2022/12/12 17:29:50.657	0.00000000000050291700	2022/12/12 17:29:50.907	0.00000000000246019000	2022/12/12 17:29:51.157	0.00000000000805422000	2022/12/12 17:29:51.407	0.00000000001068550000	2022/12/12 17:29:51.657	0.00000000000045761700	2022/12/12 17:29:52.659	0.00000000000311750000
2022/12/12 17:29:52.980	0.00000000014507600000	2022/12/12 17:29:56.731	0.00000000000084400900	2022/12/12 17:29:56.982	0.00000000000050729200	2022/12/12 17:29:57.232	0.00000000000246540000	2022/12/12 17:29:57.482	0.00000000000793812000	2022/12/12 17:29:57.732	0.00000000001066930000	2022/12/12 17:29:57.982	0.00000000000043220400	2022/12/12 17:29:58.984	0.00000000000322500000
2022/12/12 17:29:59.305	0.00000000014382900000	2022/12/12 17:30:03.057	0.00000000000085324900	2022/12/12 17:30:03.307	0.00000000000050715800	2022/12/12 17:30:03.557	0.00000000000241853000	2022/12/12 17:30:03.807	0.00000000000777859000	2022/12/12 17:30:04.057	0.00000000001052690000	2022/12/12 17:30:04.307	0.00000000000044040600	2022/12/12 17:30:05.309	0.00000000000306375000
2022/12/12 17:30:05.630	0.00000000014261400000	2022/12/12 17:30:09.381	0.00000000000089738900	2022/12/12 17:30:09.632	0.00000000000047845500	2022/12/12 17:30:09.882	0.00000000000234833000	2022/12/12 17:30:10.132	0.00000000000778563000	2022/12/12 17:30:10.382	0.00000000001046350000	2022/12/12 17:30:10.632	0.00000000000044917200	2022/12/12 17:30:11.634	0.00000000000268750000
2022/12/12 17:30:11.955	0.00000000014151300000	2022/12/12 17:30:15.706	0.00000000000083162000	2022/12/12 17:30:15.957	0.00000000000049397300	2022/12/12 17:30:16.207	0.00000000000239735000	2022/12/12 17:30:16.457	0.00000000000773468000	2022/12/12 17:30:16.707	0.00000000001048710000	2022/12/12 17:30:16.957	0.00000000000044094900	2022/12/12 17:30:17.959	0.00000000000284875000
2022/12/12 17:30:18.280	0.00000000014008800000	2022/12/12 17:30:22.031	0.00000000000085174400	2022/12/12 17:30:22.282	0.00000000000047732700	2022/12/12 17:30:22.532	0.00000000000237639000	2022/12/12 17:30:22.782	0.00000000000767373000	2022/12/12 17:30:23.032	0.00000000001054730000	2022/12/12 17:30:23.282	0.00000000000044953300	2022/12/12 17:30:24.284	0.00000000000295625000
2022/12/12 17:30:24.605	0.00000000013937900000	2022/12/12 17:30:28.356	0.00000000000088824600	2022/12/12 17:30:28.607	0.00000000000047790700	2022/12/12 17:30:28.857	0.00000000000243541000	2022/12/12 17:30:29.107	0.00000000000760278000	2022/12/12 17:30:29.357	0.00000000001043340000	2022/12/12 17:30:29.607	0.00000000000045298300	2022/12/12 17:30:30.609	0.00000000000317125000
