F1((1=on,0=off))	1
F2((1=on,0=off))	0
cage(V)	3.0
delta-m(%)	+0
electron-energy(V)	70.0
emission(uA)	1000.000
focus(V)	-90
mass(amu)	12.00
mode-change-delay()	
multiplier(V)	1200
resolution(%)	+0
Data()	
mass 2.0_time	mass 2.0_value	mass 4.0_time	mass 4.0_value	mass 12.0_time	mass 12.0_value	mass 16.0_time	mass 16.0_value	mass 18.0_time	mass 18.0_value	mass 28.0_time	mass 28.0_value	mass 32.0_time	mass 32.0_value	mass 40.0_time	mass 40.0_value	mass 44.0_time	mass 44.0_value
2022/12/01 14:35:48.863	0.00000000016095400000	2022/12/01 14:35:52.364	0.00000000000075760600	2022/12/01 14:35:52.614	0.00000000000180428000	2022/12/01 14:35:52.864	0.00000000000405200000	2022/12/01 14:35:53.114	0.00000000000779633000	2022/12/01 14:35:53.365	0.00000000000033868900	2022/12/01 14:35:53.866	0.00000000000230200000
2022/12/01 14:35:54.688	0.00000000016025500000	2022/12/01 14:35:58.189	0.00000000000076947400	2022/12/01 14:35:58.439	0.00000000000183728000	2022/12/01 14:35:58.689	0.00000000000405323000	2022/12/01 14:35:58.939	0.00000000000779708000	2022/12/01 14:35:59.190	0.00000000000036024800	2022/12/01 14:35:59.691	0.00000000000228803000
2022/12/01 14:36:00.513	0.00000000016040000000	2022/12/01 14:36:04.014	0.00000000000079239300	2022/12/01 14:36:04.264	0.00000000000179487000	2022/12/01 14:36:04.514	0.00000000000409752000	2022/12/01 14:36:04.764	0.00000000000772726000	2022/12/01 14:36:05.015	0.00000000000037672800	2022/12/01 14:36:05.516	0.00000000000234371000
2022/12/01 14:36:06.338	0.00000000016070700000	2022/12/01 14:36:09.839	0.00000000000076842100	2022/12/01 14:36:10.089	0.00000000000182680000	2022/12/01 14:36:10.339	0.00000000000413106000	2022/12/01 14:36:10.589	0.00000000000762336000	2022/12/01 14:36:10.840	0.00000000000036004900	2022/12/01 14:36:11.340	0.00000000000232173000
2022/12/01 14:36:12.163	0.00000000016076600000	2022/12/01 14:36:15.664	0.00000000000077102200	2022/12/01 14:36:15.914	0.00000000000179105000	2022/12/01 14:36:16.164	0.00000000000405855000	2022/12/01 14:36:16.414	0.00000000000771716000	2022/12/01 14:36:16.665	0.00000000000037513700	2022/12/01 14:36:17.165	0.00000000000234828000
2022/12/01 14:36:17.988	0.00000000016078700000	2022/12/01 14:36:21.489	0.00000000000073088700	2022/12/01 14:36:21.739	0.00000000000182035000	2022/12/01 14:36:21.989	0.00000000000407349000	2022/12/01 14:36:22.239	0.00000000000769007000	2022/12/01 14:36:22.490	0.00000000000036391900	2022/12/01 14:36:22.990	0.00000000000232925000
2022/12/01 14:36:23.813	0.00000000016005600000	2022/12/01 14:36:27.314	0.00000000000076323900	2022/12/01 14:36:27.564	0.00000000000179955000	2022/12/01 14:36:27.814	0.00000000000410515000	2022/12/01 14:36:28.064	0.00000000000773887000	2022/12/01 14:36:28.315	0.00000000000034592400	2022/12/01 14:36:28.815	0.00000000000235032000
2022/12/01 14:36:29.638	0.00000000016049700000	2022/12/01 14:36:33.139	0.00000000000076684600	2022/12/01 14:36:33.389	0.00000000000177536000	2022/12/01 14:36:33.639	0.00000000000405167000	2022/12/01 14:36:33.889	0.00000000000764916000	2022/12/01 14:36:34.140	0.00000000000036486000	2022/12/01 14:36:34.640	0.00000000000235349000
2022/12/01 14:36:35.463	0.00000000015951300000	2022/12/01 14:36:38.964	0.00000000000074881300	2022/12/01 14:36:39.214	0.00000000000180019000	2022/12/01 14:36:39.464	0.00000000000407151000	2022/12/01 14:36:39.714	0.00000000000779934000	2022/12/01 14:36:39.965	0.00000000000035289500	2022/12/01 14:36:40.465	0.00000000000232635000
2022/12/01 14:36:41.288	0.00000000016030900000	2022/12/01 14:36:44.789	0.00000000000076937700	2022/12/01 14:36:45.039	0.00000000000179476000	2022/12/01 14:36:45.289	0.00000000000402136000	2022/12/01 14:36:45.539	0.00000000000774683000	2022/12/01 14:36:45.790	0.00000000000036289300	2022/12/01 14:36:46.291	0.00000000000232184000
2022/12/01 14:36:47.113	0.00000000015996000000	2022/12/01 14:36:50.614	0.00000000000078103000	2022/12/01 14:36:50.864	0.00000000000181003000	2022/12/01 14:36:51.114	0.00000000000410198000	2022/12/01 14:36:51.364	0.00000000000767991000	2022/12/01 14:36:51.615	0.00000000000034484400	2022/12/01 14:36:52.115	0.00000000000230657000
2022/12/01 14:36:52.938	0.00000000015978200000	2022/12/01 14:36:56.439	0.00000000000075745600	2022/12/01 14:36:56.689	0.00000000000184620000	2022/12/01 14:36:56.939	0.00000000000406495000	2022/12/01 14:36:57.189	0.00000000000772952000	2022/12/01 14:36:57.440	0.00000000000036681700	2022/12/01 14:36:57.941	0.00000000000232248000
2022/12/01 14:36:58.763	0.00000000016003500000	2022/12/01 14:37:02.264	0.00000000000074423900	2022/12/01 14:37:02.514	0.00000000000176622000	2022/12/01 14:37:02.764	0.00000000000407296000	2022/12/01 14:37:03.014	0.00000000000779896000	2022/12/01 14:37:03.265	0.00000000000036445700	2022/12/01 14:37:03.766	0.00000000000232243000
2022/12/01 14:37:04.588	0.00000000015959900000	2022/12/01 14:37:08.089	0.00000000000075349400	2022/12/01 14:37:08.339	0.00000000000179342000	2022/12/01 14:37:08.589	0.00000000000401480000	2022/12/01 14:37:08.839	0.00000000000778639000	2022/12/01 14:37:09.090	0.00000000000037390100	2022/12/01 14:37:09.591	0.00000000000235226000
2022/12/01 14:37:10.413	0.00000000015959900000	2022/12/01 14:37:13.914	0.00000000000079087200	2022/12/01 14:37:14.164	0.00000000000177939000	2022/12/01 14:37:14.414	0.00000000000401969000	2022/12/01 14:37:14.664	0.00000000000771694000	2022/12/01 14:37:14.915	0.00000000000035045000	2022/12/01 14:37:15.415	0.00000000000225433000
2022/12/01 14:37:16.238	0.00000000015991700000	2022/12/01 14:37:19.739	0.00000000000073768600	2022/12/01 14:37:19.989	0.00000000000180992000	2022/12/01 14:37:20.239	0.00000000000404576000	2022/12/01 14:37:20.489	0.00000000000763696000	2022/12/01 14:37:20.740	0.00000000000035377100	2022/12/01 14:37:21.240	0.00000000000231248000
2022/12/01 14:37:22.063	0.00000000015933100000	2022/12/01 14:37:25.564	0.00000000000075861100	2022/12/01 14:37:25.814	0.00000000000177143000	2022/12/01 14:37:26.064	0.00000000000408806000	2022/12/01 14:37:26.314	0.00000000000766410000	2022/12/01 14:37:26.565	0.00000000000034239800	2022/12/01 14:37:27.066	0.00000000000235968000
2022/12/01 14:37:27.888	0.00000000015971200000	2022/12/01 14:37:31.389	0.00000000000073958900	2022/12/01 14:37:31.639	0.00000000000182561000	2022/12/01 14:37:31.889	0.00000000000410424000	2022/12/01 14:37:32.139	0.00000000000780896000	2022/12/01 14:37:32.390	0.00000000000034602600	2022/12/01 14:37:32.890	0.00000000000228942000
2022/12/01 14:37:33.713	0.00000000015911000000	2022/12/01 14:37:37.214	0.00000000000076012700	2022/12/01 14:37:37.464	0.00000000000177638000	2022/12/01 14:37:37.714	0.00000000000395777000	2022/12/01 14:37:37.964	0.00000000000764427000	2022/12/01 14:37:38.215	0.00000000000032824600	2022/12/01 14:37:38.715	0.00000000000227867000
2022/12/01 14:37:39.538	0.00000000015972300000	2022/12/01 14:37:43.039	0.00000000000075562800	2022/12/01 14:37:43.289	0.00000000000179949000	2022/12/01 14:37:43.539	0.00000000000401969000	2022/12/01 14:37:43.789	0.00000000000766007000	2022/12/01 14:37:44.040	0.00000000000035961900	2022/12/01 14:37:44.540	0.00000000000230528000
2022/12/01 14:37:45.363	0.00000000016009900000	2022/12/01 14:37:48.864	0.00000000000075446200	2022/12/01 14:37:49.114	0.00000000000182072000	2022/12/01 14:37:49.364	0.00000000000401147000	2022/12/01 14:37:49.614	0.00000000000768808000	2022/12/01 14:37:49.865	0.00000000000034215100	2022/12/01 14:37:50.365	0.00000000000227712000
2022/12/01 14:37:51.188	0.00000000015966400000	2022/12/01 14:37:54.689	0.00000000000075418800	2022/12/01 14:37:54.939	0.00000000000182647000	2022/12/01 14:37:55.189	0.00000000000409650000	2022/12/01 14:37:55.439	0.00000000000765185000	2022/12/01 14:37:55.690	0.00000000000035806600	2022/12/01 14:37:56.191	0.00000000000228050000
2022/12/01 14:37:57.013	0.00000000015946500000	2022/12/01 14:38:00.514	0.00000000000075871300	2022/12/01 14:38:00.764	0.00000000000180094000	2022/12/01 14:38:01.014	0.00000000000405753000	2022/12/01 14:38:01.264	0.00000000000768410000	2022/12/01 14:38:01.515	0.00000000000035187900	2022/12/01 14:38:02.015	0.00000000000229974000
2022/12/01 14:38:02.838	0.00000000015883100000	2022/12/01 14:38:06.339	0.00000000000077554800	2022/12/01 14:38:06.589	0.00000000000182422000	2022/12/01 14:38:06.839	0.00000000000404931000	2022/12/01 14:38:07.089	0.00000000000769060000	2022/12/01 14:38:07.340	0.00000000000035712500	2022/12/01 14:38:07.840	0.00000000000233672000
2022/12/01 14:38:08.663	0.00000000015950800000	2022/12/01 14:38:12.164	0.00000000000074273900	2022/12/01 14:38:12.414	0.00000000000173924000	2022/12/01 14:38:12.664	0.00000000000400803000	2022/12/01 14:38:12.914	0.00000000000759391000	2022/12/01 14:38:13.165	0.00000000000035566300	2022/12/01 14:38:13.665	0.00000000000235145000
2022/12/01 14:38:14.488	0.00000000015899700000	2022/12/01 14:38:17.989	0.00000000000076246000	2022/12/01 14:38:18.239	0.00000000000178783000	2022/12/01 14:38:18.489	0.00000000000406619000	2022/12/01 14:38:18.739	0.00000000000775381000	2022/12/01 14:38:18.990	0.00000000000033573800	2022/12/01 14:38:19.491	0.00000000000232855000
2022/12/01 14:38:20.313	0.00000000015927700000	2022/12/01 14:38:23.814	0.00000000000077079600	2022/12/01 14:38:24.064	0.00000000000176047000	2022/12/01 14:38:24.314	0.00000000000394912000	2022/12/01 14:38:24.564	0.00000000000762336000	2022/12/01 14:38:24.815	0.00000000000035419100	2022/12/01 14:38:25.315	0.00000000000231630000
2022/12/01 14:38:26.138	0.00000000015879300000	2022/12/01 14:38:29.639	0.00000000000077596200	2022/12/01 14:38:29.889	0.00000000000178880000	2022/12/01 14:38:30.139	0.00000000000401362000	2022/12/01 14:38:30.389	0.00000000000762567000	2022/12/01 14:38:30.640	0.00000000000034720900	2022/12/01 14:38:31.140	0.00000000000230609000
2022/12/01 14:38:31.963	0.00000000015880900000	2022/12/01 14:38:35.464	0.00000000000074534000	2022/12/01 14:38:35.714	0.00000000000181379000	2022/12/01 14:38:35.964	0.00000000000402867000	2022/12/01 14:38:36.214	0.00000000000768168000	2022/12/01 14:38:36.465	0.00000000000035491600	2022/12/01 14:38:36.965	0.00000000000226072000
2022/12/01 14:38:37.788	0.00000000015891100000	2022/12/01 14:38:41.289	0.00000000000074000800	2022/12/01 14:38:41.539	0.00000000000177686000	2022/12/01 14:38:41.789	0.00000000000408333000	2022/12/01 14:38:42.039	0.00000000000771673000	2022/12/01 14:38:42.290	0.00000000000032916500	2022/12/01 14:38:42.790	0.00000000000231952000
2022/12/01 14:38:43.613	0.00000000015845500000	2022/12/01 14:38:47.114	0.00000000000075260200	2022/12/01 14:38:47.364	0.00000000000176230000	2022/12/01 14:38:47.614	0.00000000000407419000	2022/12/01 14:38:47.864	0.00000000000766830000	2022/12/01 14:38:48.115	0.00000000000033818400	2022/12/01 14:38:48.615	0.00000000000231716000
2022/12/01 14:38:49.438	0.00000000015924500000	2022/12/01 14:38:52.939	0.00000000000077870800	2022/12/01 14:38:53.189	0.00000000000175090000	2022/12/01 14:38:53.439	0.00000000000404404000	2022/12/01 14:38:53.689	0.00000000000758488000	2022/12/01 14:38:53.940	0.00000000000036266700	2022/12/01 14:38:54.440	0.00000000000227728000
2022/12/01 14:38:55.263	0.00000000015845500000	2022/12/01 14:38:58.764	0.00000000000078786700	2022/12/01 14:38:59.014	0.00000000000180686000	2022/12/01 14:38:59.264	0.00000000000403974000	2022/12/01 14:38:59.514	0.00000000000767265000	2022/12/01 14:38:59.765	0.00000000000035108400	2022/12/01 14:39:00.266	0.00000000000228684000
2022/12/01 14:39:01.088	0.00000000015847100000	2022/12/01 14:39:04.589	0.00000000000078004700	2022/12/01 14:39:04.839	0.00000000000178256000	2022/12/01 14:39:05.089	0.00000000000405560000	2022/12/01 14:39:05.339	0.00000000000758703000	2022/12/01 14:39:05.590	0.00000000000033068600	2022/12/01 14:39:06.090	0.00000000000231544000
2022/12/01 14:39:06.913	0.00000000015867000000	2022/12/01 14:39:10.414	0.00000000000073438100	2022/12/01 14:39:10.664	0.00000000000177461000	2022/12/01 14:39:10.914	0.00000000000398733000	2022/12/01 14:39:11.164	0.00000000000761761000	2022/12/01 14:39:11.415	0.00000000000034164500	2022/12/01 14:39:11.916	0.00000000000229980000
2022/12/01 14:39:12.738	0.00000000015827700000	2022/12/01 14:39:16.239	0.00000000000075209700	2022/12/01 14:39:16.489	0.00000000000180282000	2022/12/01 14:39:16.739	0.00000000000396288000	2022/12/01 14:39:16.989	0.00000000000761820000	2022/12/01 14:39:17.240	0.00000000000035126700	2022/12/01 14:39:17.740	0.00000000000227491000
2022/12/01 14:39:18.563	0.00000000015841700000	2022/12/01 14:39:22.064	0.00000000000076163200	2022/12/01 14:39:22.314	0.00000000000179863000	2022/12/01 14:39:22.564	0.00000000000399851000	2022/12/01 14:39:22.814	0.00000000000778262000	2022/12/01 14:39:23.065	0.00000000000034820800	2022/12/01 14:39:23.566	0.00000000000232259000
2022/12/01 14:39:24.388	0.00000000015819700000	2022/12/01 14:39:27.889	0.00000000000074260500	2022/12/01 14:39:28.139	0.00000000000181965000	2022/12/01 14:39:28.389	0.00000000000395170000	2022/12/01 14:39:28.639	0.00000000000764346000	2022/12/01 14:39:28.890	0.00000000000034949300	2022/12/01 14:39:29.391	0.00000000000229028000
2022/12/01 14:39:30.213	0.00000000015871300000	2022/12/01 14:39:33.714	0.00000000000077120000	2022/12/01 14:39:33.964	0.00000000000178471000	2022/12/01 14:39:34.214	0.00000000000395412000	2022/12/01 14:39:34.464	0.00000000000766556000	2022/12/01 14:39:34.715	0.00000000000036414500	2022/12/01 14:39:35.216	0.00000000000228281000
2022/12/01 14:39:36.038	0.00000000015873900000	2022/12/01 14:39:39.539	0.00000000000078959800	2022/12/01 14:39:39.789	0.00000000000180030000	2022/12/01 14:39:40.039	0.00000000000393724000	2022/12/01 14:39:40.289	0.00000000000754876000	2022/12/01 14:39:40.540	0.00000000000034034500	2022/12/01 14:39:41.040	0.00000000000231662000
2022/12/01 14:39:41.863	0.00000000015847600000	2022/12/01 14:39:45.364	0.00000000000072733400	2022/12/01 14:39:45.614	0.00000000000170898000	2022/12/01 14:39:45.864	0.00000000000402318000	2022/12/01 14:39:46.114	0.00000000000768695000	2022/12/01 14:39:46.364	0.00000000000036705300	2022/12/01 14:39:46.865	0.00000000000228142000
2022/12/01 14:39:47.688	0.00000000015854600000	2022/12/01 14:39:51.189	0.00000000000074391600	2022/12/01 14:39:51.439	0.00000000000171355000	2022/12/01 14:39:51.689	0.00000000000396062000	2022/12/01 14:39:51.939	0.00000000000758300000	2022/12/01 14:39:52.190	0.00000000000035089600	2022/12/01 14:39:52.690	0.00000000000232420000
2022/12/01 14:39:53.513	0.00000000015899200000	2022/12/01 14:39:57.014	0.00000000000075688600	2022/12/01 14:39:57.264	0.00000000000176466000	2022/12/01 14:39:57.514	0.00000000000394417000	2022/12/01 14:39:57.764	0.00000000000764540000	2022/12/01 14:39:58.015	0.00000000000037117000	2022/12/01 14:39:58.515	0.00000000000226631000
2022/12/01 14:39:59.338	0.00000000015802500000	2022/12/01 14:40:02.839	0.00000000000073943900	2022/12/01 14:40:03.089	0.00000000000171828000	2022/12/01 14:40:03.339	0.00000000000402587000	2022/12/01 14:40:03.589	0.00000000000761250000	2022/12/01 14:40:03.840	0.00000000000035562000	2022/12/01 14:40:04.340	0.00000000000229351000
2022/12/01 14:40:05.163	0.00000000015847600000	2022/12/01 14:40:08.664	0.00000000000073684800	2022/12/01 14:40:08.914	0.00000000000180782000	2022/12/01 14:40:09.164	0.00000000000393466000	2022/12/01 14:40:09.414	0.00000000000760063000	2022/12/01 14:40:09.665	0.00000000000035112700	2022/12/01 14:40:10.165	0.00000000000223702000
2022/12/01 14:40:10.988	0.00000000015876100000	2022/12/01 14:40:14.489	0.00000000000073410700	2022/12/01 14:40:14.739	0.00000000000180213000	2022/12/01 14:40:14.989	0.00000000000400765000	2022/12/01 14:40:15.239	0.00000000000760337000	2022/12/01 14:40:15.490	0.00000000000033973200	2022/12/01 14:40:15.991	0.00000000000227953000
2022/12/01 14:40:16.813	0.00000000015836300000	2022/12/01 14:40:20.314	0.00000000000073903600	2022/12/01 14:40:20.564	0.00000000000177487000	2022/12/01 14:40:20.814	0.00000000000391988000	2022/12/01 14:40:21.064	0.00000000000764809000	2022/12/01 14:40:21.315	0.00000000000036996100	2022/12/01 14:40:21.816	0.00000000000229614000
2022/12/01 14:40:22.638	0.00000000015764800000	2022/12/01 14:40:26.139	0.00000000000078231000	2022/12/01 14:40:26.389	0.00000000000176762000	2022/12/01 14:40:26.639	0.00000000000404146000	2022/12/01 14:40:26.889	0.00000000000760853000	2022/12/01 14:40:27.140	0.00000000000035881300	2022/12/01 14:40:27.640	0.00000000000231318000
2022/12/01 14:40:28.463	0.00000000015791200000	2022/12/01 14:40:31.964	0.00000000000074872700	2022/12/01 14:40:32.214	0.00000000000178487000	2022/12/01 14:40:32.464	0.00000000000390429000	2022/12/01 14:40:32.714	0.00000000000760106000	2022/12/01 14:40:32.965	0.00000000000037000400	2022/12/01 14:40:33.465	0.00000000000225959000
2022/12/01 14:40:34.288	0.00000000015749800000	2022/12/01 14:40:37.789	0.00000000000072895200	2022/12/01 14:40:38.039	0.00000000000177138000	2022/12/01 14:40:38.289	0.00000000000397239000	2022/12/01 14:40:38.539	0.00000000000750269000	2022/12/01 14:40:38.790	0.00000000000034441900	2022/12/01 14:40:39.291	0.00000000000228813000
2022/12/01 14:40:40.113	0.00000000015739600000	2022/12/01 14:40:43.614	0.00000000000076277700	2022/12/01 14:40:43.864	0.00000000000173752000	2022/12/01 14:40:44.114	0.00000000000401416000	2022/12/01 14:40:44.364	0.00000000000758799000	2022/12/01 14:40:44.615	0.00000000000034948200	2022/12/01 14:40:45.115	0.00000000000229265000
2022/12/01 14:40:45.938	0.00000000015803000000	2022/12/01 14:40:49.439	0.00000000000077029700	2022/12/01 14:40:49.689	0.00000000000173118000	2022/12/01 14:40:49.939	0.00000000000391020000	2022/12/01 14:40:50.189	0.00000000000762406000	2022/12/01 14:40:50.440	0.00000000000037564800	2022/12/01 14:40:50.941	0.00000000000222750000
2022/12/01 14:40:51.763	0.00000000015777200000	2022/12/01 14:40:55.264	0.00000000000075384400	2022/12/01 14:40:55.514	0.00000000000180186000	2022/12/01 14:40:55.764	0.00000000000394874000	2022/12/01 14:40:56.014	0.00000000000754537000	2022/12/01 14:40:56.265	0.00000000000035058400	2022/12/01 14:40:56.765	0.00000000000230636000
2022/12/01 14:40:57.588	0.00000000015794900000	2022/12/01 14:41:01.089	0.00000000000078450300	2022/12/01 14:41:01.339	0.00000000000176966000	2022/12/01 14:41:01.589	0.00000000000400695000	2022/12/01 14:41:01.839	0.00000000000761342000	2022/12/01 14:41:02.090	0.00000000000033785600	2022/12/01 14:41:02.590	0.00000000000225363000
2022/12/01 14:41:03.413	0.00000000015747100000	2022/12/01 14:41:06.914	0.00000000000081004500	2022/12/01 14:41:07.164	0.00000000000175348000	2022/12/01 14:41:07.414	0.00000000000390698000	2022/12/01 14:41:07.664	0.00000000000744351000	2022/12/01 14:41:07.915	0.00000000000032936400	2022/12/01 14:41:08.416	0.00000000000225433000
2022/12/01 14:41:09.238	0.00000000015771300000	2022/12/01 14:41:12.739	0.00000000000074966200	2022/12/01 14:41:12.989	0.00000000000172064000	2022/12/01 14:41:13.239	0.00000000000392724000	2022/12/01 14:41:13.489	0.00000000000746077000	2022/12/01 14:41:13.740	0.00000000000033164800	2022/12/01 14:41:14.240	0.00000000000228975000
2022/12/01 14:41:15.063	0.00000000015739600000	2022/12/01 14:41:18.564	0.00000000000075864400	2022/12/01 14:41:18.814	0.00000000000176348000	2022/12/01 14:41:19.064	0.00000000000393025000	2022/12/01 14:41:19.314	0.00000000000747829000	2022/12/01 14:41:19.565	0.00000000000033880700	2022/12/01 14:41:20.066	0.00000000000229007000
2022/12/01 14:41:20.888	0.00000000015698200000	2022/12/01 14:41:24.389	0.00000000000074887700	2022/12/01 14:41:24.639	0.00000000000179772000	2022/12/01 14:41:24.889	0.00000000000390875000	2022/12/01 14:41:25.139	0.00000000000770227000	2022/12/01 14:41:25.390	0.00000000000035108900	2022/12/01 14:41:25.891	0.00000000000225099000
2022/12/01 14:41:26.713	0.00000000015727700000	2022/12/01 14:41:30.214	0.00000000000075155900	2022/12/01 14:41:30.464	0.00000000000171215000	2022/12/01 14:41:30.714	0.00000000000394423000	2022/12/01 14:41:30.964	0.00000000000759681000	2022/12/01 14:41:31.215	0.00000000000034371500	2022/12/01 14:41:31.715	0.00000000000230716000
2022/12/01 14:41:32.538	0.00000000015735800000	2022/12/01 14:41:36.039	0.00000000000071053700	2022/12/01 14:41:36.289	0.00000000000173564000	2022/12/01 14:41:36.539	0.00000000000389279000	2022/12/01 14:41:36.789	0.00000000000751699000	2022/12/01 14:41:37.040	0.00000000000034545100	2022/12/01 14:41:37.540	0.00000000000232205000
2022/12/01 14:41:38.363	0.00000000015715400000	2022/12/01 14:41:41.864	0.00000000000079149000	2022/12/01 14:41:42.114	0.00000000000171570000	2022/12/01 14:41:42.364	0.00000000000399916000	2022/12/01 14:41:42.614	0.00000000000748942000	2022/12/01 14:41:42.865	0.00000000000033643700	2022/12/01 14:41:43.365	0.00000000000226809000
2022/12/01 14:41:44.188	0.00000000015779300000	2022/12/01 14:41:47.689	0.00000000000076039600	2022/12/01 14:41:47.939	0.00000000000177960000	2022/12/01 14:41:48.189	0.00000000000391719000	2022/12/01 14:41:48.439	0.00000000000760665000	2022/12/01 14:41:48.690	0.00000000000034312400	2022/12/01 14:41:49.191	0.00000000000226610000
2022/12/01 14:41:50.013	0.00000000015709500000	2022/12/01 14:41:53.514	0.00000000000079751600	2022/12/01 14:41:53.764	0.00000000000172994000	2022/12/01 14:41:54.014	0.00000000000392525000	2022/12/01 14:41:54.264	0.00000000000753489000	2022/12/01 14:41:54.515	0.00000000000033874800	2022/12/01 14:41:55.015	0.00000000000225992000
2022/12/01 14:41:55.838	0.00000000015806800000	2022/12/01 14:41:59.339	0.00000000000075759500	2022/12/01 14:41:59.589	0.00000000000178079000	2022/12/01 14:41:59.839	0.00000000000388021000	2022/12/01 14:42:00.089	0.00000000000753129000	2022/12/01 14:42:00.340	0.00000000000035630800	2022/12/01 14:42:00.840	0.00000000000230748000
2022/12/01 14:42:01.663	0.00000000015819100000	2022/12/01 14:42:05.164	0.00000000000074652800	2022/12/01 14:42:05.414	0.00000000000178304000	2022/12/01 14:42:05.664	0.00000000000391724000	2022/12/01 14:42:05.914	0.00000000000745830000	2022/12/01 14:42:06.165	0.00000000000035661500	2022/12/01 14:42:06.665	0.00000000000220600000
2022/12/01 14:42:07.488	0.00000000015860500000	2022/12/01 14:42:10.989	0.00000000000075527900	2022/12/01 14:42:11.239	0.00000000000175848000	2022/12/01 14:42:11.489	0.00000000000389945000	2022/12/01 14:42:11.739	0.00000000000762874000	2022/12/01 14:42:11.990	0.00000000000035375500	2022/12/01 14:42:12.491	0.00000000000229684000
2022/12/01 14:42:13.313	0.00000000015691700000	2022/12/01 14:42:16.814	0.00000000000074850600	2022/12/01 14:42:17.064	0.00000000000178342000	2022/12/01 14:42:17.314	0.00000000000395922000	2022/12/01 14:42:17.564	0.00000000000752693000	2022/12/01 14:42:17.815	0.00000000000034912200	2022/12/01 14:42:18.315	0.00000000000225621000
2022/12/01 14:42:19.138	0.00000000015719700000	2022/12/01 14:42:22.639	0.00000000000076768400	2022/12/01 14:42:22.889	0.00000000000180793000	2022/12/01 14:42:23.139	0.00000000000385780000	2022/12/01 14:42:23.389	0.00000000000749700000	2022/12/01 14:42:23.640	0.00000000000035557700	2022/12/01 14:42:24.140	0.00000000000226282000
2022/12/01 14:42:24.963	0.00000000015727700000	2022/12/01 14:42:28.464	0.00000000000072995200	2022/12/01 14:42:28.714	0.00000000000176219000	2022/12/01 14:42:28.964	0.00000000000392240000	2022/12/01 14:42:29.214	0.00000000000758294000	2022/12/01 14:42:29.465	0.00000000000037439000	2022/12/01 14:42:29.965	0.00000000000224078000
2022/12/01 14:42:30.788	0.00000000015732600000	2022/12/01 14:42:34.289	0.00000000000071685300	2022/12/01 14:42:34.539	0.00000000000171564000	2022/12/01 14:42:34.789	0.00000000000391138000	2022/12/01 14:42:35.039	0.00000000000748727000	2022/12/01 14:42:35.290	0.00000000000034159700	2022/12/01 14:42:35.790	0.00000000000220987000
2022/12/01 14:42:36.613	0.00000000015748700000	2022/12/01 14:42:40.114	0.00000000000076597500	2022/12/01 14:42:40.364	0.00000000000174881000	2022/12/01 14:42:40.614	0.00000000000386489000	2022/12/01 14:42:40.864	0.00000000000752634000	2022/12/01 14:42:41.115	0.00000000000035491100	2022/12/01 14:42:41.616	0.00000000000226491000
2022/12/01 14:42:42.438	0.00000000015721800000	2022/12/01 14:42:45.939	0.00000000000072973100	2022/12/01 14:42:46.189	0.00000000000166990000	2022/12/01 14:42:46.439	0.00000000000385876000	2022/12/01 14:42:46.689	0.00000000000755386000	2022/12/01 14:42:46.940	0.00000000000032451000	2022/12/01 14:42:47.440	0.00000000000224186000
2022/12/01 14:42:48.263	0.00000000015725600000	2022/12/01 14:42:51.764	0.00000000000079939700	2022/12/01 14:42:52.014	0.00000000000175531000	2022/12/01 14:42:52.264	0.00000000000391461000	2022/12/01 14:42:52.514	0.00000000000758509000	2022/12/01 14:42:52.765	0.00000000000036509100	2022/12/01 14:42:53.265	0.00000000000222767000
2022/12/01 14:42:54.088	0.00000000015598700000	2022/12/01 14:42:57.589	0.00000000000072921000	2022/12/01 14:42:57.839	0.00000000000177014000	2022/12/01 14:42:58.089	0.00000000000394810000	2022/12/01 14:42:58.339	0.00000000000744545000	2022/12/01 14:42:58.590	0.00000000000034480100	2022/12/01 14:42:59.090	0.00000000000222213000
2022/12/01 14:42:59.913	0.00000000015693300000	2022/12/01 14:43:03.414	0.00000000000069712700	2022/12/01 14:43:03.664	0.00000000000169414000	2022/12/01 14:43:03.914	0.00000000000392805000	2022/12/01 14:43:04.164	0.00000000000742938000	2022/12/01 14:43:04.415	0.00000000000034233900	2022/12/01 14:43:04.916	0.00000000000224696000
2022/12/01 14:43:05.738	0.00000000015664300000	2022/12/01 14:43:09.239	0.00000000000076683000	2022/12/01 14:43:09.489	0.00000000000173112000	2022/12/01 14:43:09.739	0.00000000000390682000	2022/12/01 14:43:09.989	0.00000000000755440000	2022/12/01 14:43:10.240	0.00000000000034740700	2022/12/01 14:43:10.740	0.00000000000219036000
2022/12/01 14:43:11.563	0.00000000015610000000	2022/12/01 14:43:15.064	0.00000000000074984500	2022/12/01 14:43:15.314	0.00000000000170371000	2022/12/01 14:43:15.564	0.00000000000383936000	2022/12/01 14:43:15.814	0.00000000000754204000	2022/12/01 14:43:16.065	0.00000000000036810100	2022/12/01 14:43:16.565	0.00000000000225766000
2022/12/01 14:43:17.388	0.00000000015616500000	2022/12/01 14:43:20.889	0.00000000000076032100	2022/12/01 14:43:21.139	0.00000000000174053000	2022/12/01 14:43:21.389	0.00000000000385952000	2022/12/01 14:43:21.639	0.00000000000738256000	2022/12/01 14:43:21.890	0.00000000000034803600	2022/12/01 14:43:22.391	0.00000000000222713000
