F1((1=on,0=off))	1
F2((1=on,0=off))	0
cage(V)	3.0
delta-m(%)	+0
electron-energy(V)	70.0
emission(uA)	1000.000
focus(V)	-90
mass(amu)	2.00
mode-change-delay()	
multiplier(V)	810
resolution(%)	+0
Data()	
mass 2.0_time	mass 2.0_value
2023/06/08 15:57:46.811	0.00000000002526250000
2023/06/08 15:57:47.011	0.00000000002515500000
2023/06/08 15:57:47.212	0.00000000002515500000
2023/06/08 15:57:47.412	0.00000000002558500000
2023/06/08 15:57:47.612	0.00000000002515500000
2023/06/08 15:57:47.812	0.00000000002504750000
2023/06/08 15:57:48.012	0.00000000002526250000
2023/06/08 15:57:48.213	0.00000000002515500000
2023/06/08 15:57:48.413	0.00000000002515500000
2023/06/08 15:57:48.613	0.00000000002526250000
2023/06/08 15:57:48.813	0.00000000002526250000
2023/06/08 15:57:49.013	0.00000000002547750000
2023/06/08 15:57:49.214	0.00000000002526250000
2023/06/08 15:57:49.414	0.00000000002526250000
2023/06/08 15:57:49.614	0.00000000002537000000
2023/06/08 15:57:49.815	0.00000000002504750000
2023/06/08 15:57:50.015	0.00000000002526250000
2023/06/08 15:57:50.215	0.00000000002537000000
2023/06/08 15:57:50.415	0.00000000002526250000
2023/06/08 15:57:50.615	0.00000000002537000000
2023/06/08 15:57:50.816	0.00000000002526250000
2023/06/08 15:57:51.016	0.00000000002537000000
2023/06/08 15:57:51.216	0.00000000002515500000
2023/06/08 15:57:51.417	0.00000000002494000000
2023/06/08 15:57:51.617	0.00000000002515500000
2023/06/08 15:57:51.817	0.00000000002526250000
2023/06/08 15:57:52.017	0.00000000002547750000
2023/06/08 15:57:52.217	0.00000000002515500000
2023/06/08 15:57:52.418	0.00000000002537000000
2023/06/08 15:57:52.618	0.00000000002526250000
2023/06/08 15:57:52.818	0.00000000002515500000
2023/06/08 15:57:53.018	0.00000000002537000000
2023/06/08 15:57:53.218	0.00000000002547750000
2023/06/08 15:57:53.418	0.00000000002558500000
2023/06/08 15:57:53.619	0.00000000002537000000
2023/06/08 15:57:53.819	0.00000000002558500000
2023/06/08 15:57:54.019	0.00000000002569250000
2023/06/08 15:57:54.220	0.00000000002537000000
