F1((1=on,0=off))	1
F2((1=on,0=off))	0
cage(V)	3.0
delta-m(%)	+0
electron-energy(V)	70.0
emission(uA)	1000.000
focus(V)	-90
mass(amu)	6.40
mode-change-delay()	
multiplier(V)	1200
resolution(%)	+0
Data()	
mass 2.0_time	mass 2.0_value	mass 4.0_time	mass 4.0_value	mass 12.0_time	mass 12.0_value	mass 16.0_time	mass 16.0_value	mass 18.0_time	mass 18.0_value	mass 28.0_time	mass 28.0_value	mass 32.0_time	mass 32.0_value	mass 40.0_time	mass 40.0_value	mass 44.0_time	mass 44.0_value
2022/11/14 15:35:43.503	0.00000000002043300000	2022/11/14 15:35:43.753	0.00000000000096153400	2022/11/14 15:35:44.003	0.00000000000025744600	2022/11/14 15:35:44.253	0.00000000000054067600	2022/11/14 15:35:44.503	0.00000000000105935000	2022/11/14 15:35:44.754	0.00000000000164571000	2022/11/14 15:35:45.504	0.00000000000071359600
2022/11/14 15:35:45.825	0.00000000002054320000	2022/11/14 15:35:46.075	0.00000000000099727800	2022/11/14 15:35:46.326	0.00000000000026104700	2022/11/14 15:35:46.576	0.00000000000050068100	2022/11/14 15:35:46.826	0.00000000000106199000	2022/11/14 15:35:47.076	0.00000000000157605000	2022/11/14 15:35:47.827	0.00000000000075897700
2022/11/14 15:35:48.148	0.00000000002063190000	2022/11/14 15:35:48.398	0.00000000000098728000	2022/11/14 15:35:48.648	0.00000000000026391800	2022/11/14 15:35:48.898	0.00000000000051496200	2022/11/14 15:35:49.148	0.00000000000111101000	2022/11/14 15:35:49.399	0.00000000000163179000	2022/11/14 15:35:50.149	0.00000000000073835300
2022/11/14 15:35:50.470	0.00000000002047600000	2022/11/14 15:35:50.720	0.00000000000097491800	2022/11/14 15:35:50.971	0.00000000000027023300	2022/11/14 15:35:51.221	0.00000000000051479600	2022/11/14 15:35:51.471	0.00000000000107602000	2022/11/14 15:35:51.721	0.00000000000165254000	2022/11/14 15:35:52.472	0.00000000000073404200
2022/11/14 15:35:52.793	0.00000000002054370000	2022/11/14 15:35:53.043	0.00000000000097196100	2022/11/14 15:35:53.293	0.00000000000027374300	2022/11/14 15:35:53.543	0.00000000000053755400	2022/11/14 15:35:53.793	0.00000000000106720000	2022/11/14 15:35:54.044	0.00000000000162303000	2022/11/14 15:35:54.794	0.00000000000073919100
2022/11/14 15:35:55.115	0.00000000002066040000	2022/11/14 15:35:55.365	0.00000000000098937600	2022/11/14 15:35:55.616	0.00000000000029213100	2022/11/14 15:35:55.866	0.00000000000050839400	2022/11/14 15:35:56.116	0.00000000000108360000	2022/11/14 15:35:56.366	0.00000000000161911000	2022/11/14 15:35:57.117	0.00000000000073095700
2022/11/14 15:35:57.438	0.00000000002073510000	2022/11/14 15:35:57.688	0.00000000000094245300	2022/11/14 15:35:57.938	0.00000000000026633600	2022/11/14 15:35:58.188	0.00000000000051453200	2022/11/14 15:35:58.438	0.00000000000111542000	2022/11/14 15:35:58.689	0.00000000000163518000	2022/11/14 15:35:59.439	0.00000000000074612000
2022/11/14 15:35:59.760	0.00000000002061690000	2022/11/14 15:36:00.010	0.00000000000102146000	2022/11/14 15:36:00.261	0.00000000000025662400	2022/11/14 15:36:00.511	0.00000000000049802000	2022/11/14 15:36:00.761	0.00000000000107844000	2022/11/14 15:36:01.011	0.00000000000164555000	2022/11/14 15:36:01.762	0.00000000000076286800
2022/11/14 15:36:02.083	0.00000000002055180000	2022/11/14 15:36:02.333	0.00000000000096239400	2022/11/14 15:36:02.583	0.00000000000029190500	2022/11/14 15:36:02.833	0.00000000000051208100	2022/11/14 15:36:03.083	0.00000000000106645000	2022/11/14 15:36:03.334	0.00000000000160750000	2022/11/14 15:36:04.084	0.00000000000077131800
2022/11/14 15:36:04.405	0.00000000002061040000	2022/11/14 15:36:04.655	0.00000000000096927400	2022/11/14 15:36:04.906	0.00000000000026485300	2022/11/14 15:36:05.156	0.00000000000052050400	2022/11/14 15:36:05.406	0.00000000000108618000	2022/11/14 15:36:05.656	0.00000000000164937000	2022/11/14 15:36:06.407	0.00000000000075117800
2022/11/14 15:36:06.728	0.00000000002060500000	2022/11/14 15:36:06.978	0.00000000000095433100	2022/11/14 15:36:07.228	0.00000000000027524800	2022/11/14 15:36:07.478	0.00000000000051488700	2022/11/14 15:36:07.728	0.00000000000107758000	2022/11/14 15:36:07.979	0.00000000000158266000	2022/11/14 15:36:08.729	0.00000000000075761700
2022/11/14 15:36:09.050	0.00000000002074530000	2022/11/14 15:36:09.300	0.00000000000100130000	2022/11/14 15:36:09.551	0.00000000000025263500	2022/11/14 15:36:09.801	0.00000000000050742700	2022/11/14 15:36:10.051	0.00000000000111386000	2022/11/14 15:36:10.301	0.00000000000165544000	2022/11/14 15:36:11.052	0.00000000000077178000
2022/11/14 15:36:11.373	0.00000000002077380000	2022/11/14 15:36:11.623	0.00000000000098513000	2022/11/14 15:36:11.873	0.00000000000026342800	2022/11/14 15:36:12.123	0.00000000000050965700	2022/11/14 15:36:12.373	0.00000000000106134000	2022/11/14 15:36:12.624	0.00000000000163975000	2022/11/14 15:36:13.374	0.00000000000074023400
2022/11/14 15:36:13.695	0.00000000002069590000	2022/11/14 15:36:13.945	0.00000000000098470000	2022/11/14 15:36:14.196	0.00000000000028059100	2022/11/14 15:36:14.446	0.00000000000054559500	2022/11/14 15:36:14.696	0.00000000000108064000	2022/11/14 15:36:14.946	0.00000000000162034000	2022/11/14 15:36:15.697	0.00000000000077387600
2022/11/14 15:36:16.018	0.00000000002088290000	2022/11/14 15:36:16.268	0.00000000000099953500	2022/11/14 15:36:16.518	0.00000000000025596300	2022/11/14 15:36:16.768	0.00000000000049547300	2022/11/14 15:36:17.018	0.00000000000111407000	2022/11/14 15:36:17.269	0.00000000000163722000	2022/11/14 15:36:18.019	0.00000000000074338400
2022/11/14 15:36:18.340	0.00000000002075450000	2022/11/14 15:36:18.590	0.00000000000095030000	2022/11/14 15:36:18.841	0.00000000000025583400	2022/11/14 15:36:19.091	0.00000000000052136900	2022/11/14 15:36:19.341	0.00000000000106451000	2022/11/14 15:36:19.591	0.00000000000158895000	2022/11/14 15:36:20.342	0.00000000000071163900
2022/11/14 15:36:20.663	0.00000000002044270000	2022/11/14 15:36:20.913	0.00000000000098351800	2022/11/14 15:36:21.163	0.00000000000023940800	2022/11/14 15:36:21.413	0.00000000000051377500	2022/11/14 15:36:21.663	0.00000000000110268000	2022/11/14 15:36:21.914	0.00000000000158885000	2022/11/14 15:36:22.664	0.00000000000071801400
2022/11/14 15:36:22.985	0.00000000002076630000	2022/11/14 15:36:23.235	0.00000000000097110100	2022/11/14 15:36:23.486	0.00000000000028665900	2022/11/14 15:36:23.736	0.00000000000047929900	2022/11/14 15:36:23.986	0.00000000000107564000	2022/11/14 15:36:24.236	0.00000000000165012000	2022/11/14 15:36:24.987	0.00000000000072588300
2022/11/14 15:36:25.308	0.00000000002066790000	2022/11/14 15:36:25.558	0.00000000000099163400	2022/11/14 15:36:25.808	0.00000000000025557600	2022/11/14 15:36:26.058	0.00000000000052082100	2022/11/14 15:36:26.308	0.00000000000109134000	2022/11/14 15:36:26.559	0.00000000000164942000	2022/11/14 15:36:27.309	0.00000000000072658700
2022/11/14 15:36:27.630	0.00000000002063780000	2022/11/14 15:36:27.880	0.00000000000100765000	2022/11/14 15:36:28.131	0.00000000000027157700	2022/11/14 15:36:28.381	0.00000000000052250400	2022/11/14 15:36:28.631	0.00000000000105317000	2022/11/14 15:36:28.881	0.00000000000163357000	2022/11/14 15:36:29.632	0.00000000000075197300
2022/11/14 15:36:29.953	0.00000000002055340000	2022/11/14 15:36:30.203	0.00000000000097975500	2022/11/14 15:36:30.453	0.00000000000024625000	2022/11/14 15:36:30.703	0.00000000000051871400	2022/11/14 15:36:30.953	0.00000000000110601000	2022/11/14 15:36:31.204	0.00000000000159422000	2022/11/14 15:36:31.954	0.00000000000074865700
2022/11/14 15:36:32.275	0.00000000002058030000	2022/11/14 15:36:32.525	0.00000000000097997000	2022/11/14 15:36:32.776	0.00000000000026288600	2022/11/14 15:36:33.026	0.00000000000050175600	2022/11/14 15:36:33.276	0.00000000000109316000	2022/11/14 15:36:33.526	0.00000000000160325000	2022/11/14 15:36:34.277	0.00000000000074595300
2022/11/14 15:36:34.598	0.00000000002060020000	2022/11/14 15:36:34.848	0.00000000000098287300	2022/11/14 15:36:35.098	0.00000000000025600600	2022/11/14 15:36:35.348	0.00000000000047772400	2022/11/14 15:36:35.598	0.00000000000113337000	2022/11/14 15:36:35.849	0.00000000000160949000	2022/11/14 15:36:36.599	0.00000000000078170800
2022/11/14 15:36:36.920	0.00000000002062170000	2022/11/14 15:36:37.170	0.00000000000096626400	2022/11/14 15:36:37.421	0.00000000000028411100	2022/11/14 15:36:37.671	0.00000000000047581600	2022/11/14 15:36:37.921	0.00000000000105178000	2022/11/14 15:36:38.171	0.00000000000162690000	2022/11/14 15:36:38.922	0.00000000000071604700
2022/11/14 15:36:39.243	0.00000000002079640000	2022/11/14 15:36:39.493	0.00000000000097642300	2022/11/14 15:36:39.743	0.00000000000026822800	2022/11/14 15:36:39.993	0.00000000000047420400	2022/11/14 15:36:40.243	0.00000000000110854000	2022/11/14 15:36:40.494	0.00000000000160261000	2022/11/14 15:36:41.244	0.00000000000076730800
2022/11/14 15:36:41.565	0.00000000002071900000	2022/11/14 15:36:41.815	0.00000000000096094300	2022/11/14 15:36:42.066	0.00000000000025719300	2022/11/14 15:36:42.316	0.00000000000046994100	2022/11/14 15:36:42.566	0.00000000000109058000	2022/11/14 15:36:42.816	0.00000000000164276000	2022/11/14 15:36:43.567	0.00000000000077337600
2022/11/14 15:36:43.888	0.00000000002055930000	2022/11/14 15:36:44.138	0.00000000000096809100	2022/11/14 15:36:44.388	0.00000000000023963300	2022/11/14 15:36:44.638	0.00000000000050280400	2022/11/14 15:36:44.888	0.00000000000109676000	2022/11/14 15:36:45.139	0.00000000000161416000	2022/11/14 15:36:45.889	0.00000000000074630800
2022/11/14 15:36:46.210	0.00000000002071250000	2022/11/14 15:36:46.460	0.00000000000097948600	2022/11/14 15:36:46.711	0.00000000000027443100	2022/11/14 15:36:46.961	0.00000000000054275700	2022/11/14 15:36:47.211	0.00000000000107629000	2022/11/14 15:36:47.461	0.00000000000162518000	2022/11/14 15:36:48.212	0.00000000000072643100
2022/11/14 15:36:48.533	0.00000000002055240000	2022/11/14 15:36:48.783	0.00000000000098846300	2022/11/14 15:36:49.033	0.00000000000026508400	2022/11/14 15:36:49.283	0.00000000000053132400	2022/11/14 15:36:49.533	0.00000000000108053000	2022/11/14 15:36:49.784	0.00000000000163147000	2022/11/14 15:36:50.534	0.00000000000073513300
2022/11/14 15:36:50.855	0.00000000002050990000	2022/11/14 15:36:51.105	0.00000000000098072300	2022/11/14 15:36:51.356	0.00000000000026803500	2022/11/14 15:36:51.606	0.00000000000048758800	2022/11/14 15:36:51.856	0.00000000000106957000	2022/11/14 15:36:52.106	0.00000000000167049000	2022/11/14 15:36:52.857	0.00000000000073604200
2022/11/14 15:36:53.178	0.00000000002060500000	2022/11/14 15:36:53.428	0.00000000000097620800	2022/11/14 15:36:53.678	0.00000000000025143100	2022/11/14 15:36:53.928	0.00000000000052951300	2022/11/14 15:36:54.178	0.00000000000107306000	2022/11/14 15:36:54.429	0.00000000000160411000	2022/11/14 15:36:55.179	0.00000000000074630300
2022/11/14 15:36:55.500	0.00000000002067760000	2022/11/14 15:36:55.750	0.00000000000099614900	2022/11/14 15:36:56.001	0.00000000000025205000	2022/11/14 15:36:56.251	0.00000000000049759000	2022/11/14 15:36:56.501	0.00000000000104624000	2022/11/14 15:36:56.751	0.00000000000159180000	2022/11/14 15:36:57.502	0.00000000000075675700
2022/11/14 15:36:57.823	0.00000000002045020000	2022/11/14 15:36:58.073	0.00000000000099002100	2022/11/14 15:36:58.323	0.00000000000025614000	2022/11/14 15:36:58.573	0.00000000000048884000	2022/11/14 15:36:58.823	0.00000000000109757000	2022/11/14 15:36:59.074	0.00000000000163969000	2022/11/14 15:36:59.824	0.00000000000070263100
2022/11/14 15:37:00.145	0.00000000002050830000	2022/11/14 15:37:00.395	0.00000000000097975500	2022/11/14 15:37:00.646	0.00000000000026057400	2022/11/14 15:37:00.896	0.00000000000050508300	2022/11/14 15:37:01.146	0.00000000000109241000	2022/11/14 15:37:01.396	0.00000000000157578000	2022/11/14 15:37:02.147	0.00000000000073693900
2022/11/14 15:37:02.468	0.00000000002059910000	2022/11/14 15:37:02.718	0.00000000000097094000	2022/11/14 15:37:02.968	0.00000000000027744100	2022/11/14 15:37:03.218	0.00000000000050593200	2022/11/14 15:37:03.468	0.00000000000108080000	2022/11/14 15:37:03.719	0.00000000000163410000	2022/11/14 15:37:04.469	0.00000000000071312300
2022/11/14 15:37:04.790	0.00000000002074420000	2022/11/14 15:37:05.040	0.00000000000098615100	2022/11/14 15:37:05.291	0.00000000000027964500	2022/11/14 15:37:05.541	0.00000000000047262400	2022/11/14 15:37:05.791	0.00000000000111181000	2022/11/14 15:37:06.041	0.00000000000160916000	2022/11/14 15:37:06.792	0.00000000000075366600
2022/11/14 15:37:07.113	0.00000000002067440000	2022/11/14 15:37:07.363	0.00000000000098883900	2022/11/14 15:37:07.613	0.00000000000024975400	2022/11/14 15:37:07.863	0.00000000000050028300	2022/11/14 15:37:08.113	0.00000000000107188000	2022/11/14 15:37:08.364	0.00000000000163475000	2022/11/14 15:37:09.114	0.00000000000072410900
2022/11/14 15:37:09.435	0.00000000002070880000	2022/11/14 15:37:09.685	0.00000000000101066000	2022/11/14 15:37:09.936	0.00000000000023229600	2022/11/14 15:37:10.186	0.00000000000049653200	2022/11/14 15:37:10.436	0.00000000000106715000	2022/11/14 15:37:10.686	0.00000000000160723000	2022/11/14 15:37:11.437	0.00000000000073125300
2022/11/14 15:37:11.758	0.00000000002066580000	2022/11/14 15:37:12.008	0.00000000000099760000	2022/11/14 15:37:12.258	0.00000000000026291800	2022/11/14 15:37:12.508	0.00000000000052212200	2022/11/14 15:37:12.758	0.00000000000109822000	2022/11/14 15:37:13.009	0.00000000000161701000	2022/11/14 15:37:13.759	0.00000000000074994700
2022/11/14 15:37:14.080	0.00000000002064480000	2022/11/14 15:37:14.330	0.00000000000097217600	2022/11/14 15:37:14.581	0.00000000000025387200	2022/11/14 15:37:14.831	0.00000000000052169200	2022/11/14 15:37:15.081	0.00000000000110698000	2022/11/14 15:37:15.331	0.00000000000161728000	2022/11/14 15:37:16.082	0.00000000000073610600
2022/11/14 15:37:16.403	0.00000000002091840000	2022/11/14 15:37:16.653	0.00000000000099539600	2022/11/14 15:37:16.903	0.00000000000024017600	2022/11/14 15:37:17.153	0.00000000000048714100	2022/11/14 15:37:17.403	0.00000000000108096000	2022/11/14 15:37:17.654	0.00000000000162905000	2022/11/14 15:37:17.904	0.00000000000000201992	2022/11/14 15:37:18.404	0.00000000000071678800
2022/11/14 15:37:18.725	0.00000000002063510000	2022/11/14 15:37:18.975	0.00000000000099883600	2022/11/14 15:37:19.226	0.00000000000025696800	2022/11/14 15:37:19.476	0.00000000000050635200	2022/11/14 15:37:19.726	0.00000000000107537000	2022/11/14 15:37:19.976	0.00000000000162136000	2022/11/14 15:37:20.727	0.00000000000078826000
2022/11/14 15:37:21.048	0.00000000002062490000	2022/11/14 15:37:21.298	0.00000000000097830400	2022/11/14 15:37:21.548	0.00000000000027571000	2022/11/14 15:37:21.798	0.00000000000050684600	2022/11/14 15:37:22.048	0.00000000000108833000	2022/11/14 15:37:22.299	0.00000000000164061000	2022/11/14 15:37:23.049	0.00000000000075485400
