F1((1=on,0=off))	1
F2((1=on,0=off))	0
cage(V)	3.0
delta-m(%)	+0
electron-energy(V)	70.0
emission(uA)	1000.000
focus(V)	-90
mass(amu)	18.00
mode-change-delay()	
multiplier(V)	1200
resolution(%)	+0
Data()	
mass 2.0_time	mass 2.0_value	mass 4.0_time	mass 4.0_value	mass 12.0_time	mass 12.0_value	mass 16.0_time	mass 16.0_value	mass 18.0_time	mass 18.0_value	mass 28.0_time	mass 28.0_value	mass 32.0_time	mass 32.0_value	mass 40.0_time	mass 40.0_value	mass 44.0_time	mass 44.0_value
2022/11/15 14:16:42.443	0.00000000000688537000	2022/11/15 14:16:42.693	0.00000000000031292100	2022/11/15 14:16:43.194	0.00000000000022500800	2022/11/15 14:16:43.444	0.00000000000054715900	2022/11/15 14:16:43.694	0.00000000000045623000	2022/11/15 14:16:44.445	0.00000000000020515800
2022/11/15 14:16:44.766	0.00000000000691789000	2022/11/15 14:16:45.016	0.00000000000028727200	2022/11/15 14:16:45.516	0.00000000000024917900	2022/11/15 14:16:45.766	0.00000000000053936000	2022/11/15 14:16:46.017	0.00000000000047542400	2022/11/15 14:16:46.767	0.00000000000022683500
2022/11/15 14:16:47.088	0.00000000000690935000	2022/11/15 14:16:47.338	0.00000000000030672900	2022/11/15 14:16:47.839	0.00000000000025037800	2022/11/15 14:16:48.089	0.00000000000054111700	2022/11/15 14:16:48.339	0.00000000000044836600	2022/11/15 14:16:49.090	0.00000000000021151100
2022/11/15 14:16:49.411	0.00000000000683318000	2022/11/15 14:16:49.661	0.00000000000031212600	2022/11/15 14:16:50.161	0.00000000000022888300	2022/11/15 14:16:50.411	0.00000000000054377800	2022/11/15 14:16:50.662	0.00000000000046020200	2022/11/15 14:16:51.412	0.00000000000020351300
2022/11/15 14:16:51.733	0.00000000000692402000	2022/11/15 14:16:51.983	0.00000000000028135900	2022/11/15 14:16:52.484	0.00000000000023650500	2022/11/15 14:16:52.734	0.00000000000054219800	2022/11/15 14:16:52.984	0.00000000000046677000	2022/11/15 14:16:53.735	0.00000000000022314300
2022/11/15 14:16:54.056	0.00000000000692381000	2022/11/15 14:16:54.306	0.00000000000031740400	2022/11/15 14:16:54.806	0.00000000000026710000	2022/11/15 14:16:55.056	0.00000000000052062800	2022/11/15 14:16:55.307	0.00000000000048252400	2022/11/15 14:16:56.057	0.00000000000020878600
2022/11/15 14:16:56.378	0.00000000000676653000	2022/11/15 14:16:56.628	0.00000000000029976300	2022/11/15 14:16:57.129	0.00000000000023945100	2022/11/15 14:16:57.379	0.00000000000056893300	2022/11/15 14:16:57.629	0.00000000000047231200	2022/11/15 14:16:58.380	0.00000000000017442400
2022/11/15 14:16:58.701	0.00000000000678094000	2022/11/15 14:16:58.951	0.00000000000032540200	2022/11/15 14:16:59.451	0.00000000000023794000	2022/11/15 14:16:59.701	0.00000000000054791700	2022/11/15 14:16:59.952	0.00000000000044287300	2022/11/15 14:17:00.702	0.00000000000022141700
2022/11/15 14:17:01.023	0.00000000000677476000	2022/11/15 14:17:01.273	0.00000000000029981200	2022/11/15 14:17:01.774	0.00000000000025199000	2022/11/15 14:17:02.024	0.00000000000054286400	2022/11/15 14:17:02.274	0.00000000000048048200	2022/11/15 14:17:03.025	0.00000000000020892600
2022/11/15 14:17:03.346	0.00000000000686334000	2022/11/15 14:17:03.596	0.00000000000029786100	2022/11/15 14:17:04.096	0.00000000000024577200	2022/11/15 14:17:04.346	0.00000000000054792200	2022/11/15 14:17:04.597	0.00000000000050304600	2022/11/15 14:17:05.347	0.00000000000020303500
2022/11/15 14:17:05.668	0.00000000000684372000	2022/11/15 14:17:05.918	0.00000000000030302100	2022/11/15 14:17:06.419	0.00000000000023995600	2022/11/15 14:17:06.669	0.00000000000053481200	2022/11/15 14:17:06.919	0.00000000000046521700	2022/11/15 14:17:07.670	0.00000000000021390900
2022/11/15 14:17:07.991	0.00000000000688312000	2022/11/15 14:17:08.241	0.00000000000030927700	2022/11/15 14:17:08.741	0.00000000000024909300	2022/11/15 14:17:08.991	0.00000000000054772300	2022/11/15 14:17:09.242	0.00000000000043664900	2022/11/15 14:17:09.992	0.00000000000021961700
2022/11/15 14:17:10.313	0.00000000000680765000	2022/11/15 14:17:10.563	0.00000000000028492800	2022/11/15 14:17:11.064	0.00000000000023520400	2022/11/15 14:17:11.314	0.00000000000056352000	2022/11/15 14:17:11.564	0.00000000000046055100	2022/11/15 14:17:12.315	0.00000000000022514200
2022/11/15 14:17:12.636	0.00000000000682888000	2022/11/15 14:17:12.886	0.00000000000030636400	2022/11/15 14:17:13.386	0.00000000000027471600	2022/11/15 14:17:13.636	0.00000000000055234000	2022/11/15 14:17:13.887	0.00000000000044206100	2022/11/15 14:17:14.637	0.00000000000021257600
2022/11/15 14:17:14.958	0.00000000000695294000	2022/11/15 14:17:15.208	0.00000000000030354700	2022/11/15 14:17:15.709	0.00000000000027372700	2022/11/15 14:17:15.959	0.00000000000056521300	2022/11/15 14:17:16.209	0.00000000000045610600	2022/11/15 14:17:16.960	0.00000000000020667400
2022/11/15 14:17:17.281	0.00000000000678905000	2022/11/15 14:17:17.531	0.00000000000032681600	2022/11/15 14:17:18.031	0.00000000000025562400	2022/11/15 14:17:18.281	0.00000000000057564600	2022/11/15 14:17:18.532	0.00000000000048593200	2022/11/15 14:17:19.282	0.00000000000022643800
2022/11/15 14:17:19.603	0.00000000000677976000	2022/11/15 14:17:19.853	0.00000000000030683200	2022/11/15 14:17:20.354	0.00000000000025756400	2022/11/15 14:17:20.604	0.00000000000054863100	2022/11/15 14:17:20.854	0.00000000000044222800	2022/11/15 14:17:21.605	0.00000000000024071400
2022/11/15 14:17:21.926	0.00000000000689236000	2022/11/15 14:17:22.176	0.00000000000029503900	2022/11/15 14:17:22.676	0.00000000000025678000	2022/11/15 14:17:22.926	0.00000000000052115400	2022/11/15 14:17:23.177	0.00000000000046468500	2022/11/15 14:17:23.927	0.00000000000021910600
2022/11/15 14:17:24.248	0.00000000000696960000	2022/11/15 14:17:24.498	0.00000000000029270600	2022/11/15 14:17:24.999	0.00000000000023681100	2022/11/15 14:17:25.249	0.00000000000054680900	2022/11/15 14:17:25.499	0.00000000000045268800	2022/11/15 14:17:26.250	0.00000000000022952300
2022/11/15 14:17:26.571	0.00000000000675250000	2022/11/15 14:17:26.821	0.00000000000030617000	2022/11/15 14:17:27.321	0.00000000000024564300	2022/11/15 14:17:27.572	0.00000000000053380200	2022/11/15 14:17:27.822	0.00000000000043649800	2022/11/15 14:17:28.572	0.00000000000020447000
2022/11/15 14:17:28.893	0.00000000000696197000	2022/11/15 14:17:29.143	0.00000000000028622900	2022/11/15 14:17:29.644	0.00000000000025446300	2022/11/15 14:17:29.894	0.00000000000051956900	2022/11/15 14:17:30.144	0.00000000000045509600	2022/11/15 14:17:30.895	0.00000000000019961100
2022/11/15 14:17:31.216	0.00000000000681813000	2022/11/15 14:17:31.466	0.00000000000028672900	2022/11/15 14:17:31.966	0.00000000000025587700	2022/11/15 14:17:32.216	0.00000000000057152400	2022/11/15 14:17:32.467	0.00000000000046260500	2022/11/15 14:17:33.217	0.00000000000022217000
2022/11/15 14:17:33.538	0.00000000000686774000	2022/11/15 14:17:33.788	0.00000000000029724800	2022/11/15 14:17:34.289	0.00000000000023984800	2022/11/15 14:17:34.539	0.00000000000051976800	2022/11/15 14:17:34.789	0.00000000000044470000	2022/11/15 14:17:35.540	0.00000000000021340900
2022/11/15 14:17:35.861	0.00000000000685452000	2022/11/15 14:17:36.111	0.00000000000027755900	2022/11/15 14:17:36.611	0.00000000000026001000	2022/11/15 14:17:36.861	0.00000000000054610500	2022/11/15 14:17:37.112	0.00000000000045386500	2022/11/15 14:17:37.862	0.00000000000019202700
2022/11/15 14:17:38.183	0.00000000000687366000	2022/11/15 14:17:38.433	0.00000000000031761400	2022/11/15 14:17:38.934	0.00000000000024763100	2022/11/15 14:17:39.184	0.00000000000050105700	2022/11/15 14:17:39.434	0.00000000000047342400	2022/11/15 14:17:40.185	0.00000000000021733200
2022/11/15 14:17:40.506	0.00000000000683512000	2022/11/15 14:17:40.756	0.00000000000032625100	2022/11/15 14:17:41.256	0.00000000000025023800	2022/11/15 14:17:41.506	0.00000000000052293400	2022/11/15 14:17:41.757	0.00000000000046355100	2022/11/15 14:17:42.507	0.00000000000021931000
2022/11/15 14:17:42.828	0.00000000000691074000	2022/11/15 14:17:43.078	0.00000000000029955900	2022/11/15 14:17:43.579	0.00000000000025760200	2022/11/15 14:17:43.829	0.00000000000050502400	2022/11/15 14:17:44.079	0.00000000000045545000	2022/11/15 14:17:44.830	0.00000000000021872500
2022/11/15 14:17:45.151	0.00000000000687645000	2022/11/15 14:17:45.401	0.00000000000031702800	2022/11/15 14:17:45.901	0.00000000000024431500	2022/11/15 14:17:46.151	0.00000000000052865300	2022/11/15 14:17:46.402	0.00000000000045567600	2022/11/15 14:17:47.152	0.00000000000023259200
2022/11/15 14:17:47.473	0.00000000000684270000	2022/11/15 14:17:47.723	0.00000000000030595000	2022/11/15 14:17:48.224	0.00000000000024769600	2022/11/15 14:17:48.474	0.00000000000050612100	2022/11/15 14:17:48.724	0.00000000000045071500	2022/11/15 14:17:49.475	0.00000000000021196800
2022/11/15 14:17:49.796	0.00000000000681459000	2022/11/15 14:17:50.046	0.00000000000030452600	2022/11/15 14:17:50.546	0.00000000000025416200	2022/11/15 14:17:50.796	0.00000000000054977100	2022/11/15 14:17:51.047	0.00000000000043098300	2022/11/15 14:17:51.797	0.00000000000019968100
2022/11/15 14:17:52.118	0.00000000000679604000	2022/11/15 14:17:52.368	0.00000000000028985700	2022/11/15 14:17:52.869	0.00000000000024710500	2022/11/15 14:17:53.119	0.00000000000055036800	2022/11/15 14:17:53.369	0.00000000000046854400	2022/11/15 14:17:54.120	0.00000000000022775500
2022/11/15 14:17:54.441	0.00000000000683764000	2022/11/15 14:17:54.691	0.00000000000029075500	2022/11/15 14:17:55.191	0.00000000000022642200	2022/11/15 14:17:55.441	0.00000000000054045100	2022/11/15 14:17:55.692	0.00000000000043763200	2022/11/15 14:17:56.442	0.00000000000021911700
2022/11/15 14:17:56.763	0.00000000000684237000	2022/11/15 14:17:57.013	0.00000000000030222000	2022/11/15 14:17:57.514	0.00000000000026088600	2022/11/15 14:17:57.764	0.00000000000051994500	2022/11/15 14:17:58.014	0.00000000000044013200	2022/11/15 14:17:58.765	0.00000000000023063600
2022/11/15 14:17:59.086	0.00000000000689247000	2022/11/15 14:17:59.336	0.00000000000028527800	2022/11/15 14:17:59.836	0.00000000000025969800	2022/11/15 14:18:00.086	0.00000000000055343700	2022/11/15 14:18:00.337	0.00000000000043514400	2022/11/15 14:18:01.087	0.00000000000022060000
2022/11/15 14:18:01.408	0.00000000000686785000	2022/11/15 14:18:01.658	0.00000000000031124400	2022/11/15 14:18:02.159	0.00000000000025587700	2022/11/15 14:18:02.409	0.00000000000052154700	2022/11/15 14:18:02.659	0.00000000000047385400	2022/11/15 14:18:03.410	0.00000000000024440100
2022/11/15 14:18:03.731	0.00000000000677411000	2022/11/15 14:18:03.981	0.00000000000030121500	2022/11/15 14:18:04.481	0.00000000000024714800	2022/11/15 14:18:04.731	0.00000000000051249000	2022/11/15 14:18:04.982	0.00000000000043115500	2022/11/15 14:18:05.732	0.00000000000021121600
2022/11/15 14:18:06.053	0.00000000000681238000	2022/11/15 14:18:06.303	0.00000000000030914300	2022/11/15 14:18:06.804	0.00000000000024470200	2022/11/15 14:18:07.054	0.00000000000054724500	2022/11/15 14:18:07.304	0.00000000000046920500	2022/11/15 14:18:08.055	0.00000000000018204500
2022/11/15 14:18:08.376	0.00000000000677298000	2022/11/15 14:18:08.626	0.00000000000029754900	2022/11/15 14:18:09.126	0.00000000000024760400	2022/11/15 14:18:09.376	0.00000000000052489000	2022/11/15 14:18:09.627	0.00000000000045022100	2022/11/15 14:18:10.377	0.00000000000020803900
2022/11/15 14:18:10.698	0.00000000000675654000	2022/11/15 14:18:10.948	0.00000000000028058000	2022/11/15 14:18:11.449	0.00000000000026465400	2022/11/15 14:18:11.699	0.00000000000051345200	2022/11/15 14:18:11.949	0.00000000000042224400	2022/11/15 14:18:12.700	0.00000000000023288800
2022/11/15 14:18:13.021	0.00000000000696793000	2022/11/15 14:18:13.271	0.00000000000032212300	2022/11/15 14:18:13.771	0.00000000000025278600	2022/11/15 14:18:14.021	0.00000000000054075700	2022/11/15 14:18:14.272	0.00000000000046245900	2022/11/15 14:18:15.022	0.00000000000020791500
