F1((1=on,0=off))	1
F2((1=on,0=off))	0
cage(V)	3.0
delta-m(%)	+0
electron-energy(V)	70.0
emission(uA)	1000.000
focus(V)	-90
mass(amu)	6.40
mode-change-delay()	
multiplier(V)	1200
resolution(%)	+0
Data()	
mass 2.0_time	mass 2.0_value	mass 4.0_time	mass 4.0_value	mass 12.0_time	mass 12.0_value	mass 16.0_time	mass 16.0_value	mass 18.0_time	mass 18.0_value	mass 28.0_time	mass 28.0_value	mass 32.0_time	mass 32.0_value	mass 40.0_time	mass 40.0_value	mass 44.0_time	mass 44.0_value
2022/11/14 16:43:35.806	0.00000000002494860000	2022/11/14 16:43:36.056	0.00000000000119841000	2022/11/14 16:43:36.307	0.00000000000043743300	2022/11/14 16:43:36.557	0.00000000000073044600	2022/11/14 16:43:36.807	0.00000000000133907000	2022/11/14 16:43:37.057	0.00000000000287422000	2022/11/14 16:43:37.307	0.00000000000015698700	2022/11/14 16:43:37.808	0.00000000000125382000
2022/11/14 16:43:38.129	0.00000000002498080000	2022/11/14 16:43:38.379	0.00000000000118142000	2022/11/14 16:43:38.629	0.00000000000041503000	2022/11/14 16:43:38.879	0.00000000000077596700	2022/11/14 16:43:39.129	0.00000000000132563000	2022/11/14 16:43:39.380	0.00000000000293125000	2022/11/14 16:43:39.630	0.00000000000014529100	2022/11/14 16:43:40.130	0.00000000000126049000
2022/11/14 16:43:40.451	0.00000000002509640000	2022/11/14 16:43:40.701	0.00000000000120002000	2022/11/14 16:43:40.952	0.00000000000041358400	2022/11/14 16:43:41.202	0.00000000000075874600	2022/11/14 16:43:41.452	0.00000000000136895000	2022/11/14 16:43:41.702	0.00000000000293604000	2022/11/14 16:43:41.952	0.00000000000015483700	2022/11/14 16:43:42.453	0.00000000000124947000
2022/11/14 16:43:42.774	0.00000000002494700000	2022/11/14 16:43:43.024	0.00000000000121109000	2022/11/14 16:43:43.274	0.00000000000042865100	2022/11/14 16:43:43.524	0.00000000000074920000	2022/11/14 16:43:43.774	0.00000000000130564000	2022/11/14 16:43:44.025	0.00000000000292905000	2022/11/14 16:43:44.275	0.00000000000014320000	2022/11/14 16:43:44.775	0.00000000000125871000
2022/11/14 16:43:45.096	0.00000000002492120000	2022/11/14 16:43:45.346	0.00000000000118529000	2022/11/14 16:43:45.597	0.00000000000040764500	2022/11/14 16:43:45.847	0.00000000000076990400	2022/11/14 16:43:46.097	0.00000000000134439000	2022/11/14 16:43:46.347	0.00000000000292523000	2022/11/14 16:43:46.597	0.00000000000015309600	2022/11/14 16:43:47.098	0.00000000000125920000
2022/11/14 16:43:47.419	0.00000000002485240000	2022/11/14 16:43:47.669	0.00000000000118002000	2022/11/14 16:43:47.919	0.00000000000042951100	2022/11/14 16:43:48.169	0.00000000000075365000	2022/11/14 16:43:48.419	0.00000000000133348000	2022/11/14 16:43:48.670	0.00000000000284332000	2022/11/14 16:43:48.920	0.00000000000013847000	2022/11/14 16:43:49.420	0.00000000000124861000
2022/11/14 16:43:49.741	0.00000000002499860000	2022/11/14 16:43:49.991	0.00000000000120545000	2022/11/14 16:43:50.242	0.00000000000040833900	2022/11/14 16:43:50.492	0.00000000000076490000	2022/11/14 16:43:50.742	0.00000000000136078000	2022/11/14 16:43:50.992	0.00000000000292744000	2022/11/14 16:43:51.242	0.00000000000014544700	2022/11/14 16:43:51.743	0.00000000000123001000
2022/11/14 16:43:52.064	0.00000000002491310000	2022/11/14 16:43:52.314	0.00000000000118287000	2022/11/14 16:43:52.564	0.00000000000040736600	2022/11/14 16:43:52.814	0.00000000000073832100	2022/11/14 16:43:53.064	0.00000000000132327000	2022/11/14 16:43:53.315	0.00000000000288917000	2022/11/14 16:43:53.565	0.00000000000014475400	2022/11/14 16:43:54.065	0.00000000000125382000
2022/11/14 16:43:54.386	0.00000000002466690000	2022/11/14 16:43:54.636	0.00000000000116427000	2022/11/14 16:43:54.887	0.00000000000042421100	2022/11/14 16:43:55.137	0.00000000000075166700	2022/11/14 16:43:55.387	0.00000000000129999000	2022/11/14 16:43:55.637	0.00000000000288401000	2022/11/14 16:43:55.887	0.00000000000015578300	2022/11/14 16:43:56.388	0.00000000000122673000
2022/11/14 16:43:56.709	0.00000000002462550000	2022/11/14 16:43:56.959	0.00000000000116702000	2022/11/14 16:43:57.209	0.00000000000041186400	2022/11/14 16:43:57.459	0.00000000000075498300	2022/11/14 16:43:57.709	0.00000000000131676000	2022/11/14 16:43:57.960	0.00000000000289997000	2022/11/14 16:43:58.210	0.00000000000017526200	2022/11/14 16:43:58.710	0.00000000000123146000
2022/11/14 16:43:59.031	0.00000000002484270000	2022/11/14 16:43:59.281	0.00000000000118411000	2022/11/14 16:43:59.532	0.00000000000039791100	2022/11/14 16:43:59.782	0.00000000000076358900	2022/11/14 16:44:00.032	0.00000000000129397000	2022/11/14 16:44:00.282	0.00000000000287261000	2022/11/14 16:44:00.532	0.00000000000015492900	2022/11/14 16:44:01.033	0.00000000000127081000
2022/11/14 16:44:01.354	0.00000000002477500000	2022/11/14 16:44:01.604	0.00000000000118228000	2022/11/14 16:44:01.854	0.00000000000042059900	2022/11/14 16:44:02.104	0.00000000000062336000	2022/11/14 16:44:02.354	0.00000000000134509000	2022/11/14 16:44:02.605	0.00000000000289035000	2022/11/14 16:44:02.855	0.00000000000016963500	2022/11/14 16:44:03.355	0.00000000000120582000
2022/11/14 16:44:03.676	0.00000000002475180000	2022/11/14 16:44:03.926	0.00000000000116234000	2022/11/14 16:44:04.177	0.00000000000036491900	2022/11/14 16:44:04.427	0.00000000000071527300	2022/11/14 16:44:04.677	0.00000000000129360000	2022/11/14 16:44:04.927	0.00000000000285885000	2022/11/14 16:44:05.177	0.00000000000015792200	2022/11/14 16:44:05.678	0.00000000000119841000
2022/11/14 16:44:05.999	0.00000000002511840000	2022/11/14 16:44:06.249	0.00000000000117250000	2022/11/14 16:44:06.499	0.00000000000039792700	2022/11/14 16:44:06.749	0.00000000000078898000	2022/11/14 16:44:06.999	0.00000000000131209000	2022/11/14 16:44:07.250	0.00000000000287729000	2022/11/14 16:44:07.500	0.00000000000014193200	2022/11/14 16:44:08.000	0.00000000000120636000
2022/11/14 16:44:08.321	0.00000000002476260000	2022/11/14 16:44:08.571	0.00000000000117605000	2022/11/14 16:44:08.822	0.00000000000039547100	2022/11/14 16:44:09.072	0.00000000000068630100	2022/11/14 16:44:09.322	0.00000000000132531000	2022/11/14 16:44:09.572	0.00000000000288777000	2022/11/14 16:44:09.822	0.00000000000017299900	2022/11/14 16:44:10.323	0.00000000000123576000
