F1((1=on,0=off))	1
F2((1=on,0=off))	0
cage(V)	3.0
delta-m(%)	+0
electron-energy(V)	70.0
emission(uA)	1000.000
focus(V)	-90
mass(amu)	2.00
mode-change-delay()	
multiplier(V)	1200
resolution(%)	+0
Data()	
mass 2.0_time	mass 2.0_value	mass 4.0_time	mass 4.0_value	mass 5.5_time	mass 5.5_value	mass 12.0_time	mass 12.0_value	mass 15.0_time	mass 15.0_value	mass 16.0_time	mass 16.0_value	mass 18.0_time	mass 18.0_value	mass 28.0_time	mass 28.0_value	mass 32.0_time	mass 32.0_value	mass 40.0_time	mass 40.0_value	mass 44.0_time	mass 44.0_value
2023/01/12 17:16:28.219	0.00000000006036820000	2023/01/12 17:16:28.469	0.00000000000009047900	2023/01/12 17:16:28.719	0.00000000000012732300	2023/01/12 17:16:28.969	0.00000000000032057000	2023/01/12 17:16:29.219	0.00000000000020881800	2023/01/12 17:16:29.469	0.00000000000059342100	2023/01/12 17:16:29.720	0.00000000000135251000	2023/01/12 17:16:29.970	0.00000000000202745000	2023/01/12 17:16:30.221	0.00000000000020495900	2023/01/12 17:16:30.471	0.00000000000002686310	2023/01/12 17:16:31.222	0.00000000002413370000
2023/01/12 17:16:34.544	0.00000000006040050000	2023/01/12 17:16:34.794	0.00000000000009241080	2023/01/12 17:16:35.044	0.00000000000012485000	2023/01/12 17:16:35.294	0.00000000000035379800	2023/01/12 17:16:35.544	0.00000000000019930500	2023/01/12 17:16:35.795	0.00000000000059688800	2023/01/12 17:16:36.045	0.00000000000136498000	2023/01/12 17:16:36.295	0.00000000000203314000	2023/01/12 17:16:36.546	0.00000000000018473800	2023/01/12 17:16:36.796	0.00000000000002105650	2023/01/12 17:16:37.547	0.00000000002408000000
2023/01/12 17:16:40.869	0.00000000006051980000	2023/01/12 17:16:41.119	0.00000000000009403720	2023/01/12 17:16:41.369	0.00000000000012119000	2023/01/12 17:16:41.619	0.00000000000034483800	2023/01/12 17:16:41.869	0.00000000000019713300	2023/01/12 17:16:42.120	0.00000000000065399200	2023/01/12 17:16:42.370	0.00000000000125210000	2023/01/12 17:16:42.620	0.00000000000203922000	2023/01/12 17:16:42.871	0.00000000000018289500	2023/01/12 17:16:43.121	0.00000000000003248220	2023/01/12 17:16:43.872	0.00000000002408000000
2023/01/12 17:16:47.194	0.00000000006080090000	2023/01/12 17:16:47.444	0.00000000000010114800	2023/01/12 17:16:47.694	0.00000000000012658600	2023/01/12 17:16:47.944	0.00000000000034327400	2023/01/12 17:16:48.194	0.00000000000019379000	2023/01/12 17:16:48.445	0.00000000000060756800	2023/01/12 17:16:48.695	0.00000000000133918000	2023/01/12 17:16:48.945	0.00000000000203046000	2023/01/12 17:16:49.196	0.00000000000022154100	2023/01/12 17:16:49.446	0.00000000000003638330	2023/01/12 17:16:50.197	0.00000000002386500000
2023/01/12 17:16:53.519	0.00000000006086000000	2023/01/12 17:16:53.769	0.00000000000077469300	2023/01/12 17:16:54.019	0.00000000000012784400	2023/01/12 17:16:54.269	0.00000000000034746100	2023/01/12 17:16:54.519	0.00000000000019180600	2023/01/12 17:16:54.770	0.00000000000057837100	2023/01/12 17:16:55.020	0.00000000000132945000	2023/01/12 17:16:55.270	0.00000000000202261000	2023/01/12 17:16:55.521	0.00000000000019315000	2023/01/12 17:16:55.771	0.00000000000002733830	2023/01/12 17:16:56.522	0.00000000002402620000
2023/01/12 17:16:59.844	0.00000000006077890000	2023/01/12 17:17:00.094	0.00000000000078369100	2023/01/12 17:17:00.344	0.00000000000011273500	2023/01/12 17:17:00.594	0.00000000000033349700	2023/01/12 17:17:00.844	0.00000000000017218200	2023/01/12 17:17:01.094	0.00000000000063937200	2023/01/12 17:17:01.345	0.00000000000132977000	2023/01/12 17:17:01.595	0.00000000000206034000	2023/01/12 17:17:01.846	0.00000000000019589700	2023/01/12 17:17:02.096	0.00000000000003021230	2023/01/12 17:17:02.847	0.00000000002408000000
2023/01/12 17:17:06.169	0.00000000006106590000	2023/01/12 17:17:06.419	0.00000000000076859800	2023/01/12 17:17:06.669	0.00000000000011454600	2023/01/12 17:17:06.919	0.00000000000033946900	2023/01/12 17:17:07.169	0.00000000000016979000	2023/01/12 17:17:07.419	0.00000000000061480900	2023/01/12 17:17:07.670	0.00000000000134982000	2023/01/12 17:17:07.920	0.00000000000200944000	2023/01/12 17:17:08.171	0.00000000000020850700	2023/01/12 17:17:08.421	0.00000000000001633240	2023/01/12 17:17:09.172	0.00000000002397250000
2023/01/12 17:17:12.494	0.00000000006113740000	2023/01/12 17:17:12.744	0.00000000000078128300	2023/01/12 17:17:12.994	0.00000000000013420800	2023/01/12 17:17:13.244	0.00000000000032172000	2023/01/12 17:17:13.494	0.00000000000019405900	2023/01/12 17:17:13.744	0.00000000000061172900	2023/01/12 17:17:13.995	0.00000000000137669000	2023/01/12 17:17:14.245	0.00000000000200256000	2023/01/12 17:17:14.496	0.00000000000018039500	2023/01/12 17:17:14.746	0.00000000000003816890	2023/01/12 17:17:15.497	0.00000000002397250000
2023/01/12 17:17:18.819	0.00000000006118310000	2023/01/12 17:17:19.069	0.00000000000076371800	2023/01/12 17:17:19.319	0.00000000000012012000	2023/01/12 17:17:19.569	0.00000000000033194400	2023/01/12 17:17:19.819	0.00000000000020105700	2023/01/12 17:17:20.069	0.00000000000061961900	2023/01/12 17:17:20.320	0.00000000000134321000	2023/01/12 17:17:20.570	0.00000000000201578000	2023/01/12 17:17:20.821	0.00000000000018396400	2023/01/12 17:17:21.071	0.00000000000003138730	2023/01/12 17:17:21.822	0.00000000002386500000
2023/01/12 17:17:25.144	0.00000000006079070000	2023/01/12 17:17:25.394	0.00000000000078126200	2023/01/12 17:17:25.644	0.00000000000012698400	2023/01/12 17:17:25.894	0.00000000000035341100	2023/01/12 17:17:26.144	0.00000000000019348900	2023/01/12 17:17:26.394	0.00000000000063098200	2023/01/12 17:17:26.645	0.00000000000134283000	2023/01/12 17:17:26.895	0.00000000000208539000	2023/01/12 17:17:27.146	0.00000000000021521500	2023/01/12 17:17:27.396	0.00000000000002540110	2023/01/12 17:17:28.147	0.00000000002408000000
2023/01/12 17:17:31.469	0.00000000006129170000	2023/01/12 17:17:31.719	0.00000000000078994200	2023/01/12 17:17:31.969	0.00000000000012128600	2023/01/12 17:17:32.219	0.00000000000031356100	2023/01/12 17:17:32.469	0.00000000000018407200	2023/01/12 17:17:32.719	0.00000000000061638300	2023/01/12 17:17:32.970	0.00000000000133095000	2023/01/12 17:17:33.220	0.00000000000207249000	2023/01/12 17:17:33.471	0.00000000000021437100	2023/01/12 17:17:33.721	0.00000000000002519310	2023/01/12 17:17:34.472	0.00000000002397250000
2023/01/12 17:17:37.794	0.00000000006141200000	2023/01/12 17:17:38.044	0.00000000000078721700	2023/01/12 17:17:38.294	0.00000000000010296800	2023/01/12 17:17:38.544	0.00000000000034683200	2023/01/12 17:17:38.794	0.00000000000021445700	2023/01/12 17:17:39.044	0.00000000000061264800	2023/01/12 17:17:39.295	0.00000000000125941000	2023/01/12 17:17:39.545	0.00000000000204363000	2023/01/12 17:17:39.796	0.00000000000020047600	2023/01/12 17:17:40.046	0.00000000000002570810	2023/01/12 17:17:40.797	0.00000000002365000000
2023/01/12 17:17:44.119	0.00000000006100460000	2023/01/12 17:17:44.369	0.00000000000077946600	2023/01/12 17:17:44.619	0.00000000000010562900	2023/01/12 17:17:44.869	0.00000000000034244600	2023/01/12 17:17:45.119	0.00000000000022492200	2023/01/12 17:17:45.369	0.00000000000060940700	2023/01/12 17:17:45.620	0.00000000000137191000	2023/01/12 17:17:45.870	0.00000000000203390000	2023/01/12 17:17:46.121	0.00000000000018776400	2023/01/12 17:17:46.371	0.00000000000003871070	2023/01/12 17:17:47.122	0.00000000002370370000
2023/01/12 17:17:50.444	0.00000000006085040000	2023/01/12 17:17:50.694	0.00000000000077872500	2023/01/12 17:17:50.944	0.00000000000011938900	2023/01/12 17:17:51.194	0.00000000000032653100	2023/01/12 17:17:51.444	0.00000000000019942800	2023/01/12 17:17:51.695	0.00000000000060865400	2023/01/12 17:17:51.945	0.00000000000133633000	2023/01/12 17:17:52.195	0.00000000000201971000	2023/01/12 17:17:52.446	0.00000000000020574900	2023/01/12 17:17:52.696	0.00000000000002485830	2023/01/12 17:17:53.447	0.00000000002370370000
2023/01/12 17:17:56.769	0.00000000006129540000	2023/01/12 17:17:57.019	0.00000000000078141700	2023/01/12 17:17:57.269	0.00000000000010937000	2023/01/12 17:17:57.519	0.00000000000032357500	2023/01/12 17:17:57.769	0.00000000000020005700	2023/01/12 17:17:58.019	0.00000000000062857400	2023/01/12 17:17:58.270	0.00000000000131623000	2023/01/12 17:17:58.520	0.00000000000202148000	2023/01/12 17:17:58.771	0.00000000000019016700	2023/01/12 17:17:59.021	0.00000000000002895190	2023/01/12 17:17:59.772	0.00000000002365000000
2023/01/12 17:18:03.094	0.00000000006110350000	2023/01/12 17:18:03.344	0.00000000000077152200	2023/01/12 17:18:03.594	0.00000000000011929200	2023/01/12 17:18:03.844	0.00000000000031745300	2023/01/12 17:18:04.094	0.00000000000017841700	2023/01/12 17:18:04.344	0.00000000000059766200	2023/01/12 17:18:04.595	0.00000000000133386000	2023/01/12 17:18:04.845	0.00000000000206384000	2023/01/12 17:18:05.096	0.00000000000020868400	2023/01/12 17:18:05.346	0.00000000000001760250	2023/01/12 17:18:06.097	0.00000000002391870000
2023/01/12 17:18:09.419	0.00000000006135240000	2023/01/12 17:18:09.669	0.00000000000080052600	2023/01/12 17:18:09.919	0.00000000000011259500	2023/01/12 17:18:10.169	0.00000000000033750100	2023/01/12 17:18:10.419	0.00000000000018508800	2023/01/12 17:18:10.669	0.00000000000064177000	2023/01/12 17:18:10.920	0.00000000000137992000	2023/01/12 17:18:11.170	0.00000000000204782000	2023/01/12 17:18:11.421	0.00000000000021035000	2023/01/12 17:18:11.671	0.00000000000002451480	2023/01/12 17:18:12.422	0.00000000002375750000
2023/01/12 17:18:15.744	0.00000000006139220000	2023/01/12 17:18:15.994	0.00000000000076771700	2023/01/12 17:18:16.244	0.00000000000013494400	2023/01/12 17:18:16.494	0.00000000000035498100	2023/01/12 17:18:16.744	0.00000000000020438900	2023/01/12 17:18:16.994	0.00000000000061563600	2023/01/12 17:18:17.245	0.00000000000133606000	2023/01/12 17:18:17.495	0.00000000000201401000	2023/01/12 17:18:17.746	0.00000000000020856600	2023/01/12 17:18:17.996	0.00000000000002769140	2023/01/12 17:18:18.747	0.00000000002381120000
2023/01/12 17:18:22.069	0.00000000006087290000	2023/01/12 17:18:22.319	0.00000000000079805300	2023/01/12 17:18:22.569	0.00000000000011603500	2023/01/12 17:18:22.819	0.00000000000033130900	2023/01/12 17:18:23.069	0.00000000000019287600	2023/01/12 17:18:23.319	0.00000000000060672500	2023/01/12 17:18:23.570	0.00000000000134348000	2023/01/12 17:18:23.820	0.00000000000205851000	2023/01/12 17:18:24.071	0.00000000000020255600	2023/01/12 17:18:24.321	0.00000000000002903460	2023/01/12 17:18:25.072	0.00000000002370370000
2023/01/12 17:18:28.394	0.00000000006126370000	2023/01/12 17:18:28.644	0.00000000000078368000	2023/01/12 17:18:28.894	0.00000000000012084000	2023/01/12 17:18:29.144	0.00000000000030491300	2023/01/12 17:18:29.394	0.00000000000019251100	2023/01/12 17:18:29.644	0.00000000000064526900	2023/01/12 17:18:29.895	0.00000000000136632000	2023/01/12 17:18:30.145	0.00000000000206781000	2023/01/12 17:18:30.396	0.00000000000019727300	2023/01/12 17:18:30.646	0.00000000000002286360	2023/01/12 17:18:31.397	0.00000000002397250000
2023/01/12 17:18:34.719	0.00000000006124000000	2023/01/12 17:18:34.969	0.00000000000077315100	2023/01/12 17:18:35.219	0.00000000000010559700	2023/01/12 17:18:35.469	0.00000000000034402700	2023/01/12 17:18:35.719	0.00000000000018719500	2023/01/12 17:18:35.970	0.00000000000062766000	2023/01/12 17:18:36.220	0.00000000000130752000	2023/01/12 17:18:36.470	0.00000000000204787000	2023/01/12 17:18:36.721	0.00000000000019627300	2023/01/12 17:18:36.971	0.00000000000003283750	2023/01/12 17:18:37.722	0.00000000002375750000
2023/01/12 17:18:41.044	0.00000000006091430000	2023/01/12 17:18:41.294	0.00000000000078291200	2023/01/12 17:18:41.544	0.00000000000010277000	2023/01/12 17:18:41.794	0.00000000000035575500	2023/01/12 17:18:42.044	0.00000000000017958900	2023/01/12 17:18:42.294	0.00000000000061375500	2023/01/12 17:18:42.545	0.00000000000134993000	2023/01/12 17:18:42.795	0.00000000000198224000	2023/01/12 17:18:43.046	0.00000000000021745600	2023/01/12 17:18:43.296	0.00000000000001426950	2023/01/12 17:18:44.047	0.00000000002359620000
