F1((1=on,0=off))	1
F2((1=on,0=off))	0
cage(V)	3.0
delta-m(%)	+0
electron-energy(V)	70.0
emission(uA)	1000.000
focus(V)	-90
mass(amu)	18.00
mode-change-delay()	
multiplier(V)	810
resolution(%)	+0
Data()	
mass 2.0_time	mass 2.0_value	mass 4.0_time	mass 4.0_value	mass 12.0_time	mass 12.0_value	mass 15.0_time	mass 15.0_value	mass 16.0_time	mass 16.0_value	mass 18.0_time	mass 18.0_value	mass 28.0_time	mass 28.0_value	mass 32.0_time	mass 32.0_value	mass 40.0_time	mass 40.0_value	mass 44.0_time	mass 44.0_value
2023/05/08 16:44:32.295	0.00000000000118379000	2023/05/08 16:44:32.495	0.00000000000006761320	2023/05/08 16:44:32.695	0.00000000000002184610	2023/05/08 16:44:32.895	0.00000000000005099480	2023/05/08 16:44:33.095	0.00000000000006212850	2023/05/08 16:44:33.296	0.00000000000022198700
2023/05/08 16:44:37.870	0.00000000000120002000	2023/05/08 16:44:38.070	0.00000000000004765470	2023/05/08 16:44:38.270	0.00000000000003860750	2023/05/08 16:44:38.470	0.00000000000004962950	2023/05/08 16:44:38.670	0.00000000000003423010	2023/05/08 16:44:38.870	0.00000000000020817300	2023/05/08 16:44:39.572	0.00000000000000000000	2023/05/08 16:44:39.972	0.00000000000000000000	2023/05/08 16:44:40.173	0.00000000000000000000
2023/05/08 16:44:43.445	0.00000000000123205000	2023/05/08 16:44:43.645	0.00000000000003970720	2023/05/08 16:44:43.845	0.00000000000004848030	2023/05/08 16:44:44.045	0.00000000000002372840	2023/05/08 16:44:44.245	0.00000000000002566670	2023/05/08 16:44:44.445	0.00000000000020609900	2023/05/08 16:44:45.147	0.00000000000000000000	2023/05/08 16:44:45.547	0.00000000000000000000
2023/05/08 16:44:49.020	0.00000000000118432000	2023/05/08 16:44:49.220	0.00000000000003384630	2023/05/08 16:44:49.420	0.00000000000004303120	2023/05/08 16:44:49.620	0.00000000000008143230	2023/05/08 16:44:49.820	0.00000000000004302790	2023/05/08 16:44:50.020	0.00000000000021296800	2023/05/08 16:44:50.722	0.00000000000000000000	2023/05/08 16:44:51.122	0.00000000000000000000	2023/05/08 16:44:51.323	0.00000000000000000000
2023/05/08 16:44:54.595	0.00000000000120335000	2023/05/08 16:44:54.795	0.00000000000002960120	2023/05/08 16:44:54.995	0.00000000000001639690	2023/05/08 16:44:55.195	0.00000000000001789330	2023/05/08 16:44:55.395	0.00000000000004261190	2023/05/08 16:44:55.595	0.00000000000023602700	2023/05/08 16:44:56.497	0.00000000000010750000
2023/05/08 16:45:00.170	0.00000000000118895000	2023/05/08 16:45:00.370	0.00000000000005716200	2023/05/08 16:45:00.570	0.00000000000004888350	2023/05/08 16:45:00.770	0.00000000000002431650	2023/05/08 16:45:00.970	0.00000000000004541550	2023/05/08 16:45:01.170	0.00000000000023023200	2023/05/08 16:45:01.872	0.00000000000000000000	2023/05/08 16:45:02.072	0.00000000000010750000
2023/05/08 16:45:05.745	0.00000000000117906000	2023/05/08 16:45:05.945	0.00000000000004722260	2023/05/08 16:45:06.145	0.00000000000005472180	2023/05/08 16:45:06.345	0.00000000000003002690	2023/05/08 16:45:06.545	0.00000000000006111480	2023/05/08 16:45:06.746	0.00000000000023643500	2023/05/08 16:45:07.647	0.00000000000000000000	2023/05/08 16:45:07.847	0.00000000000000000000	2023/05/08 16:45:08.048	0.00000000000010750000
2023/05/08 16:45:11.320	0.00000000000120410000	2023/05/08 16:45:11.520	0.00000000000005875410	2023/05/08 16:45:11.720	0.00000000000003284120	2023/05/08 16:45:11.920	0.00000000000004130260	2023/05/08 16:45:12.120	0.00000000000005081520	2023/05/08 16:45:12.321	0.00000000000021330100	2023/05/08 16:45:13.022	0.00000000000021500000	2023/05/08 16:45:13.623	0.00000000000010750000
2023/05/08 16:45:16.895	0.00000000000117949000	2023/05/08 16:45:17.095	0.00000000000006279720	2023/05/08 16:45:17.295	0.00000000000003344000	2023/05/08 16:45:17.495	0.00000000000003155660	2023/05/08 16:45:17.695	0.00000000000007038990	2023/05/08 16:45:17.896	0.00000000000021010800
2023/05/08 16:45:22.470	0.00000000000122184000	2023/05/08 16:45:22.670	0.00000000000005081200	2023/05/08 16:45:22.870	0.00000000000001861900	2023/05/08 16:45:23.070	0.00000000000004174330	2023/05/08 16:45:23.270	0.00000000000005893900	2023/05/08 16:45:23.470	0.00000000000020558300
