	Timestamp, mass 2	mass 2.0_value	Timestamp, mass 4	mass 4.0_value	Timestamp, mass 5.5	mass 5.5_value	Timestamp, mass 12	mass 12.0_value	Timestamp, mass 15	mass 15.0_value	Timestamp, mass 16	mass 16.0_value	Timestamp, mass 18	mass 18.0_value	Timestamp, mass 28	mass 28.0_value	Timestamp, mass 32	mass 32.0_value	Timestamp, mass 40	mass 40.0_value	Timestamp, mass 44	mass 44.0_value
119	2023-01-12 17:27:19.694	6.16588e-11	2023-01-12 17:27:16.693	7.858e-13	2023-01-12 17:27:16.693	1.228e-13	2023-01-12 17:27:16.693	3.205e-13	2023-01-12 17:27:16.692	2.058e-13	2023-01-12 17:27:16.692	6.281e-13	2023-01-12 17:27:16.693	1.3947e-12	2023-01-12 17:27:16.693	2.0051e-12	2023-01-12 17:27:16.694	2.057e-13	2023-01-12 17:27:15.942	2.1e-14	2023-01-12 17:14:44.017	2.39725e-11
120	2023-01-12 17:27:26.019	6.19764e-11	2023-01-12 17:27:23.018	7.695e-13	2023-01-12 17:27:23.018	1.167e-13	2023-01-12 17:27:23.018	3.216e-13	2023-01-12 17:27:23.017	1.771e-13	2023-01-12 17:27:23.017	5.889e-13	2023-01-12 17:27:23.018	1.385e-12	2023-01-12 17:27:23.018	1.9697e-12	2023-01-12 17:27:23.019	2.037e-13	2023-01-12 17:27:22.267	2.18e-14	2023-01-12 17:14:44.017	2.39725e-11
121	2023-01-12 17:27:32.344	6.17614e-11	2023-01-12 17:27:29.343	7.838e-13	2023-01-12 17:27:29.343	1.079e-13	2023-01-12 17:27:29.343	3.051e-13	2023-01-12 17:27:29.342	1.835e-13	2023-01-12 17:27:29.342	6.397e-13	2023-01-12 17:27:29.343	1.368e-12	2023-01-12 17:27:29.343	1.952e-12	2023-01-12 17:27:29.344	1.832e-13	2023-01-12 17:27:28.592	1.55e-14	2023-01-12 17:14:44.017	2.39725e-11
122	2023-01-12 17:27:38.669	6.15502e-11	2023-01-12 17:27:35.668	7.968e-13	2023-01-12 17:27:35.668	1.137e-13	2023-01-12 17:27:35.668	2.99e-13	2023-01-12 17:27:35.667	1.947e-13	2023-01-12 17:27:35.667	5.838e-13	2023-01-12 17:27:35.668	1.3551e-12	2023-01-12 17:27:35.668	2.0034e-12	2023-01-12 17:27:35.669	1.854e-13	2023-01-12 17:27:34.917	1.95e-14	2023-01-12 17:14:44.017	2.408e-11
123	2023-01-12 17:27:44.994	6.18071e-11	2023-01-12 17:27:41.993	7.751e-13	2023-01-12 17:27:41.993	1.214e-13	2023-01-12 17:27:41.993	3.362e-13	2023-01-12 17:27:41.992	1.872e-13	2023-01-12 17:27:41.992	6.302e-13	2023-01-12 17:27:41.993	1.3755e-12	2023-01-12 17:27:41.993	2.0242e-12	2023-01-12 17:27:41.994	1.963e-13	2023-01-12 17:27:41.242	2.62e-14	2023-01-12 17:14:44.017	2.39725e-11
124	2023-01-12 17:27:51.319	6.18044e-11	2023-01-12 17:27:48.318	7.696e-13	2023-01-12 17:27:48.318	1.24e-13	2023-01-12 17:27:48.318	3.143e-13	2023-01-12 17:27:48.317	1.791e-13	2023-01-12 17:27:48.317	6.058e-13	2023-01-12 17:27:48.318	1.3548e-12	2023-01-12 17:27:48.318	2.0446e-12	2023-01-12 17:27:48.319	1.916e-13	2023-01-12 17:27:47.567	3.77e-14	2023-01-12 17:14:44.017	2.39725e-11
125	2023-01-12 17:27:57.644	6.18684e-11	2023-01-12 17:27:54.643	7.777e-13	2023-01-12 17:27:54.643	1.05e-13	2023-01-12 17:27:54.643	2.856e-13	2023-01-12 17:27:54.642	2.023e-13	2023-01-12 17:27:54.642	5.943e-13	2023-01-12 17:27:54.643	1.3406e-12	2023-01-12 17:27:54.643	1.9641e-12	2023-01-12 17:27:54.644	2.002e-13	2023-01-12 17:27:53.892	2.87e-14	2023-01-12 17:14:44.017	2.37037e-11
126	2023-01-12 17:28:03.969	6.18673e-11	2023-01-12 17:28:00.968	7.861e-13	2023-01-12 17:28:00.968	1.212e-13	2023-01-12 17:28:00.968	2.965e-13	2023-01-12 17:28:00.967	1.947e-13	2023-01-12 17:28:00.967	6.244e-13	2023-01-12 17:28:00.968	1.3139e-12	2023-01-12 17:28:00.968	1.9684e-12	2023-01-12 17:28:00.969	1.925e-13	2023-01-12 17:28:00.217	2.34e-14	2023-01-12 17:14:44.017	2.38112e-11
127	2023-01-12 17:28:10.294	6.17937e-11	2023-01-12 17:28:07.293	7.754e-13	2023-01-12 17:28:07.293	1.199e-13	2023-01-12 17:28:07.293	3.006e-13	2023-01-12 17:28:07.292	1.69e-13	2023-01-12 17:28:07.292	6.293e-13	2023-01-12 17:28:07.293	1.3438e-12	2023-01-12 17:28:07.293	1.981e-12	2023-01-12 17:28:07.294	2.043e-13	2023-01-12 17:28:06.542	2.14e-14	2023-01-12 17:14:44.017	2.35962e-11
128	2023-01-12 17:28:16.619	6.16969e-11	2023-01-12 17:28:13.618	8.008e-13	2023-01-12 17:28:13.618	1.155e-13	2023-01-12 17:28:13.618	3.104e-13	2023-01-12 17:28:13.617	1.963e-13	2023-01-12 17:28:13.617	5.813e-13	2023-01-12 17:28:13.618	1.3261e-12	2023-01-12 17:28:13.618	1.943e-12	2023-01-12 17:28:13.619	1.988e-13	2023-01-12 17:28:12.867	2.68e-14	2023-01-12 17:14:44.017	2.35962e-11
129	2023-01-12 17:28:22.944	6.19297e-11	2023-01-12 17:28:19.943	7.762e-13	2023-01-12 17:28:19.943	1.165e-13	2023-01-12 17:28:19.943	3.335e-13	2023-01-12 17:28:19.942	1.936e-13	2023-01-12 17:28:19.942	6.302e-13	2023-01-12 17:28:19.943	1.3383e-12	2023-01-12 17:28:19.943	1.9761e-12	2023-01-12 17:28:19.944	1.868e-13	2023-01-12 17:28:19.192	3.18e-14	2023-01-12 17:14:44.017	2.37575e-11
130	2023-01-12 17:28:29.269	6.15685e-11	2023-01-12 17:28:26.268	7.878e-13	2023-01-12 17:28:26.268	1.304e-13	2023-01-12 17:28:26.268	3.19e-13	2023-01-12 17:28:26.267	1.755e-13	2023-01-12 17:28:26.267	6.083e-13	2023-01-12 17:28:26.268	1.3285e-12	2023-01-12 17:28:26.268	1.9612e-12	2023-01-12 17:28:26.269	1.845e-13	2023-01-12 17:28:25.517	2.72e-14	2023-01-12 17:14:44.017	2.37575e-11
131	2023-01-12 17:28:35.594	6.18985e-11	2023-01-12 17:28:32.593	7.716e-13	2023-01-12 17:28:32.593	1.274e-13	2023-01-12 17:28:32.593	3.393e-13	2023-01-12 17:28:32.592	1.886e-13	2023-01-12 17:28:32.592	6.1e-13	2023-01-12 17:28:32.593	1.3547e-12	2023-01-12 17:28:32.593	2.0723e-12	2023-01-12 17:28:32.594	1.929e-13	2023-01-12 17:28:31.842	2.09e-14	2023-01-12 17:14:44.017	2.38112e-11
132	2023-01-12 17:28:41.919	6.15921e-11	2023-01-12 17:28:38.918	7.585e-13	2023-01-12 17:28:38.918	1.435e-13	2023-01-12 17:28:38.918	3.289e-13	2023-01-12 17:28:38.917	1.938e-13	2023-01-12 17:28:38.917	5.714e-13	2023-01-12 17:28:38.918	1.3658e-12	2023-01-12 17:28:38.918	2.0001e-12	2023-01-12 17:28:38.919	2.087e-13	2023-01-12 17:28:38.167	2.78e-14	2023-01-12 17:14:44.017	2.365e-11
133	2023-01-12 17:28:48.244	6.16254e-11	2023-01-12 17:28:45.243	7.778e-13	2023-01-12 17:28:45.243	1.247e-13	2023-01-12 17:28:45.243	3.076e-13	2023-01-12 17:28:45.242	2.115e-13	2023-01-12 17:28:45.242	6.095e-13	2023-01-12 17:28:45.243	1.3566e-12	2023-01-12 17:28:45.243	2.0665e-12	2023-01-12 17:28:45.244	2.138e-13	2023-01-12 17:28:44.492	2.58e-14	2023-01-12 17:14:44.017	2.365e-11
134	2023-01-12 17:28:54.569	6.13185e-11	2023-01-12 17:28:51.568	7.783e-13	2023-01-12 17:28:51.568	1.26e-13	2023-01-12 17:28:51.568	3.6e-13	2023-01-12 17:28:51.567	1.939e-13	2023-01-12 17:28:51.567	6.041e-13	2023-01-12 17:28:51.568	1.3532e-12	2023-01-12 17:28:51.568	1.9671e-12	2023-01-12 17:28:51.569	2.11e-13	2023-01-12 17:28:50.817	2.2e-14	2023-01-12 17:14:44.017	2.37037e-11
135	2023-01-12 17:29:00.894	6.16362e-11	2023-01-12 17:28:57.893	7.782e-13	2023-01-12 17:28:57.893	1.285e-13	2023-01-12 17:28:57.893	3.398e-13	2023-01-12 17:28:57.892	2.002e-13	2023-01-12 17:28:57.892	5.929e-13	2023-01-12 17:28:57.893	1.3463e-12	2023-01-12 17:28:57.893	1.9712e-12	2023-01-12 17:28:57.894	1.925e-13	2023-01-12 17:28:57.142	2.99e-14	2023-01-12 17:14:44.017	2.34887e-11
136	2023-01-12 17:29:07.219	6.08703e-11	2023-01-12 17:29:04.218	7.587e-13	2023-01-12 17:29:04.218	1.379e-13	2023-01-12 17:29:04.218	3.349e-13	2023-01-12 17:29:04.217	2.033e-13	2023-01-12 17:29:04.217	5.939e-13	2023-01-12 17:29:04.218	1.3604e-12	2023-01-12 17:29:04.218	1.9921e-12	2023-01-12 17:29:04.219	2.106e-13	2023-01-12 17:29:03.467	3.02e-14	2023-01-12 17:14:44.017	2.35962e-11
137	2023-01-12 17:29:13.544	6.07219e-11	2023-01-12 17:29:10.543	7.644e-13	2023-01-12 17:29:10.543	1.076e-13	2023-01-12 17:29:10.543	3.133e-13	2023-01-12 17:29:10.542	1.975e-13	2023-01-12 17:29:10.542	6.055e-13	2023-01-12 17:29:10.543	1.331e-12	2023-01-12 17:29:10.543	1.9719e-12	2023-01-12 17:29:10.544	2.032e-13	2023-01-12 17:29:09.792	1.75e-14	2023-01-12 17:14:44.017	2.3865e-11
138	2023-01-12 17:29:19.869	6.06687e-11	2023-01-12 17:29:16.868	7.796e-13	2023-01-12 17:29:16.868	1.212e-13	2023-01-12 17:29:16.868	3.176e-13	2023-01-12 17:29:16.867	1.947e-13	2023-01-12 17:29:16.868	6.087e-13	2023-01-12 17:29:16.868	1.356e-12	2023-01-12 17:29:16.868	1.9924e-12	2023-01-12 17:29:16.869	1.938e-13	2023-01-12 17:29:16.117	2.39e-14	2023-01-12 17:14:44.017	2.37575e-11
139	2023-01-12 17:29:26.194	6.073e-11	2023-01-12 17:29:23.193	7.583e-13	2023-01-12 17:29:23.193	1.156e-13	2023-01-12 17:29:23.193	3.519e-13	2023-01-12 17:29:23.192	1.993e-13	2023-01-12 17:29:23.192	6.146e-13	2023-01-12 17:29:23.193	1.3057e-12	2023-01-12 17:29:23.193	2.0001e-12	2023-01-12 17:29:23.194	1.926e-13	2023-01-12 17:29:22.442	2.61e-14	2023-01-12 17:14:44.017	2.37575e-11
140	2023-01-12 17:29:32.519	6.08487e-11	2023-01-12 17:29:29.518	7.74e-13	2023-01-12 17:29:29.518	9.63e-14	2023-01-12 17:29:29.518	3.32e-13	2023-01-12 17:29:29.517	1.794e-13	2023-01-12 17:29:29.518	5.868e-13	2023-01-12 17:29:29.518	1.3287e-12	2023-01-12 17:29:29.518	1.9494e-12	2023-01-12 17:29:29.519	1.776e-13	2023-01-12 17:29:28.767	2.47e-14	2023-01-12 17:14:44.017	2.35962e-11
141	2023-01-12 17:29:38.844	6.0938e-11	2023-01-12 17:29:35.843	7.792e-13	2023-01-12 17:29:35.843	1.125e-13	2023-01-12 17:29:35.843	3.276e-13	2023-01-12 17:29:35.842	1.963e-13	2023-01-12 17:29:35.842	6.134e-13	2023-01-12 17:29:35.843	1.387e-12	2023-01-12 17:29:35.843	2.011e-12	2023-01-12 17:29:35.844	2.04e-13	2023-01-12 17:29:35.092	2.65e-14	2023-01-12 17:14:44.017	2.38112e-11
142	2023-01-12 17:29:45.169	6.07262e-11	2023-01-12 17:29:42.168	7.768e-13	2023-01-12 17:29:42.168	1.223e-13	2023-01-12 17:29:42.168	3.283e-13	2023-01-12 17:29:42.167	1.775e-13	2023-01-12 17:29:42.167	6.206e-13	2023-01-12 17:29:42.168	1.3605e-12	2023-01-12 17:29:42.168	1.985e-12	2023-01-12 17:29:42.169	1.904e-13	2023-01-12 17:29:41.417	3.34e-14	2023-01-12 17:14:44.017	2.3865e-11
143	2023-01-12 17:29:51.494	6.10525e-11	2023-01-12 17:29:48.493	7.858e-13	2023-01-12 17:29:48.493	1.215e-13	2023-01-12 17:29:48.493	3.343e-13	2023-01-12 17:29:48.492	2.01e-13	2023-01-12 17:29:48.492	5.806e-13	2023-01-12 17:29:48.493	1.3484e-12	2023-01-12 17:29:48.493	1.9765e-12	2023-01-12 17:29:48.494	1.827e-13	2023-01-12 17:29:47.742	1.96e-14	2023-01-12 17:14:44.017	2.35962e-11
144	2023-01-12 17:29:57.819	6.06923e-11	2023-01-12 17:29:54.818	7.617e-13	2023-01-12 17:29:54.818	1.199e-13	2023-01-12 17:29:54.818	3.29e-13	2023-01-12 17:29:54.817	1.938e-13	2023-01-12 17:29:54.817	6.087e-13	2023-01-12 17:29:54.818	1.3247e-12	2023-01-12 17:29:54.818	1.9646e-12	2023-01-12 17:29:54.819	2.22e-13	2023-01-12 17:29:54.067	2.24e-14	2023-01-12 17:14:44.017	2.35962e-11
145	2023-01-12 17:30:04.144	6.09853e-11	2023-01-12 17:30:01.143	7.943e-13	2023-01-12 17:30:01.143	1.165e-13	2023-01-12 17:30:01.143	3.295e-13	2023-01-12 17:30:01.142	2.031e-13	2023-01-12 17:30:01.142	5.989e-13	2023-01-12 17:30:01.143	1.3402e-12	2023-01-12 17:30:01.143	1.984e-12	2023-01-12 17:30:01.144	2.158e-13	2023-01-12 17:30:00.392	2.17e-14	2023-01-12 17:14:44.017	2.40262e-11
146	2023-01-12 17:30:10.469	6.07531e-11	2023-01-12 17:30:07.468	7.537e-13	2023-01-12 17:30:07.468	1.228e-13	2023-01-12 17:30:07.468	3.443e-13	2023-01-12 17:30:07.467	1.889e-13	2023-01-12 17:30:07.467	6.012e-13	2023-01-12 17:30:07.468	1.3531e-12	2023-01-12 17:30:07.468	1.9999e-12	2023-01-12 17:30:07.469	1.994e-13	2023-01-12 17:30:06.717	3.31e-14	2023-01-12 17:14:44.017	2.37575e-11
147	2023-01-12 17:30:16.794	6.05961e-11	2023-01-12 17:30:13.793	7.712e-13	2023-01-12 17:30:13.793	1.239e-13	2023-01-12 17:30:13.793	3.159e-13	2023-01-12 17:30:13.792	1.913e-13	2023-01-12 17:30:13.792	6.014e-13	2023-01-12 17:30:13.793	1.3293e-12	2023-01-12 17:30:13.793	1.9708e-12	2023-01-12 17:30:13.794	2.064e-13	2023-01-12 17:30:13.042	2.4e-14	2023-01-12 17:14:44.017	2.3865e-11
148	2023-01-12 17:30:23.119	6.06171e-11	2023-01-12 17:30:20.118	7.793e-13	2023-01-12 17:30:20.118	1.109e-13	2023-01-12 17:30:20.118	3.5e-13	2023-01-12 17:30:20.117	1.764e-13	2023-01-12 17:30:20.117	5.949e-13	2023-01-12 17:30:20.118	1.3471e-12	2023-01-12 17:30:20.118	1.9312e-12	2023-01-12 17:30:20.119	1.96e-13	2023-01-12 17:30:19.367	2.32e-14	2023-01-12 17:14:44.017	2.39187e-11
149	2023-01-12 17:30:29.444	6.04478e-11	2023-01-12 17:30:26.443	7.734e-13	2023-01-12 17:30:26.443	1.146e-13	2023-01-12 17:30:26.443	3.272e-13	2023-01-12 17:30:26.442	1.762e-13	2023-01-12 17:30:26.442	6.021e-13	2023-01-12 17:30:26.443	1.3324e-12	2023-01-12 17:30:26.443	1.9469e-12	2023-01-12 17:30:26.444	2.095e-13	2023-01-12 17:30:25.692	2.48e-14	2023-01-12 17:14:44.017	2.3865e-11
150	2023-01-12 17:30:35.769	6.07735e-11	2023-01-12 17:30:32.768	7.79e-13	2023-01-12 17:30:32.768	1.13e-13	2023-01-12 17:30:32.768	3.09e-13	2023-01-12 17:30:32.767	1.867e-13	2023-01-12 17:30:32.767	5.929e-13	2023-01-12 17:30:32.768	1.349e-12	2023-01-12 17:30:32.768	1.9696e-12	2023-01-12 17:30:32.769	2.034e-13	2023-01-12 17:30:32.017	3.69e-14	2023-01-12 17:14:44.017	2.33812e-11
151	2023-01-12 17:30:42.094	6.08504e-11	2023-01-12 17:30:39.093	7.858e-13	2023-01-12 17:30:39.093	1.105e-13	2023-01-12 17:30:39.093	3.233e-13	2023-01-12 17:30:39.092	1.957e-13	2023-01-12 17:30:39.092	6.015e-13	2023-01-12 17:30:39.093	1.371e-12	2023-01-12 17:30:39.093	1.944e-12	2023-01-12 17:30:39.094	2.062e-13	2023-01-12 17:30:38.342	2.97e-14	2023-01-12 17:14:44.017	2.40262e-11
152	2023-01-12 17:30:48.419	6.08541e-11	2023-01-12 17:30:45.418	7.779e-13	2023-01-12 17:30:45.418	1.431e-13	2023-01-12 17:30:45.418	3.446e-13	2023-01-12 17:30:45.417	1.934e-13	2023-01-12 17:30:45.417	6.118e-13	2023-01-12 17:30:45.418	1.3569e-12	2023-01-12 17:30:45.418	1.9783e-12	2023-01-12 17:30:45.419	1.867e-13	2023-01-12 17:30:44.667	2.4e-14	2023-01-12 17:14:44.017	2.40262e-11
153	2023-01-12 17:30:54.744	6.03521e-11	2023-01-12 17:30:51.743	8.018e-13	2023-01-12 17:30:51.743	1.071e-13	2023-01-12 17:30:51.743	3.258e-13	2023-01-12 17:30:51.742	1.951e-13	2023-01-12 17:30:51.742	6.53e-13	2023-01-12 17:30:51.743	1.3668e-12	2023-01-12 17:30:51.743	1.9432e-12	2023-01-12 17:30:51.744	1.927e-13	2023-01-12 17:30:50.992	1.95e-14	2023-01-12 17:14:44.017	2.4295e-11
154	2023-01-12 17:31:01.069	6.07316e-11	2023-01-12 17:30:58.068	7.779e-13	2023-01-12 17:30:58.068	9.8e-14	2023-01-12 17:30:58.068	3.307e-13	2023-01-12 17:30:58.067	2.012e-13	2023-01-12 17:30:58.067	5.96e-13	2023-01-12 17:30:58.068	1.3365e-12	2023-01-12 17:30:58.068	1.9225e-12	2023-01-12 17:30:58.069	2.13e-13	2023-01-12 17:30:57.317	2.35e-14	2023-01-12 17:14:44.017	2.4295e-11
155	2023-01-12 17:31:07.394	6.07918e-11	2023-01-12 17:31:04.393	7.826e-13	2023-01-12 17:31:04.393	1.258e-13	2023-01-12 17:31:04.393	3.096e-13	2023-01-12 17:31:04.392	1.973e-13	2023-01-12 17:31:04.392	6.151e-13	2023-01-12 17:31:04.393	1.3646e-12	2023-01-12 17:31:04.393	1.9835e-12	2023-01-12 17:31:04.394	2.139e-13	2023-01-12 17:31:03.642	1.86e-14	2023-01-12 17:14:44.017	2.42412e-11
156	2023-01-12 17:31:13.719	6.13631e-11	2023-01-12 17:31:10.718	7.828e-13	2023-01-12 17:31:10.718	1.268e-13	2023-01-12 17:31:10.718	3.332e-13	2023-01-12 17:31:10.717	2.076e-13	2023-01-12 17:31:10.717	6.019e-13	2023-01-12 17:31:10.718	1.3611e-12	2023-01-12 17:31:10.718	1.9455e-12	2023-01-12 17:31:10.719	1.961e-13	2023-01-12 17:31:09.967	2.89e-14	2023-01-12 17:14:44.017	2.451e-11
157	2023-01-12 17:31:20.044	6.14276e-11	2023-01-12 17:31:17.043	7.683e-13	2023-01-12 17:31:17.043	1.208e-13	2023-01-12 17:31:17.043	3.33e-13	2023-01-12 17:31:17.042	1.824e-13	2023-01-12 17:31:17.042	6.15e-13	2023-01-12 17:31:17.043	1.3622e-12	2023-01-12 17:31:17.043	1.9627e-12	2023-01-12 17:31:17.044	2.138e-13	2023-01-12 17:31:16.292	2.34e-14	2023-01-12 17:14:44.017	2.4295e-11
158	2023-01-12 17:31:26.369	6.11696e-11	2023-01-12 17:31:23.368	7.68e-13	2023-01-12 17:31:23.368	1.259e-13	2023-01-12 17:31:23.368	3.439e-13	2023-01-12 17:31:23.367	1.874e-13	2023-01-12 17:31:23.367	6.028e-13	2023-01-12 17:31:23.368	1.3546e-12	2023-01-12 17:31:23.368	2.0029e-12	2023-01-12 17:31:23.369	1.836e-13	2023-01-12 17:31:22.617	2.11e-14	2023-01-12 17:14:44.017	2.41875e-11
159	2023-01-12 17:31:32.694	6.14207e-11	2023-01-12 17:31:29.693	7.643e-13	2023-01-12 17:31:29.693	1.166e-13	2023-01-12 17:31:29.693	3.143e-13	2023-01-12 17:31:29.692	1.815e-13	2023-01-12 17:31:29.692	6.172e-13	2023-01-12 17:31:29.693	1.3852e-12	2023-01-12 17:31:29.693	1.9878e-12	2023-01-12 17:31:29.694	2.074e-13	2023-01-12 17:31:28.942	2.9e-14	2023-01-12 17:14:44.017	2.4295e-11
160	2023-01-12 17:31:39.019	6.16566e-11	2023-01-12 17:31:36.018	7.881e-13	2023-01-12 17:31:36.018	1.214e-13	2023-01-12 17:31:36.018	3.363e-13	2023-01-12 17:31:36.017	1.892e-13	2023-01-12 17:31:36.017	6.038e-13	2023-01-12 17:31:36.018	1.3341e-12	2023-01-12 17:31:36.018	1.9796e-12	2023-01-12 17:31:36.019	1.802e-13	2023-01-12 17:31:35.267	2.81e-14	2023-01-12 17:14:44.017	2.46175e-11
161	2023-01-12 17:31:45.344	6.14717e-11	2023-01-12 17:31:42.343	7.674e-13	2023-01-12 17:31:42.343	1.161e-13	2023-01-12 17:31:42.343	3.033e-13	2023-01-12 17:31:42.342	2.019e-13	2023-01-12 17:31:42.343	5.817e-13	2023-01-12 17:31:42.343	1.3617e-12	2023-01-12 17:31:42.343	1.9824e-12	2023-01-12 17:31:42.344	1.869e-13	2023-01-12 17:31:41.592	1.95e-14	2023-01-12 17:14:44.017	2.4725e-11
162	2023-01-12 17:31:51.669	6.15142e-11	2023-01-12 17:31:48.668	7.766e-13	2023-01-12 17:31:48.668	1.173e-13	2023-01-12 17:31:48.668	3.367e-13	2023-01-12 17:31:48.667	2.111e-13	2023-01-12 17:31:48.667	5.875e-13	2023-01-12 17:31:48.668	1.2791e-12	2023-01-12 17:31:48.668	1.9815e-12	2023-01-12 17:31:48.669	1.899e-13	2023-01-12 17:31:47.917	2.13e-14	2023-01-12 17:14:44.017	2.451e-11
163	2023-01-12 17:31:57.994	6.14513e-11	2023-01-12 17:31:54.993	7.658e-13	2023-01-12 17:31:54.993	1.064e-13	2023-01-12 17:31:54.993	3.469e-13	2023-01-12 17:31:54.992	1.99e-13	2023-01-12 17:31:54.992	6.203e-13	2023-01-12 17:31:54.993	1.3436e-12	2023-01-12 17:31:54.993	1.946e-12	2023-01-12 17:31:54.994	1.904e-13	2023-01-12 17:31:54.242	2.38e-14	2023-01-12 17:14:44.017	2.45637e-11
164	2023-01-12 17:32:04.319	6.12508e-11	2023-01-12 17:32:01.318	7.835e-13	2023-01-12 17:32:01.318	9.34e-14	2023-01-12 17:32:01.318	3.493e-13	2023-01-12 17:32:01.317	1.71e-13	2023-01-12 17:32:01.317	6.124e-13	2023-01-12 17:32:01.318	1.3078e-12	2023-01-12 17:32:01.318	2.0127e-12	2023-01-12 17:32:01.319	1.879e-13	2023-01-12 17:32:00.567	2.63e-14	2023-01-12 17:14:44.017	2.44025e-11
165	2023-01-12 17:32:10.644	6.15464e-11	2023-01-12 17:32:07.643	7.763e-13	2023-01-12 17:32:07.643	1.107e-13	2023-01-12 17:32:07.643	3.318e-13	2023-01-12 17:32:07.642	1.826e-13	2023-01-12 17:32:07.642	5.978e-13	2023-01-12 17:32:07.643	1.3155e-12	2023-01-12 17:32:07.643	1.9614e-12	2023-01-12 17:32:07.644	1.877e-13	2023-01-12 17:32:06.892	1.48e-14	2023-01-12 17:14:44.017	2.41875e-11
166	2023-01-12 17:32:16.969	6.12938e-11	2023-01-12 17:32:13.968	7.855e-13	2023-01-12 17:32:13.968	1.176e-13	2023-01-12 17:32:13.968	3.226e-13	2023-01-12 17:32:13.967	2.046e-13	2023-01-12 17:32:13.968	6.041e-13	2023-01-12 17:32:13.968	1.3126e-12	2023-01-12 17:32:13.968	1.9974e-12	2023-01-12 17:32:13.969	1.98e-13	2023-01-12 17:32:13.217	2.94e-14	2023-01-12 17:14:44.017	2.48325e-11
167	2023-01-12 17:32:23.294	6.12266e-11	2023-01-12 17:32:20.293	7.806e-13	2023-01-12 17:32:20.293	1.191e-13	2023-01-12 17:32:20.293	3.419e-13	2023-01-12 17:32:20.292	2.006e-13	2023-01-12 17:32:20.292	6.087e-13	2023-01-12 17:32:20.293	1.3311e-12	2023-01-12 17:32:20.293	1.9569e-12	2023-01-12 17:32:20.294	1.875e-13	2023-01-12 17:32:19.542	2.51e-14	2023-01-12 17:14:44.017	2.4725e-11
168	2023-01-12 17:32:29.619	6.12438e-11	2023-01-12 17:32:26.618	7.888e-13	2023-01-12 17:32:26.618	1.185e-13	2023-01-12 17:32:26.618	3.316e-13	2023-01-12 17:32:26.617	1.828e-13	2023-01-12 17:32:26.617	6.276e-13	2023-01-12 17:32:26.618	1.4256e-12	2023-01-12 17:32:26.618	1.9409e-12	2023-01-12 17:32:26.619	1.947e-13	2023-01-12 17:32:25.867	1.98e-14	2023-01-12 17:14:44.017	2.451e-11
169	2023-01-12 17:32:35.944	6.11379e-11	2023-01-12 17:32:32.943	7.832e-13	2023-01-12 17:32:32.943	1.104e-13	2023-01-12 17:32:32.943	3.586e-13	2023-01-12 17:32:32.942	1.78e-13	2023-01-12 17:32:32.942	5.846e-13	2023-01-12 17:32:32.943	1.3513e-12	2023-01-12 17:32:32.943	1.9709e-12	2023-01-12 17:32:32.944	1.889e-13	2023-01-12 17:32:32.192	2.96e-14	2023-01-12 17:14:44.017	2.44025e-11
170	2023-01-12 17:32:42.269	6.11868e-11	2023-01-12 17:32:39.268	7.855e-13	2023-01-12 17:32:39.268	1.126e-13	2023-01-12 17:32:39.268	3.357e-13	2023-01-12 17:32:39.267	2.02e-13	2023-01-12 17:32:39.267	6.384e-13	2023-01-12 17:32:39.268	1.3236e-12	2023-01-12 17:32:39.268	1.9707e-12	2023-01-12 17:32:39.269	2.017e-13	2023-01-12 17:32:38.517	2.53e-14	2023-01-12 17:14:44.017	2.42412e-11
171	2023-01-12 17:32:48.594	6.11535e-11	2023-01-12 17:32:45.593	7.696e-13	2023-01-12 17:32:45.593	1.066e-13	2023-01-12 17:32:45.593	3.296e-13	2023-01-12 17:32:45.592	1.953e-13	2023-01-12 17:32:45.593	6.324e-13	2023-01-12 17:32:45.593	1.3928e-12	2023-01-12 17:32:45.593	2.0147e-12	2023-01-12 17:32:45.594	1.942e-13	2023-01-12 17:32:44.842	2.93e-14	2023-01-12 17:14:44.017	2.42412e-11
172	2023-01-12 17:32:54.919	6.13932e-11	2023-01-12 17:32:51.918	7.752e-13	2023-01-12 17:32:51.918	1.188e-13	2023-01-12 17:32:51.918	3.246e-13	2023-01-12 17:32:51.917	1.954e-13	2023-01-12 17:32:51.917	6.252e-13	2023-01-12 17:32:51.918	1.3246e-12	2023-01-12 17:32:51.918	1.9641e-12	2023-01-12 17:32:51.919	1.905e-13	2023-01-12 17:32:51.167	2.88e-14	2023-01-12 17:14:44.017	2.41337e-11
173	2023-01-12 17:33:01.244	6.13013e-11	2023-01-12 17:32:58.243	7.752e-13	2023-01-12 17:32:58.243	1.207e-13	2023-01-12 17:32:58.243	3.18e-13	2023-01-12 17:32:58.242	2.129e-13	2023-01-12 17:32:58.242	5.968e-13	2023-01-12 17:32:58.243	1.3583e-12	2023-01-12 17:32:58.243	1.9644e-12	2023-01-12 17:32:58.244	2.075e-13	2023-01-12 17:32:57.492	2.26e-14	2023-01-12 17:14:44.017	2.42412e-11
