F1((1=on,0=off))	1
F2((1=on,0=off))	0
cage(V)	3.0
delta-m(%)	+0
electron-energy(V)	70.0
emission(uA)	1000.000
focus(V)	-90
mass(amu)	2.00
mode-change-delay()	
multiplier(V)	810
resolution(%)	+0
Data()	
mass 2.0_time	mass 2.0_value	mass 4.0_time	mass 4.0_value	mass 12.0_time	mass 12.0_value	mass 15.0_time	mass 15.0_value	mass 16.0_time	mass 16.0_value	mass 18.0_time	mass 18.0_value	mass 28.0_time	mass 28.0_value	mass 32.0_time	mass 32.0_value	mass 40.0_time	mass 40.0_value	mass 44.0_time	mass 44.0_value
2023/06/06 16:42:14.021	0.00000000000075828300	2023/06/06 16:42:14.221	0.00000000000001614860	2023/06/06 16:42:14.421	0.00000000000001470380	2023/06/06 16:42:14.621	0.00000000000001300210	2023/06/06 16:42:14.821	0.00000000000003475260	2023/06/06 16:42:15.021	0.00000000000003408070	2023/06/06 16:42:15.723	0.00000000000032250000	2023/06/06 16:42:15.923	0.00000000000021500000	2023/06/06 16:42:16.123	0.00000000000010750000	2023/06/06 16:42:16.324	0.00000000000021500000
2023/06/06 16:42:19.596	0.00000000000076234700	2023/06/06 16:42:19.796	0.00000000000002763280	2023/06/06 16:42:19.996	0.00000000000002474000	2023/06/06 16:42:20.196	0.00000000000002221590	2023/06/06 16:42:20.396	0.00000000000001565630	2023/06/06 16:42:20.596	0.00000000000002958500	2023/06/06 16:42:21.298	0.00000000000064500000	2023/06/06 16:42:21.498	0.00000000000021500000	2023/06/06 16:42:21.698	0.00000000000032250000	2023/06/06 16:42:21.899	0.00000000000010750000
2023/06/06 16:42:25.171	0.00000000000077341900	2023/06/06 16:42:25.371	0.00000000000002030130	2023/06/06 16:42:25.571	0.00000000000002072920	2023/06/06 16:42:25.771	0.00000000000002157950	2023/06/06 16:42:25.971	0.00000000000002233420	2023/06/06 16:42:26.171	0.00000000000002921420	2023/06/06 16:42:26.873	0.00000000000021500000	2023/06/06 16:42:27.073	0.00000000000010750000	2023/06/06 16:42:27.273	0.00000000000000000000
2023/06/06 16:42:30.746	0.00000000000074660900	2023/06/06 16:42:30.946	0.00000000000002204280	2023/06/06 16:42:31.146	0.00000000000001504570	2023/06/06 16:42:31.346	0.00000000000002426810	2023/06/06 16:42:31.546	0.00000000000003641450	2023/06/06 16:42:31.746	0.00000000000004303120	2023/06/06 16:42:32.448	0.00000000000032250000	2023/06/06 16:42:32.648	0.00000000000021500000	2023/06/06 16:42:32.848	0.00000000000000000000	2023/06/06 16:42:33.049	0.00000000000021500000
2023/06/06 16:42:36.321	0.00000000000077466600	2023/06/06 16:42:36.521	0.00000000000002881100	2023/06/06 16:42:36.721	0.00000000000001175720	2023/06/06 16:42:36.921	0.00000000000002015190	2023/06/06 16:42:37.121	0.00000000000001272470	2023/06/06 16:42:37.321	0.00000000000004876200	2023/06/06 16:42:38.023	0.00000000000010750000	2023/06/06 16:42:38.423	0.00000000000010750000	2023/06/06 16:42:38.624	0.00000000000032250000
2023/06/06 16:42:41.896	0.00000000000080874400	2023/06/06 16:42:42.096	0.00000000000003133510	2023/06/06 16:42:42.296	0.00000000000002127100	2023/06/06 16:42:42.496	0.00000000000002122800	2023/06/06 16:42:42.696	0.00000000000002193750	2023/06/06 16:42:42.896	0.00000000000002526460	2023/06/06 16:42:43.598	0.00000000000032250000	2023/06/06 16:42:43.798	0.00000000000032250000	2023/06/06 16:42:43.998	0.00000000000000000000	2023/06/06 16:42:44.199	0.00000000000021500000
2023/06/06 16:42:47.471	0.00000000000076383000	2023/06/06 16:42:47.671	0.00000000000002096780	2023/06/06 16:42:47.871	0.00000000000001298380	2023/06/06 16:42:48.071	0.00000000000001940260	2023/06/06 16:42:48.271	0.00000000000002963770	2023/06/06 16:42:48.471	0.00000000000003774110	2023/06/06 16:42:49.173	0.00000000000021500000	2023/06/06 16:42:49.373	0.00000000000021500000	2023/06/06 16:42:49.573	0.00000000000010750000	2023/06/06 16:42:49.774	0.00000000000021500000
2023/06/06 16:42:53.046	0.00000000000079010400	2023/06/06 16:42:53.246	0.00000000000003321850	2023/06/06 16:42:53.446	0.00000000000000462787	2023/06/06 16:42:53.646	0.00000000000002666100	2023/06/06 16:42:53.846	0.00000000000004412010	2023/06/06 16:42:54.046	0.00000000000002368330	2023/06/06 16:42:54.748	0.00000000000021500000	2023/06/06 16:42:54.948	0.00000000000010750000	2023/06/06 16:42:55.148	0.00000000000010750000	2023/06/06 16:42:55.349	0.00000000000021500000
2023/06/06 16:42:58.621	0.00000000000080129400	2023/06/06 16:42:58.821	0.00000000000003224890	2023/06/06 16:42:59.021	0.00000000000003291220	2023/06/06 16:42:59.421	0.00000000000002139030	2023/06/06 16:42:59.621	0.00000000000005373820
2023/06/06 16:43:04.196	0.00000000000078290100	2023/06/06 16:43:04.396	0.00000000000002682340	2023/06/06 16:43:04.596	0.00000000000001578420	2023/06/06 16:43:04.796	0.00000000000002437880	2023/06/06 16:43:04.996	0.00000000000003027730	2023/06/06 16:43:05.196	0.00000000000004355150	2023/06/06 16:43:06.098	0.00000000000010750000
