F1((1=on,0=off))	1
F2((1=on,0=off))	0
cage(V)	3.0
delta-m(%)	+0
electron-energy(V)	70.0
emission(uA)	1000.000
focus(V)	-90
mass(amu)	2.00
mode-change-delay()	
multiplier(V)	1200
resolution(%)	+0
Data()	
mass 2.0_time	mass 2.0_value	mass 4.0_time	mass 4.0_value	mass 5.5_time	mass 5.5_value	mass 12.0_time	mass 12.0_value	mass 15.0_time	mass 15.0_value	mass 16.0_time	mass 16.0_value	mass 18.0_time	mass 18.0_value	mass 28.0_time	mass 28.0_value	mass 32.0_time	mass 32.0_value	mass 40.0_time	mass 40.0_value	mass 44.0_time	mass 44.0_value
2022/12/13 12:31:09.602	0.00000000006511170000	2022/12/13 12:31:09.852	0.00000000000294431000	2022/12/13 12:31:10.102	0.00000000000001328750	2022/12/13 12:31:10.352	0.00000000000047310200	2022/12/13 12:31:10.602	0.00000000000029293200	2022/12/13 12:31:10.853	0.00000000000125205000	2022/12/13 12:31:11.103	0.00000000000151155000	2022/12/13 12:31:11.353	0.00000000000325945000	2022/12/13 12:31:11.604	0.00000000000012984300	2022/12/13 12:31:11.854	0.00000000000002048030	2022/12/13 12:31:12.605	0.00000000000026875000
2022/12/13 12:31:15.927	0.00000000006459670000	2022/12/13 12:31:16.177	0.00000000000296372000	2022/12/13 12:31:16.427	0.00000000000001310960	2022/12/13 12:31:16.677	0.00000000000043825000	2022/12/13 12:31:16.927	0.00000000000027437200	2022/12/13 12:31:17.178	0.00000000000126215000	2022/12/13 12:31:17.428	0.00000000000161309000	2022/12/13 12:31:17.678	0.00000000000327343000	2022/12/13 12:31:17.929	0.00000000000022847500	2022/12/13 12:31:18.179	0.00000000000001214210	2022/12/13 12:31:18.930	0.00000000000043000000
2022/12/13 12:31:22.252	0.00000000006316540000	2022/12/13 12:31:22.502	0.00000000000289529000	2022/12/13 12:31:22.752	0.00000000000001669740	2022/12/13 12:31:23.002	0.00000000000031632400	2022/12/13 12:31:23.252	0.00000000000029212000	2022/12/13 12:31:23.503	0.00000000000130177000	2022/12/13 12:31:23.753	0.00000000000158299000	2022/12/13 12:31:24.003	0.00000000000320925000	2022/12/13 12:31:24.254	0.00000000000024584100	2022/12/13 12:31:24.504	0.00000000000001839750	2022/12/13 12:31:25.255	0.00000000000086000000
2022/12/13 12:31:28.577	0.00000000006254670000	2022/12/13 12:31:28.827	0.00000000000285423000	2022/12/13 12:31:29.077	0.00000000000001435930	2022/12/13 12:31:29.327	0.00000000000045181200	2022/12/13 12:31:29.577	0.00000000000027399600	2022/12/13 12:31:29.828	0.00000000000128510000	2022/12/13 12:31:30.078	0.00000000000160959000	2022/12/13 12:31:30.328	0.00000000000314851000	2022/12/13 12:31:30.579	0.00000000000017683200	2022/12/13 12:31:30.829	0.00000000000001517040	2022/12/13 12:31:31.580	0.00000000000048375000
2022/12/13 12:31:34.902	0.00000000006128520000	2022/12/13 12:31:35.152	0.00000000000282440000	2022/12/13 12:31:35.402	0.00000000000001826150	2022/12/13 12:31:35.652	0.00000000000021688600	2022/12/13 12:31:35.902	0.00000000000025534400	2022/12/13 12:31:36.153	0.00000000000123990000	2022/12/13 12:31:36.403	0.00000000000160884000	2022/12/13 12:31:36.653	0.00000000000314496000	2022/12/13 12:31:36.904	0.00000000000014908100	2022/12/13 12:31:37.154	0.00000000000001626790	2022/12/13 12:31:37.905	0.00000000000048375000
2022/12/13 12:31:41.227	0.00000000006091920000	2022/12/13 12:31:41.477	0.00000000000281128000	2022/12/13 12:31:41.727	0.00000000000001589440	2022/12/13 12:31:41.977	0.00000000000046213200	2022/12/13 12:31:42.227	0.00000000000017303700	2022/12/13 12:31:42.478	0.00000000000123474000	2022/12/13 12:31:42.728	0.00000000000168027000	2022/12/13 12:31:42.978	0.00000000000323897000	2022/12/13 12:31:43.229	0.00000000000022970600	2022/12/13 12:31:43.479	0.00000000000002734960	2022/12/13 12:31:44.230	0.00000000000037625000
2022/12/13 12:31:47.552	0.00000000005928030000	2022/12/13 12:31:47.802	0.00000000000277108000	2022/12/13 12:31:48.052	0.00000000000001518060	2022/12/13 12:31:48.302	0.00000000000045813300	2022/12/13 12:31:48.552	0.00000000000025522100	2022/12/13 12:31:48.803	0.00000000000123883000	2022/12/13 12:31:49.053	0.00000000000173935000	2022/12/13 12:31:49.303	0.00000000000317915000	2022/12/13 12:31:49.554	0.00000000000020694800	2022/12/13 12:31:49.804	0.00000000000001433350	2022/12/13 12:31:50.555	0.00000000000053750000
2022/12/13 12:31:53.877	0.00000000005857460000	2022/12/13 12:31:54.127	0.00000000000269932000	2022/12/13 12:31:54.377	0.00000000000001775250	2022/12/13 12:31:54.627	0.00000000000042665700	2022/12/13 12:31:54.877	0.00000000000020332000	2022/12/13 12:31:55.128	0.00000000000121937000	2022/12/13 12:31:55.378	0.00000000000171279000	2022/12/13 12:31:55.628	0.00000000000306762000	2022/12/13 12:31:55.879	0.00000000000019043600	2022/12/13 12:31:56.129	0.00000000000001876090	2022/12/13 12:31:56.880	0.00000000000069875000
2022/12/13 12:32:00.202	0.00000000005816180000	2022/12/13 12:32:00.452	0.00000000000273791000	2022/12/13 12:32:00.702	0.00000000000001239470	2022/12/13 12:32:00.952	0.00000000000044932300	2022/12/13 12:32:01.202	0.00000000000025661800	2022/12/13 12:32:01.453	0.00000000000127478000	2022/12/13 12:32:01.703	0.00000000000176445000	2022/12/13 12:32:01.953	0.00000000000305601000	2022/12/13 12:32:02.204	0.00000000000020878100	2022/12/13 12:32:02.454	0.00000000000001632650	2022/12/13 12:32:03.205	0.00000000000021500000
2022/12/13 12:32:06.527	0.00000000005816550000	2022/12/13 12:32:06.777	0.00000000000272604000	2022/12/13 12:32:07.027	0.00000000000001790350	2022/12/13 12:32:07.277	0.00000000000022566900	2022/12/13 12:32:07.527	0.00000000000020365800	2022/12/13 12:32:07.778	0.00000000000127758000	2022/12/13 12:32:08.028	0.00000000000181938000	2022/12/13 12:32:08.278	0.00000000000307299000	2022/12/13 12:32:08.529	0.00000000000020508300	2022/12/13 12:32:08.779	0.00000000000001786810	2022/12/13 12:32:09.530	0.00000000000043000000
2022/12/13 12:32:12.852	0.00000000005705180000	2022/12/13 12:32:13.102	0.00000000000269228000	2022/12/13 12:32:13.352	0.00000000000002062540	2022/12/13 12:32:13.602	0.00000000000043591200	2022/12/13 12:32:13.852	0.00000000000023072700	2022/12/13 12:32:14.103	0.00000000000124022000	2022/12/13 12:32:14.353	0.00000000000188630000	2022/12/13 12:32:14.603	0.00000000000305977000	2022/12/13 12:32:14.854	0.00000000000020268000	2022/12/13 12:32:15.104	0.00000000000001597180	2022/12/13 12:32:15.855	0.00000000000032250000
2022/12/13 12:32:19.177	0.00000000005557480000	2022/12/13 12:32:19.427	0.00000000000263568000	2022/12/13 12:32:19.677	0.00000000000002892500	2022/12/13 12:32:19.927	0.00000000000044652300	2022/12/13 12:32:20.177	0.00000000000024577200	2022/12/13 12:32:20.428	0.00000000000126269000	2022/12/13 12:32:20.678	0.00000000000187748000	2022/12/13 12:32:20.928	0.00000000000300666000	2022/12/13 12:32:21.179	0.00000000000015461700	2022/12/13 12:32:21.429	0.00000000000001734670	2022/12/13 12:32:22.180	0.00000000000037625000
2022/12/13 12:32:25.502	0.00000000005476260000	2022/12/13 12:32:25.752	0.00000000000260171000	2022/12/13 12:32:26.002	0.00000000000001367770	2022/12/13 12:32:26.252	0.00000000000046342200	2022/12/13 12:32:26.502	0.00000000000026667000	2022/12/13 12:32:26.753	0.00000000000123060000	2022/12/13 12:32:27.003	0.00000000000186560000	2022/12/13 12:32:27.253	0.00000000000305547000	2022/12/13 12:32:27.504	0.00000000000021364000	2022/12/13 12:32:27.754	0.00000000000001859260	2022/12/13 12:32:28.505	0.00000000000053750000
2022/12/13 12:32:31.827	0.00000000005448740000	2022/12/13 12:32:32.077	0.00000000000261698000	2022/12/13 12:32:32.327	0.00000000000001428510	2022/12/13 12:32:32.577	0.00000000000031405600	2022/12/13 12:32:32.827	0.00000000000024439600	2022/12/13 12:32:33.078	0.00000000000123770000	2022/12/13 12:32:33.328	0.00000000000194317000	2022/12/13 12:32:33.578	0.00000000000300666000	2022/12/13 12:32:33.829	0.00000000000023350600	2022/12/13 12:32:34.079	0.00000000000001496020	2022/12/13 12:32:34.830	0.00000000000026875000
