F1((1=on,0=off))	1
F2((1=on,0=off))	0
cage(V)	3.0
delta-m(%)	+0
electron-energy(V)	70.0
emission(uA)	1000.000
focus(V)	-90
mass(amu)	12.00
mode-change-delay()	
multiplier(V)	1200
resolution(%)	+0
Data()	
mass 2.0_time	mass 2.0_value	mass 4.0_time	mass 4.0_value	mass 5.5_time	mass 5.5_value	mass 12.0_time	mass 12.0_value	mass 15.0_time	mass 15.0_value	mass 16.0_time	mass 16.0_value	mass 18.0_time	mass 18.0_value	mass 28.0_time	mass 28.0_value	mass 32.0_time	mass 32.0_value	mass 40.0_time	mass 40.0_value	mass 44.0_time	mass 44.0_value
2023/01/23 14:57:34.012	0.00000000002482440000	2023/01/23 14:57:34.262	0.00000000000124162000	2023/01/23 14:57:34.512	0.00000000000007948550	2023/01/23 14:57:34.762	0.00000000000022799600	2023/01/23 14:57:35.012	0.00000000000013663200	2023/01/23 14:57:35.263	0.00000000000038045800	2023/01/23 14:57:35.513	0.00000000000069033800	2023/01/23 14:57:35.763	0.00000000000081222200	2023/01/23 14:57:36.014	0.00000000000013027900	2023/01/23 14:57:36.264	0.00000000000002760490	2023/01/23 14:57:37.015	0.00000000002375750000
2023/01/23 14:57:40.337	0.00000000002508560000	2023/01/23 14:57:40.587	0.00000000000126258000	2023/01/23 14:57:40.837	0.00000000000003110130	2023/01/23 14:57:41.087	0.00000000000022752900	2023/01/23 14:57:41.337	0.00000000000012056600	2023/01/23 14:57:41.588	0.00000000000038622000	2023/01/23 14:57:41.838	0.00000000000069276200	2023/01/23 14:57:42.088	0.00000000000082162300	2023/01/23 14:57:42.339	0.00000000000014277600	2023/01/23 14:57:42.589	0.00000000000003373880	2023/01/23 14:57:43.340	0.00000000002381120000
2023/01/23 14:57:46.662	0.00000000002482330000	2023/01/23 14:57:46.912	0.00000000000124506000	2023/01/23 14:57:47.162	0.00000000000003477190	2023/01/23 14:57:47.412	0.00000000000023464000	2023/01/23 14:57:47.662	0.00000000000014509200	2023/01/23 14:57:47.913	0.00000000000038008200	2023/01/23 14:57:48.163	0.00000000000066958000	2023/01/23 14:57:48.413	0.00000000000083743600	2023/01/23 14:57:48.664	0.00000000000013554100	2023/01/23 14:57:48.914	0.00000000000002905450	2023/01/23 14:57:49.665	0.00000000002370370000
2023/01/23 14:57:52.987	0.00000000002520760000	2023/01/23 14:57:53.237	0.00000000000129451000	2023/01/23 14:57:53.487	0.00000000000002147360	2023/01/23 14:57:53.737	0.00000000000022093400	2023/01/23 14:57:53.987	0.00000000000013151000	2023/01/23 14:57:54.238	0.00000000000040807500	2023/01/23 14:57:54.488	0.00000000000072401800	2023/01/23 14:57:54.738	0.00000000000081299000	2023/01/23 14:57:54.989	0.00000000000013647100	2023/01/23 14:57:55.239	0.00000000000002363870	2023/01/23 14:57:55.990	0.00000000002365000000
2023/01/23 14:57:59.312	0.00000000002518080000	2023/01/23 14:57:59.562	0.00000000000127075000	2023/01/23 14:57:59.812	0.00000000000002599020	2023/01/23 14:58:00.062	0.00000000000024657200	2023/01/23 14:58:00.312	0.00000000000012634400	2023/01/23 14:58:00.563	0.00000000000039124600	2023/01/23 14:58:00.813	0.00000000000068991300	2023/01/23 14:58:01.063	0.00000000000083458200	2023/01/23 14:58:01.314	0.00000000000012967700	2023/01/23 14:58:01.564	0.00000000000003556580	2023/01/23 14:58:02.315	0.00000000002348870000
2023/01/23 14:58:05.637	0.00000000002490070000	2023/01/23 14:58:05.887	0.00000000000129177000	2023/01/23 14:58:06.137	0.00000000000003250470	2023/01/23 14:58:06.387	0.00000000000021058100	2023/01/23 14:58:06.637	0.00000000000012726900	2023/01/23 14:58:06.888	0.00000000000041061200	2023/01/23 14:58:07.138	0.00000000000067164400	2023/01/23 14:58:07.388	0.00000000000083353300	2023/01/23 14:58:07.639	0.00000000000013699200	2023/01/23 14:58:07.889	0.00000000000003340130	2023/01/23 14:58:08.640	0.00000000002359620000
2023/01/23 14:58:11.962	0.00000000002523770000	2023/01/23 14:58:12.212	0.00000000000127908000	2023/01/23 14:58:12.462	0.00000000000002484430	2023/01/23 14:58:12.712	0.00000000000023667200	2023/01/23 14:58:12.962	0.00000000000013192900	2023/01/23 14:58:13.213	0.00000000000039354600	2023/01/23 14:58:13.463	0.00000000000068253900	2023/01/23 14:58:13.713	0.00000000000085652200	2023/01/23 14:58:13.964	0.00000000000013194500	2023/01/23 14:58:14.214	0.00000000000003038700	2023/01/23 14:58:14.965	0.00000000002359620000
2023/01/23 14:58:18.287	0.00000000002490020000	2023/01/23 14:58:18.537	0.00000000000125087000	2023/01/23 14:58:18.787	0.00000000000003035310	2023/01/23 14:58:19.037	0.00000000000020770600	2023/01/23 14:58:19.287	0.00000000000013004200	2023/01/23 14:58:19.538	0.00000000000037532500	2023/01/23 14:58:19.788	0.00000000000071112300	2023/01/23 14:58:20.038	0.00000000000088494000	2023/01/23 14:58:20.289	0.00000000000013568100	2023/01/23 14:58:20.539	0.00000000000002493080	2023/01/23 14:58:21.290	0.00000000002359620000
2023/01/23 14:58:24.612	0.00000000002504910000	2023/01/23 14:58:24.862	0.00000000000126495000	2023/01/23 14:58:25.112	0.00000000000002950170	2023/01/23 14:58:25.362	0.00000000000025596800	2023/01/23 14:58:25.612	0.00000000000012048000	2023/01/23 14:58:25.863	0.00000000000040127600	2023/01/23 14:58:26.113	0.00000000000068515100	2023/01/23 14:58:26.363	0.00000000000084385400	2023/01/23 14:58:26.614	0.00000000000012845700	2023/01/23 14:58:26.864	0.00000000000002516950	2023/01/23 14:58:27.615	0.00000000002375750000
2023/01/23 14:58:30.937	0.00000000002524690000	2023/01/23 14:58:31.187	0.00000000000127269000	2023/01/23 14:58:31.437	0.00000000000002270070	2023/01/23 14:58:31.687	0.00000000000023511800	2023/01/23 14:58:31.937	0.00000000000013052600	2023/01/23 14:58:32.188	0.00000000000036533300	2023/01/23 14:58:32.438	0.00000000000069478300	2023/01/23 14:58:32.688	0.00000000000082718600	2023/01/23 14:58:32.939	0.00000000000015060700	2023/01/23 14:58:33.189	0.00000000000002284000	2023/01/23 14:58:33.940	0.00000000002375750000
